Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,76.581773,[ 23 112] ; [152  85],[63.50806452 71.49193548] ; [111.49193548 125.50806452],1
s3,1,0.0,74.061262,[ 35 101] ; [167  65],[74.65217391 61.34782609] ; [127.34782609 104.65217391],1
s7,1,0.0,61.045896,[ 20 109] ; [136  99],[55.28571429 73.71428571] ; [100.71428571 134.28571429],1
s8,1,0.0,52.282445,[ 20 118] ; [124 114],[52.85106383 85.14893617] ; [ 91.14893617 146.85106383],1
s5,1,0.0,32.301384,[ 14 121] ; [ 88 144],[37.52043597 97.47956403] ; [ 64.47956403 167.52043597],1
p9,1,1e-05,19.597151,[87 50] ; [196  38],[104.50404313  32.49595687] ; [178.49595687  55.50404313],1
s4,1,0.000246,13.440248,[  8 130] ; [ 46 188],[ 20.03225806 117.96774194] ; [ 33.96774194 200.03225806],1
p10,1,0.000405,12.508079,[86 51] ; [187  48],[100.54032258  36.45967742] ; [172.45967742  62.54032258],1
n5,1,0.000405,12.506878,[79 57] ; [180  58],[94.18181818 41.81818182] ; [164.81818182  73.18181818],1
r4,1,0.001479,10.104558,[118  20] ; [227  12],[126.28647215  11.71352785] ; [218.71352785  20.28647215],0
n6,1,0.001517,10.057713,[96 41] ; [199  38],[108.06149733  28.93850267] ; [186.93850267  50.06149733],0
v4,1,0.003098,8.749112,[121  15] ; [229   8],[127.61394102   8.38605898] ; [222.38605898  14.61394102],0
r3,1,0.003157,8.714715,[124  13] ; [231   6],[130.04010695   6.95989305] ; [224.95989305  12.04010695],0
u1,1,0.003835,8.360474,[ 10 128] ; [ 43 196],[ 19.4005305 118.5994695] ; [ 33.5994695 205.4005305],0
p4,1,0.004782,7.960002,[38 98] ; [101 136],[50.68096515 85.31903485] ; [ 88.31903485 148.68096515],0
v1,1,0.006078,7.52709,[54 84] ; [126 108],[66.77419355 71.22580645] ; [113.22580645 120.77419355],0
p6,1,0.008469,6.931452,[ 22 115] ; [ 66 169],[ 32.40860215 104.59139785] ; [ 55.59139785 179.40860215],0
p7,1,0.010184,6.602442,[57 78] ; [127  99],[68.80886427 66.19113573] ; [115.19113573 110.80886427],0
n4,1,0.017217,5.6741,[88 50] ; [180  59],[98.10079576 39.89920424] ; [169.89920424  69.10079576],0
b5,1,0.023569,5.126082,[75 63] ; [158  81],[85.28912467 52.71087533] ; [147.71087533  91.28912467],0
d5,1,0.023924,5.100141,[100  38] ; [196  42],[108.63829787  29.36170213] ; [187.36170213  50.63829787],0
p12,1,0.02996,4.711574,[  2 135] ; [ 15 223],[  6.21066667 130.78933333] ; [ 10.78933333 227.21066667],0
n2,1,0.030653,4.672295,[28 18] ; [54 14],[33.0877193 12.9122807] ; [48.9122807 19.0877193],0
a7,1,0.033981,4.49568,[93 44] ; [186  53],[101.65691489  35.34308511] ; [177.34308511  61.65691489],0
a5,1,0.035182,4.436333,[88 50] ; [177  62],[97.00265252 40.99734748] ; [167.99734748  71.00265252],0
a8,1,0.039875,4.22319,[ 13 116] ; [ 39 174],[ 19.61403509 109.38596491] ; [ 32.38596491 180.61403509],0
r2,1,0.04632,3.969906,[125  11] ; [229   8],[129.07238606   6.92761394] ; [224.92761394  12.07238606],0
p5,1,0.096345,2.765032,[  3 134] ; [ 14 223],[  6.22727273 130.77272727] ; [ 10.77272727 226.22727273],0
p8,1,0.125936,2.341897,[44 92] ; [ 94 139],[50.86178862 85.13821138] ; [ 87.13821138 145.86178862],0
p2,1,0.159606,1.977958,[101  37] ; [190  49],[106.5198939  31.4801061] ; [184.4801061  54.5198939],0
a2,1,0.164931,1.928426,[ 25 113] ; [ 58 181],[ 30.38196286 107.61803714] ; [ 52.61803714 186.38196286],0
u3,1,0.192552,1.697984,[21 21] ; [48 29],[24.35294118 17.64705882] ; [44.64705882 32.35294118],0
d3,1,0.217211,1.522704,[92 46] ; [173  65],[97.2606383 40.7393617] ; [167.7393617  70.2606383],0
