Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,116.813026,[ 5 66] ; [230  73],[44.61229947 26.38770053] ; [190.38770053 112.61229947],1
d4,1,0.0,88.899282,[33 38] ; [280  23],[59.4197861 11.5802139] ; [253.5802139  49.4197861],1
d3,1,0.0,44.762844,[26 45] ; [234  69],[49.35828877 21.64171123] ; [210.64171123  92.35828877],1
d2,1,9e-06,19.815666,[19 52] ; [170 133],[35.87967914 35.12032086] ; [153.12032086 149.87967914],1
a4,1,2.6e-05,17.722067,[16 54] ; [153 149],[31.80107527 38.19892473] ; [137.19892473 164.80107527],1
a5,1,0.000189,13.932617,[43 28] ; [246  57],[54.86363636 16.13636364] ; [234.13636364  68.86363636],1
a3,1,0.000219,13.662423,[39 31] ; [233  68],[51.32075472 18.67924528] ; [220.67924528  80.32075472],1
p2,1,0.00022,13.652108,[58 13] ; [287  16],[65.49465241  5.50534759] ; [279.50534759  23.49465241],1
a2,1,0.000628,11.69145,[ 6 65] ; [ 84 219],[17.0855615 53.9144385] ; [ 72.9144385 230.0855615],1
u1,1,0.001689,9.859585,[ 4 67] ; [ 66 237],[13.28877005 57.71122995] ; [ 56.71122995 246.28877005],0
r1,1,0.002166,9.403001,[51 20] ; [261  40],[59.5483871 11.4516129] ; [252.4516129  48.5483871],0
v1,1,0.002345,9.257608,[33 37] ; [198  99],[44.0599455 25.9400545] ; [186.9400545 110.0599455],0
p4,1,0.003527,8.512596,[46 25] ; [244  58],[55.20107239 15.79892761] ; [234.79892761  67.20107239],0
r4,1,0.013018,6.16667,[61 10] ; [286  17],[65.87433155  5.12566845] ; [281.12566845  21.87433155],0
n4,1,0.015763,5.829075,[58 13] ; [277  26],[63.59625668  7.40374332] ; [271.40374332  31.59625668],0
p7,1,0.019015,5.500131,[52 19] ; [254  45],[58.71891892 12.28108108] ; [247.28108108  51.71891892],0
a7,1,0.021017,5.325364,[44 27] ; [228  74],[51.77479893 19.22520107] ; [220.22520107  81.77479893],0
r2,1,0.027103,4.884242,[63  7] ; [288  11],[66.58536585  3.41463415] ; [284.41463415  14.58536585],0
r3,1,0.028975,4.769103,[64  7] ; [289  11],[67.55525606  3.44474394] ; [285.44474394  14.55525606],0
p1,1,0.044588,4.034138,[14 57] ; [ 33 269],[ 8.9463807 62.0536193] ; [ 38.0536193 263.9463807],0
s1,1,0.088004,2.910507,[ 4 67] ; [  6 295],[ 1.90860215 69.09139785] ; [  8.09139785 292.90860215],0
a1,1,0.101196,2.686586,[ 1 70] ; [ 19 284],[ 3.79679144 67.20320856] ; [ 16.20320856 286.79679144],0
u3,1,0.125918,2.34212,[14 18] ; [42 28],[17.56862745 14.43137255] ; [38.43137255 31.56862745],0
a8,1,0.252885,1.307293,[ 8 57] ; [ 50 224],[11.12094395 53.87905605] ; [ 46.87905605 227.12094395],0
p3,1,0.26144,1.261117,[42 29] ; [200 102],[46.06434316 24.93565684] ; [195.93565684 106.06434316],0
v4,1,0.261496,1.260818,[67  3] ; [295   6],[68.30188679  1.69811321] ; [293.69811321   7.30188679],0
s7,1,0.279662,1.168733,[43 26] ; [156 127],[39.00852273 29.99147727] ; [159.99147727 123.00852273],0
p12,1,0.333093,0.936837,[10 60] ; [ 31 271],[ 7.71505376 62.28494624] ; [ 33.28494624 268.71505376],0
b1,1,0.398613,0.712506,[32 39] ; [120 183],[28.85561497 42.14438503] ; [123.14438503 179.85561497],0
b4,1,0.405022,0.693366,[43 28] ; [167 136],[39.86631016 31.13368984] ; [170.13368984 132.86631016],0
p11,1,0.408585,0.682916,[60 11] ; [267  36],[62.07754011  8.92245989] ; [264.92245989  38.07754011],0
v2,1,0.417294,0.657924,[38 30] ; [180 114],[40.95027624 27.04972376] ; [177.04972376 116.95027624],0
a6,1,0.434894,0.609719,[45 26] ; [206  96],[47.77747989 23.22252011] ; [203.22252011  98.77747989],0
s5,1,0.483472,0.491021,[25 44] ; [118 171],[27.56145251 41.43854749] ; [115.43854749 173.56145251],0
s8,1,0.489833,0.476893,[35 36] ; [161 138],[37.61081081 33.38918919] ; [158.38918919 140.61081081],0
u2,1,0.501136,0.452529,[16 16] ; [40 30],[17.56862745 14.43137255] ; [38.43137255 31.56862745],0
s6,1,0.549987,0.35734,[48 22] ; [210  81],[50.02770083 19.97229917] ; [207.97229917  83.02770083],0
n1,1,0.562182,0.33594,[6 5] ; [22 27],[5.13333333 5.86666667] ; [22.86666667 26.13333333],0
p6,1,0.627809,0.235044,[35 36] ; [158 143],[36.83602151 34.16397849] ; [156.16397849 144.83602151],0
b3,1,0.657402,0.196695,[18 24] ; [ 74 115],[16.72727273 25.27272727] ; [ 75.27272727 113.72727273],0
b2,1,0.657402,0.196695,[18 24] ; [ 74 115],[16.72727273 25.27272727] ; [ 75.27272727 113.72727273],0
v3,1,0.660576,0.192824,[30 40] ; [135 160],[31.64383562 38.35616438] ; [133.35616438 161.64383562],0
p9,1,0.680473,0.169594,[64  7] ; [275  25],[64.87601078  6.12398922] ; [274.12398922  25.87601078],0
b5,1,0.687963,0.161299,[41 30] ; [167 136],[39.48663102 31.51336898] ; [168.51336898 134.48663102],0
s3,1,0.721569,0.126995,[42 27] ; [175 124],[40.6875 28.3125] ; [176.3125 122.6875],0
s4,1,0.791476,0.069904,[12 59] ; [ 54 242],[12.76839237 58.23160763] ; [ 53.23160763 242.76839237],0
u4,1,0.831784,0.04512,[ 2 69] ; [ 10 292],[ 2.28418231 68.71581769] ; [  9.71581769 292.28418231],0
p5,1,0.888517,0.019651,[14 57] ; [ 62 241],[14.42780749 56.57219251] ; [ 61.57219251 241.42780749],0
n3,1,0.916435,0.011009,[7 4] ; [32 17],[7.15 3.85] ; [31.85 17.15],0
s2,1,0.931276,0.007437,[39 32] ; [162 136],[38.67479675 32.32520325] ; [162.32520325 135.67479675],0
p10,1,0.94749,0.004337,[64  7] ; [273  29],[64.14745308  6.85254692] ; [272.85254692  29.14745308],0
n6,1,0.984463,0.000379,[66  5] ; [280  21],[66.03763441  4.96236559] ; [279.96236559  21.03763441],0
n2,1,0.98867,0.000202,[9 2] ; [41  9],[9.01639344 1.98360656] ; [40.98360656  9.01639344],0
