Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,79.403196,[91 12] ; [44 98],[56.75510204 46.24489796] ; [78.24489796 63.75510204],1
d4,1,0.0,68.130473,[101   2] ; [70 73],[71.59756098 31.40243902] ; [99.40243902 43.59756098],1
d5,1,0.0,68.130473,[101   2] ; [70 73],[71.59756098 31.40243902] ; [99.40243902 43.59756098],1
d2,1,0.0,61.276511,[71 31] ; [ 28 114],[41.3852459 60.6147541] ; [57.6147541 84.3852459],1
a5,1,0.0,30.039451,[85 18] ; [69 74],[64.4796748 38.5203252] ; [89.5203252 53.4796748],1
u1,1,1e-06,23.87223,[20 83] ; [  2 141],[ 9.21138211 93.78861789] ; [ 12.78861789 130.21138211],1
a2,1,1.3e-05,19.0178,[27 76] ; [  9 134],[15.07317073 87.92682927] ; [ 20.92682927 122.07317073],1
r1,1,6.5e-05,15.941871,[79 23] ; [75 68],[64.11428571 37.88571429] ; [89.88571429 53.11428571],1
a3,1,7.7e-05,15.620449,[74 28] ; [66 74],[59.00826446 42.99173554] ; [80.99173554 59.00826446],1
a4,1,0.000412,12.479192,[50 52] ; [ 38 103],[36.9382716 65.0617284] ; [51.0617284 89.9382716],1
a7,1,0.000851,11.126726,[75 28] ; [74 69],[62.38617886 40.61382114] ; [86.61382114 56.38617886],1
s8,1,0.002534,9.116033,[31 72] ; [ 20 121],[21.52868852 81.47131148] ; [ 29.47131148 111.52868852],0
r2,1,0.003526,8.513059,[94  7] ; [113  29],[86.03703704 14.96296296] ; [120.96296296  21.03703704],0
p10,1,0.007592,7.127251,[73 30] ; [75 64],[62.99173554 40.00826446] ; [85.00826446 53.99173554],0
a6,1,0.008088,7.013977,[72 31] ; [76 67],[61.96747967 41.03252033] ; [86.03252033 56.96747967],0
n4,1,0.0088,6.862928,[79 24] ; [87 56],[69.50406504 33.49593496] ; [96.49593496 46.50406504],0
r4,1,0.011788,6.342412,[84 19] ; [96 47],[75.36585366 27.63414634] ; [104.63414634  38.36585366],0
