Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,26.195571,[11 25] ; [46  9],[22.54945055 13.45054945] ; [34.45054945 20.54945055],1
a4,1,5e-06,20.839484,[ 4 32] ; [33 23],[14.47826087 21.52173913] ; [22.52173913 33.47826087],1
d2,1,0.001122,10.61475,[ 7 29] ; [30 26],[14.47826087 21.52173913] ; [22.52173913 33.47826087],0
d5,1,0.010783,6.500701,[20 16] ; [45 11],[25.43478261 10.56521739] ; [39.56521739 16.43478261],0
n4,1,0.021225,5.308237,[13 23] ; [34 22],[18.39130435 17.60869565] ; [28.60869565 27.39130435],0
d4,1,0.024955,5.027,[22 14] ; [46 10],[26.60869565  9.39130435] ; [41.39130435 14.60869565],0
v3,1,0.032782,4.557143,[ 5 28] ; [19 33],[ 9.31764706 23.68235294] ; [14.68235294 37.31764706],0
v2,1,0.033487,4.52072,[ 8 25] ; [25 28],[12.6627907 20.3372093] ; [20.3372093 32.6627907],0
d1,1,0.065491,3.392571,[11 25] ; [28 28],[15.26086957 20.73913043] ; [23.73913043 32.26086957],0
r3,1,0.079156,3.082147,[23 13] ; [45 11],[26.60869565  9.39130435] ; [41.39130435 14.60869565],0
p4,1,0.10151,2.681656,[ 5 31] ; [16 40],[ 8.2173913 27.7826087] ; [12.7826087 43.2173913],0
r4,1,0.11874,2.433862,[20 16] ; [40 16],[23.47826087 12.52173913] ; [36.52173913 19.47826087],0
p11,1,0.129681,2.296322,[11 25] ; [26 30],[14.47826087 21.52173913] ; [22.52173913 33.47826087],0
p3,1,0.131654,2.272896,[ 5 31] ; [15 40],[ 7.91208791 28.08791209] ; [12.08791209 42.91208791],0
r1,1,0.133642,2.249683,[20 16] ; [39 16],[23.34065934 12.65934066] ; [35.65934066 19.34065934],0
s2,1,0.157127,2.001662,[ 9 27] ; [22 34],[12.13043478 23.86956522] ; [18.86956522 37.13043478],0
s6,1,0.183855,1.766183,[ 9 26] ; [22 34],[11.92307692 23.07692308] ; [19.07692308 36.92307692],0
v1,1,0.187349,1.738341,[12 24] ; [26 29],[15.03296703 20.96703297] ; [22.96703297 32.03296703],0
v4,1,0.197719,1.659141,[23 13] ; [42 13],[25.71428571 10.28571429] ; [39.28571429 15.71428571],0
b5,1,0.226274,1.464129,[22 14] ; [27 29],[19.17391304 16.82608696] ; [29.82608696 26.17391304],0
n3,1,0.239918,1.381074,[12  5] ; [12 11],[10.2  6.8] ; [13.8  9.2],0
s4,1,0.240711,1.376424,[ 7 29] ; [ 6 50],[ 5.08695652 30.91304348] ; [ 7.91304348 48.08695652],0
s3,1,0.253155,1.305809,[12 23] ; [26 30],[14.61538462 20.38461538] ; [23.38461538 32.61538462],0
p9,1,0.27724,1.18057,[21 13] ; [28 28],[18.51111111 15.48888889] ; [30.48888889 25.51111111],0
b3,1,0.335743,0.92662,[10  9] ; [12 19],[ 8.36 10.64] ; [13.64 17.36],0
b2,1,0.335743,0.92662,[10  9] ; [12 19],[ 8.36 10.64] ; [13.64 17.36],0
s1,1,0.336315,0.924429,[ 3 33] ; [ 2 53],[ 1.97802198 34.02197802] ; [ 3.02197802 51.97802198],0
a1,1,0.391427,0.734505,[ 2 34] ; [ 6 50],[ 3.13043478 32.86956522] ; [ 4.86956522 51.13043478],0
d3,1,0.400404,0.707112,[18 18] ; [33 23],[19.95652174 16.04347826] ; [31.04347826 24.95652174],0
r2,1,0.427336,0.630054,[30  6] ; [49  6],[31.25274725  4.74725275] ; [47.74725275  7.25274725],0
n1,1,0.475701,0.508702,[9 8] ; [10 14],[7.87804878 9.12195122] ; [11.12195122 12.87804878],0
a6,1,0.507349,0.43953,[20 16] ; [35 21],[21.52173913 14.47826087] ; [33.47826087 22.52173913],0
s7,1,0.520995,0.411923,[ 7 28] ; [13 37],[ 8.23529412 26.76470588] ; [11.76470588 38.23529412],0
a7,1,0.566016,0.329395,[21 15] ; [36 20],[22.30434783 13.69565217] ; [34.69565217 21.30434783],0
b4,1,0.585719,0.29708,[22 14] ; [31 25],[20.73913043 15.26086957] ; [32.26086957 23.73913043],0
s8,1,0.606493,0.265313,[ 8 28] ; [10 46],[ 7.04347826 28.95652174] ; [10.95652174 45.04347826],0
u1,1,0.648788,0.207431,[ 2 34] ; [ 2 54],[ 1.56521739 34.43478261] ; [ 2.43478261 53.56521739],0
n2,1,0.650014,0.205882,[9 8] ; [15 10],[9.71428571 7.28571429] ; [14.28571429 10.71428571],0
p8,1,0.655075,0.199561,[ 5 30] ; [10 46],[ 5.76923077 29.23076923] ; [ 9.23076923 46.76923077],0
p1,1,0.66983,0.181802,[ 5 31] ; [ 6 49],[ 4.35164835 31.64835165] ; [ 6.64835165 48.35164835],0
n5,1,0.684248,0.165383,[12 24] ; [21 35],[12.91304348 23.08695652] ; [20.08695652 35.91304348],0
s5,1,0.734728,0.114815,[ 6 27] ; [ 8 44],[ 5.43529412 27.56470588] ; [ 8.56470588 43.43529412],0
b1,1,0.749338,0.102088,[16 20] ; [23 33],[15.26086957 20.73913043] ; [23.73913043 32.26086957],0
p6,1,0.75226,0.099641,[ 4 32] ; [ 5 50],[ 3.56043956 32.43956044] ; [ 5.43956044 49.56043956],0
p2,1,0.794768,0.067665,[19 17] ; [28 28],[18.39130435 17.60869565] ; [28.60869565 27.39130435],0
u2,1,0.824479,0.04919,[13 11] ; [5 5],[12.70588235 11.29411765] ; [5.29411765 4.70588235],0
u3,1,0.828969,0.046667,[14 11] ; [6 4],[14.28571429 10.71428571] ; [5.71428571 4.28571429],0
a8,1,0.862028,0.030204,[ 3 32] ; [ 4 49],[ 2.78409091 32.21590909] ; [ 4.21590909 48.78409091],0
p10,1,0.906861,0.013689,[15 19] ; [24 32],[14.73333333 19.26666667] ; [24.26666667 31.73333333],0
