Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,39.300666,[28 46] ; [102  23],[48.34170854 25.65829146] ; [81.65829146 43.34170854],1
n6,1,2e-06,22.170759,[40 34] ; [105  19],[54.19191919 19.80808081] ; [90.80808081 33.19191919],1
p10,1,0.002561,9.096722,[32 41] ; [81 42],[42.08673469 30.91326531] ; [70.91326531 52.08673469],0
p9,1,0.004306,8.150013,[38 34] ; [89 33],[47.13402062 24.86597938] ; [79.86597938 42.13402062],0
b3,1,0.017399,5.655683,[11 32] ; [35 38],[17.05172414 25.94827586] ; [28.94827586 44.05172414],0
b2,1,0.017399,5.655683,[11 32] ; [35 38],[17.05172414 25.94827586] ; [28.94827586 44.05172414],0
p11,1,0.031386,4.631709,[39 35] ; [85 40],[46.11055276 27.88944724] ; [77.88944724 47.11055276],0
a7,1,0.036385,4.378965,[55 19] ; [74 50],[48.21212121 25.78787879] ; [80.78787879 43.21212121],0
d4,1,0.054508,3.697063,[61 13] ; [87 37],[55.31313131 18.68686869] ; [92.68686869 31.31313131],0
a5,1,0.057373,3.61175,[41 33] ; [86 39],[47.22613065 26.77386935] ; [79.77386935 45.22613065],0
d2,1,0.062898,3.459264,[24 50] ; [56 66],[30.20408163 43.79591837] ; [49.79591837 72.20408163],0
a1,1,0.06595,3.38106,[ 2 72] ; [ 12 113],[ 5.20603015 68.79396985] ; [  8.79396985 116.20603015],0
u3,1,0.067889,3.333333,[20 12] ; [20 28],[16. 16.] ; [24. 24.],0
a2,1,0.070381,3.274104,[ 8 66] ; [26 99],[12.64321608 61.35678392] ; [ 21.35678392 103.64321608],0
n1,1,0.072649,3.222128,[ 6 21] ; [19 25],[ 9.50704225 17.49295775] ; [15.49295775 28.50704225],0
d5,1,0.144222,2.132326,[58 16] ; [86 39],[53.54773869 20.45226131] ; [90.45226131 34.54773869],0
a6,1,0.144923,2.124892,[44 30] ; [87 38],[48.71356784 25.28643216] ; [82.28643216 42.71356784],0
p1,1,0.158958,1.984109,[ 3 70] ; [ 12 113],[ 5.53030303 67.46969697] ; [  9.46969697 115.53030303],0
p4,1,0.200992,1.635152,[22 52] ; [48 76],[26.16161616 47.83838384] ; [43.83838384 80.16161616],0
n2,1,0.204968,1.606616,[14 12] ; [31 14],[16.47887324  9.52112676] ; [28.52112676 16.47887324],0
a4,1,0.263507,1.250236,[28 46] ; [57 67],[31.76767677 42.23232323] ; [53.23232323 70.76767677],0
s7,1,0.299271,1.077442,[12 58] ; [28 91],[14.81481481 55.18518519] ; [25.18518519 93.81481481],0
v2,1,0.301532,1.067406,[35 38] ; [48 71],[31.55729167 41.44270833] ; [51.44270833 67.55729167],0
s6,1,0.321041,0.9847,[22 51] ; [46 78],[25.19796954 47.80203046] ; [42.80203046 81.19796954],0
p5,1,0.341813,0.903618,[ 2 72] ; [  7 118],[ 3.34673367 70.65326633] ; [  5.65326633 119.34673367],0
r3,1,0.345219,0.890955,[64 10] ; [100  23],[61.60406091 12.39593909] ; [102.39593909  20.60406091],0
a8,1,0.357237,0.847582,[ 4 65] ; [ 11 103],[ 5.6557377 63.3442623] ; [  9.3442623 104.6557377],0
u1,1,0.387779,0.745894,[ 6 68] ; [ 15 110],[ 7.80904523 66.19095477] ; [ 13.19095477 111.80904523],0
s2,1,0.409322,0.680769,[10 63] ; [ 12 110],[ 8.23589744 64.76410256] ; [ 13.76410256 108.23589744],0
d3,1,0.410912,0.676159,[47 27] ; [72 53],[44.25125628 29.74874372] ; [74.74874372 50.25125628],0
v1,1,0.435045,0.609318,[25 48] ; [49 74],[27.56122449 45.43877551] ; [46.43877551 76.56122449],0
s1,1,0.451117,0.567843,[ 4 70] ; [  4 120],[ 2.98989899 71.01010101] ; [  5.01010101 118.98989899],0
a3,1,0.457869,0.551099,[42 32] ; [77 47],[44.47474747 29.52525253] ; [74.52525253 49.47474747],0
p3,1,0.463825,0.536649,[15 59] ; [31 94],[17.10552764 56.89447236] ; [28.89447236 96.10552764],0
s5,1,0.488998,0.47873,[13 57] ; [ 18 104],[11.30208333 58.69791667] ; [ 19.69791667 102.30208333],0
b5,1,0.546905,0.362892,[47 27] ; [74 51],[44.99497487 29.00502513] ; [76.00502513 48.99497487],0
u2,1,0.58282,0.301697,[16 16] ; [21 27],[14.8 17.2] ; [22.2 25.8],0
p2,1,0.60041,0.274377,[41 33] ; [74 51],[42.7638191 31.2361809] ; [72.2361809 52.7638191],0
s4,1,0.609761,0.260523,[ 9 65] ; [ 12 110],[ 7.92857143 66.07142857] ; [ 13.07142857 108.92857143],0
p8,1,0.609792,0.260478,[15 59] ; [29 95],[16.44444444 57.55555556] ; [27.55555556 96.44444444],0
b1,1,0.65326,0.201815,[32 42] ; [50 75],[30.49246231 43.50753769] ; [51.50753769 73.49246231],0
n3,1,0.684818,0.164753,[15 12] ; [26 17],[15.81428571 11.18571429] ; [25.18571429 17.81428571],0
s8,1,0.701764,0.146643,[11 63] ; [ 21 103],[11.95959596 62.04040404] ; [ 20.04040404 103.95959596],0
u4,1,0.706279,0.142022,[ 1 73] ; [  1 124],[ 0.74371859 73.25628141] ; [  1.25628141 123.74371859],0
r4,1,0.733462,0.115957,[51 23] ; [89 36],[52.06030151 21.93969849] ; [87.93969849 37.06030151],0
d1,1,0.789599,0.071199,[34 40] ; [55 70],[33.09547739 40.90452261] ; [55.90452261 69.09547739],0
v3,1,0.798946,0.064878,[19 50] ; [36 87],[19.765625 49.234375] ; [35.234375 87.765625],0
v4,1,0.802077,0.06283,[62 12] ; [103  22],[61.35678392 12.64321608] ; [103.64321608  21.35678392],0
r1,1,0.813265,0.055798,[48 26] ; [79 46],[47.22613065 26.77386935] ; [79.77386935 45.22613065],0
r2,1,0.902768,0.014924,[60 12] ; [105  20],[60.30456853 11.69543147] ; [104.69543147  20.30456853],0
p6,1,0.994535,4.7e-05,[ 9 65] ; [ 15 108],[ 9.01522843 64.98477157] ; [ 14.98477157 108.01522843],0
b4,1,0.998795,2e-06,[45 29] ; [76 49],[44.99497487 29.00502513] ; [76.00502513 48.99497487],0
