Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.006221,7.48526,[61 26] ; [36  3],[66.97619048 20.02380952] ; [30.02380952  8.97619048],0
d4,1,0.034516,4.46894,[55 32] ; [32  7],[60.07142857 26.92857143] ; [26.92857143 12.07142857],0
v1,1,0.035945,4.399714,[18 69] ; [15 24],[22.78571429 64.21428571] ; [10.21428571 28.78571429],0
s4,1,0.047229,3.937203,[19 66] ; [ 3 36],[15.08064516 69.91935484] ; [ 6.91935484 32.08064516],0
s6,1,0.062419,3.471905,[29 57] ; [20 19],[33.712 52.288] ; [15.288 23.712],0
v4,1,0.064119,3.42751,[62 24] ; [34  5],[66.048 19.952] ; [29.952  9.048],0
a6,1,0.066393,3.370027,[45 42] ; [27 12],[49.71428571 37.28571429] ; [22.28571429 16.71428571],0
p7,1,0.148848,2.084019,[37 50] ; [22 17],[40.73809524 46.26190476] ; [18.26190476 20.73809524],0
u1,1,0.160728,1.967367,[ 8 79] ; [ 7 32],[10.35714286 76.64285714] ; [ 4.64285714 34.35714286],0
a7,1,0.170928,1.874784,[49 38] ; [27 12],[52.47619048 34.52380952] ; [23.52380952 15.47619048],0
n3,1,0.177647,1.817202,[21 21] ; [8 3],[22.98113208 19.01886792] ; [6.01886792 4.98113208],0
n5,1,0.193674,1.689443,[51 36] ; [18 21],[47.64285714 39.35714286] ; [21.35714286 17.64285714],0
d3,1,0.207773,1.586878,[43 44] ; [24 15],[46.26190476 40.73809524] ; [20.73809524 18.26190476],0
p4,1,0.21234,1.555397,[30 57] ; [18 21],[33.14285714 53.85714286] ; [14.85714286 24.14285714],0
n1,1,0.232245,1.427061,[16 27] ; [2 9],[14.33333333 28.66666667] ; [3.66666667 7.33333333],0
a5,1,0.240027,1.380434,[46 41] ; [25 14],[49.02380952 37.97619048] ; [21.97619048 17.02380952],0
s5,1,0.249578,1.325662,[13 73] ; [ 9 29],[15.25806452 70.74193548] ; [ 6.74193548 31.25806452],0
p3,1,0.259814,1.26975,[21 65] ; [13 25],[23.58064516 62.41935484] ; [10.41935484 27.58064516],0
p11,1,0.278828,1.172793,[40 47] ; [22 17],[42.80952381 44.19047619] ; [19.19047619 19.80952381],0
a3,1,0.280544,1.164452,[44 42] ; [24 15],[46.784 39.216] ; [21.216 17.784],0
a2,1,0.339959,0.910585,[12 75] ; [ 8 31],[13.80952381 73.19047619] ; [ 6.19047619 32.80952381],0
s8,1,0.35403,0.85896,[12 74] ; [ 8 31],[13.76 72.24] ; [ 6.24 32.76],0
b1,1,0.365522,0.818833,[46 41] ; [24 15],[48.33333333 38.66666667] ; [21.66666667 17.33333333],0
n6,1,0.365591,0.818595,[50 36] ; [26 13],[52.288 33.712] ; [23.712 15.288],0
s2,1,0.371152,0.799803,[22 64] ; [13 26],[24.08 61.92] ; [10.92 28.08],0
b5,1,0.39848,0.712908,[42 45] ; [22 17],[44.19047619 42.80952381] ; [19.80952381 19.19047619],0
