Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,46.492486,[38 51] ; [315  86],[64.11632653 24.88367347] ; [288.88367347 112.11632653],1
n4,1,0.0,30.642604,[47 43] ; [323  80],[67.54563895 22.45436105] ; [302.45436105 100.54563895],1
p10,1,5e-06,20.834143,[55 34] ; [332  66],[70.724846 18.275154] ; [316.275154  81.724846],1
p9,1,0.000117,14.841902,[62 27] ; [345  54],[74.22745902 14.77254098] ; [332.77254098  66.22745902],1
b1,1,0.000157,14.286456,[49 41] ; [134 270],[33.34008097 56.65991903] ; [149.65991903 254.34008097],1
p11,1,0.002712,8.99164,[63 27] ; [338  66],[73.05668016 16.94331984] ; [327.94331984  76.05668016],0
r3,1,0.007253,7.209218,[80  9] ; [389  14],[84.83943089  4.16056911] ; [384.16056911  18.83943089],0
d1,1,0.010776,6.501823,[37 53] ; [226 178],[47.91497976 42.08502024] ; [215.08502024 188.91497976],0
b2,1,0.020594,5.36082,[ 9 39] ; [ 86 153],[15.88850174 32.11149826] ; [ 79.11149826 159.88850174],0
b3,1,0.020594,5.36082,[ 9 39] ; [ 86 153],[15.88850174 32.11149826] ; [ 79.11149826 159.88850174],0
s7,1,0.021676,5.271608,[24 59] ; [165 223],[33.30573248 49.69426752] ; [155.69426752 232.30573248],0
d2,1,0.023433,5.136135,[29 61] ; [183 221],[38.62348178 51.37651822] ; [173.37651822 230.62348178],0
p4,1,0.028522,4.796249,[44 46] ; [247 155],[53.23170732 36.76829268] ; [237.76829268 164.23170732],0
p8,1,0.029771,4.72245,[38 51] ; [220 177],[47.24691358 41.75308642] ; [210.75308642 186.24691358],0
r4,1,0.037012,4.349849,[73 17] ; [360  44],[78.88663968 11.11336032] ; [354.11336032  49.88663968],0
p6,1,0.044264,4.046464,[21 67] ; [140 260],[29.03278689 58.96721311] ; [131.96721311 268.03278689],0
r2,1,0.058693,3.57394,[78 11] ; [374  26],[82.26584867  6.73415133] ; [369.73415133  30.26584867],0
a5,1,0.064959,3.406025,[55 35] ; [287 117],[62.30769231 27.69230769] ; [279.69230769 124.30769231],0
u3,1,0.076365,3.140606,[23 12] ; [62 65],[18.36419753 16.63580247] ; [66.63580247 60.36419753],0
v4,1,0.076375,3.140401,[80  7] ; [389  15],[83.10183299  3.89816701] ; [385.89816701  18.10183299],0
v3,1,0.079008,3.085185,[23 61] ; [147 245],[30. 54.] ; [140. 252.],0
p3,1,0.081806,3.02866,[34 56] ; [193 210],[41.44016227 48.55983773] ; [185.55983773 217.44016227],0
