Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,94.720699,[268 138] ; [ 39 137],[214.16151203 191.83848797] ; [92.83848797 83.16151203],1
s3,1,0.0,91.860441,[289 115] ; [ 50 124],[236.94809689 167.05190311] ; [102.05190311  71.94809689],1
s7,1,0.0,59.532938,[256 138] ; [ 48 116],[214.65232975 179.34767025] ; [89.34767025 74.65232975],1
s8,1,0.0,53.341601,[234 173] ; [ 44 134],[193.41196581 213.58803419] ; [84.58803419 93.41196581],1
s5,1,0.0,42.039526,[174 223] ; [ 27 146],[139.99473684 257.00526316] ; [ 61.00526316 111.99473684],1
n5,1,5.7e-05,16.199219,[366  41] ; [137  40],[350.54965753  56.45034247] ; [152.45034247  24.54965753],1
p4,1,6.2e-05,16.048929,[297 111] ; [99 78],[276.18461538 131.81538462] ; [119.81538462  57.18461538],1
p5,1,0.00016,14.252321,[ 67 340] ; [  9 169],[ 52.87521368 354.12478632] ; [ 23.12478632 154.87521368],1
p9,1,0.000209,13.746507,[368  36] ; [141  35],[354.54482759  49.45517241] ; [154.45517241  21.54482759],1
p10,1,0.000588,11.813327,[359  45] ; [138  39],[345.59036145  58.40963855] ; [151.40963855  25.59036145],1
s4,1,0.000869,11.087717,[ 69 334] ; [ 12 166],[ 56.18416523 346.81583477] ; [ 24.81583477 153.18416523],1
p12,1,0.002143,9.422697,[ 46 361] ; [  6 170],[ 36.30188679 370.69811321] ; [ 15.69811321 160.30188679],0
u1,1,0.008639,6.895984,[ 91 318] ; [ 23 155],[ 79.43100511 329.56899489] ; [ 34.56899489 143.43100511],0
d4,1,0.01951,5.455225,[350  58] ; [138  39],[340.34871795  67.65128205] ; [147.65128205  29.34871795],0
p6,1,0.023738,5.113695,[184 220] ; [ 62 113],[171.64766839 232.35233161] ; [ 74.35233161 100.64766839],0
p7,1,0.025907,4.962189,[288 112] ; [111  66],[276.60311958 123.39688042] ; [122.39688042  54.60311958],0
n6,1,0.027683,4.84771,[371  37] ; [150  27],[363.36410256  44.63589744] ; [157.63589744  19.36410256],0
u3,1,0.029121,4.760445,[58 37] ; [22 30],[51.70068027 43.29931973] ; [28.29931973 23.70068027],0
u2,1,0.030662,4.6718,[59 35] ; [23 29],[52.79452055 41.20547945] ; [29.20547945 22.79452055],0
r1,1,0.064119,3.427497,[346  62] ; [139  38],[338.25641026  69.74358974] ; [146.74358974  30.25641026],0
d5,1,0.081256,3.039604,[353  55] ; [144  34],[346.03412969  61.96587031] ; [150.96587031  27.03412969],0
a2,1,0.085938,2.948866,[115 294] ; [ 38 140],[106.60477002 302.39522998] ; [ 46.39522998 131.60477002],0
u4,1,0.094041,2.80381,[ 11 398] ; [  1 177],[  8.36115843 400.63884157] ; [  3.63884157 174.36115843],0
p3,1,0.094059,2.803502,[234 175] ; [88 89],[224.74061433 184.25938567] ; [97.25938567 79.74061433],0
n2,1,0.106886,2.599664,[59 17] ; [18 11],[55.73333333 20.26666667] ; [21.26666667  7.73333333],0
d1,1,0.132187,2.266633,[259 150] ; [101  77],[250.83475298 158.16524702] ; [109.16524702  68.83475298],0
a3,1,0.155738,2.015133,[313  95] ; [126  51],[306.17435897 101.82564103] ; [132.82564103  44.17435897],0
n1,1,0.170016,1.8828,[34 42] ; [ 8 19],[30.99029126 45.00970874] ; [11.00970874 15.99029126],0
a1,1,0.171846,1.866769,[ 22 387] ; [  5 173],[ 18.81260647 390.18739353] ; [  8.18739353 169.81260647],0
d3,1,0.173498,1.852458,[294 115] ; [118  60],[287.06643952 121.93356048] ; [124.93356048  53.06643952],0
v1,1,0.178328,1.811506,[240 158] ; [95 80],[232.68760908 165.31239092] ; [102.31239092  72.68760908],0
n3,1,0.17973,1.799858,[53 22] ; [25  5],[55.71428571 19.28571429] ; [22.28571429  7.71428571],0
b2,1,0.187065,1.740582,[ 96 163] ; [48 60],[101.6239782 157.3760218] ; [42.3760218 65.6239782],0
b3,1,0.187065,1.740582,[ 96 163] ; [48 60],[101.6239782 157.3760218] ; [42.3760218 65.6239782],0
a8,1,0.191054,1.709473,[ 64 306] ; [ 20 137],[ 58.97533207 311.02466793] ; [ 25.02466793 131.97533207],0
s1,1,0.20167,1.630237,[ 15 388] ; [  3 172],[ 12.55017301 390.44982699] ; [  5.44982699 169.55017301],0
a6,1,0.201678,1.630181,[274 134] ; [129  49],[280.58703072 127.41296928] ; [122.41296928  55.58703072],0
r4,1,0.214973,1.537618,[380  29] ; [160  18],[376.25212947  32.74787053] ; [163.74787053  14.25212947],0
r2,1,0.243066,1.362724,[384  18] ; [164  12],[381.1349481  20.8650519] ; [166.8650519   9.1349481],0
p8,1,0.263603,1.249734,[240 161] ; [96 79],[233.91666667 167.08333333] ; [102.08333333  72.91666667],0
v4,1,0.33723,0.920935,[395  12] ; [169   8],[393.06164384  13.93835616] ; [170.93835616   6.06164384],0
a5,1,0.392859,0.730073,[321  88] ; [134  44],[317.02725724  91.97274276] ; [137.97274276  40.02725724],0
d2,1,0.39955,0.709681,[216 192] ; [87 90],[211.32307692 196.67692308] ; [91.67692308 85.32307692],0
v3,1,0.621457,0.243825,[166 232] ; [76 97],[168.67950963 229.32049037] ; [73.32049037 99.67950963],0
r3,1,0.633397,0.227483,[394  13] ; [169   7],[393.03773585  13.96226415] ; [169.96226415   6.03773585],0
v2,1,0.647861,0.208608,[229 167] ; [103  69],[231.46478873 164.53521127] ; [100.53521127  71.46478873],0
p1,1,0.675149,0.175638,[ 37 371] ; [ 18 159],[ 38.35897436 369.64102564] ; [ 16.64102564 160.35897436],0
a4,1,0.704461,0.143873,[199 208] ; [84 94],[196.89059829 210.10940171] ; [86.10940171 91.89059829],0
b5,1,0.774149,0.082341,[251 158] ; [107  71],[249.44122658 159.55877342] ; [108.55877342  69.44122658],0
b1,1,0.811179,0.057075,[152 257] ; [ 68 110],[153.2879046 255.7120954] ; [ 66.7120954 111.2879046],0
p11,1,0.82907,0.04661,[343  66] ; [148  30],[342.11073254  66.88926746] ; [148.88926746  29.11073254],0
a7,1,0.843013,0.03922,[296 112] ; [127  50],[295.01538462 112.98461538] ; [127.98461538  49.01538462],0
b4,1,0.897567,0.016573,[239 170] ; [103  75],[238.29301533 170.70698467] ; [103.70698467  74.29301533],0
