Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.003565,8.492885,[152  20] ; [81 27],[143.12857143  28.87142857] ; [89.87142857 18.12857143],0
n4,1,0.021695,5.270099,[138  35] ; [73 35],[129.90391459  43.09608541] ; [81.09608541 26.90391459],0
p9,1,0.021784,5.262966,[149  23] ; [82 26],[141.9  30.1] ; [89.1 18.9],0
p5,1,0.026477,4.924598,[ 24 146] ; [  6 101],[ 18.41155235 151.58844765] ; [11.58844765 95.41155235],0
p11,1,0.037764,4.315643,[142  31] ; [78 31],[134.96453901  38.03546099] ; [85.03546099 23.96453901],0
d5,1,0.045761,3.990358,[148  25] ; [83 26],[141.71276596  31.28723404] ; [89.28723404 19.71276596],0
n5,1,0.049339,3.86378,[138  35] ; [75 33],[131.13523132  41.86476868] ; [81.86476868 26.13523132],0
u1,1,0.070767,3.265148,[ 35 138] ; [13 96],[ 29.44680851 143.55319149] ; [18.55319149 90.44680851],0
r4,1,0.074163,3.188401,[158  15] ; [92 17],[153.36879433  19.63120567] ; [96.63120567 12.36879433],0
p10,1,0.074932,3.171535,[145  27] ; [81 26],[139.32616487  32.67383513] ; [86.67383513 20.32616487],0
d1,1,0.075051,3.168934,[109  64] ; [57 52],[101.83687943  71.16312057] ; [64.16312057 44.83687943],0
p12,1,0.092315,2.833528,[ 13 160] ; [  3 106],[  9.81560284 163.18439716] ; [  6.18439716 102.81560284],0
p8,1,0.148427,2.08834,[97 76] ; [50 56],[91.15053763 81.84946237] ; [55.84946237 50.15053763],0
p7,1,0.180528,1.793276,[110  63] ; [60 48],[104.66192171  68.33807829] ; [65.33807829 42.66192171],0
v3,1,0.181213,1.787648,[71 91] ; [37 67],[65.77443609 96.22556391] ; [42.22556391 61.77443609],0
b4,1,0.192527,1.698175,[101  72] ; [55 54],[95.70212766 77.29787234] ; [60.29787234 48.70212766],0
s5,1,0.193679,1.689408,[ 56 113] ; [27 78],[ 51.19343066 117.80656934] ; [31.80656934 73.19343066],0
s3,1,0.235795,1.405556,[100  69] ; [55 51],[95.25454545 73.74545455] ; [59.74545455 46.25454545],0
r2,1,0.291356,1.113343,[160  13] ; [95 12],[157.55357143  15.44642857] ; [97.44642857  9.55357143],0
s8,1,0.304082,1.056205,[76 96] ; [41 67],[ 71.87142857 100.12857143] ; [45.12857143 62.87142857],0
p2,1,0.309166,1.034233,[151  21] ; [91 18],[148.12811388  23.87188612] ; [93.87188612 15.12811388],0
d2,1,0.33333,0.935918,[88 85] ; [49 60],[84.04609929 88.95390071] ; [52.95390071 56.04609929],0
r1,1,0.33765,0.919332,[140  32] ; [82 25],[136.86021505  35.13978495] ; [85.13978495 21.86021505],0
u2,1,0.349815,0.874129,[32 21] ; [16 16],[29.92941176 23.07058824] ; [18.07058824 13.92941176],0
s6,1,0.386755,0.749119,[120  52] ; [68 37],[116.73646209  55.26353791] ; [71.26353791 33.73646209],0
s7,1,0.393273,0.728798,[79 80] ; [47 59],[75.6 83.4] ; [50.4 55.6],0
s1,1,0.402152,0.701883,[  6 165] ; [  6 101],[  7.38129496 163.61870504] ; [  4.61870504 102.38129496],0
n3,1,0.409376,0.680613,[24  7] ; [19  9],[22.59322034  8.40677966] ; [20.40677966  7.59322034],0
v1,1,0.417948,0.656077,[91 73] ; [54 53],[87.74907749 76.25092251] ; [57.25092251 49.74907749],0
a7,1,0.448311,0.574919,[123  50] ; [82 27],[125.76241135  47.23758865] ; [79.23758865 29.76241135],0
a1,1,0.453054,0.562999,[  5 168] ; [  5 104],[  6.13475177 166.86524823] ; [  3.86524823 105.13475177],0
d4,1,0.508443,0.437271,[142  31] ; [86 23],[139.87234043  33.12765957] ; [88.12765957 20.87234043],0
s4,1,0.533283,0.388132,[ 25 147] ; [13 96],[ 23.25978648 148.74021352] ; [14.74021352 94.25978648],0
b3,1,0.547654,0.361537,[35 73] ; [20 51],[33.18435754 74.81564246] ; [21.81564246 49.18435754],0
b2,1,0.547654,0.361537,[35 73] ; [20 51],[33.18435754 74.81564246] ; [21.81564246 49.18435754],0
n2,1,0.554649,0.349054,[22  9] ; [21  6],[22.98275862  8.01724138] ; [20.01724138  6.98275862],0
p1,1,0.593687,0.284623,[ 14 158] ; [  7 102],[ 12.85409253 159.14590747] ; [  8.14590747 100.85409253],0
n1,1,0.670862,0.180595,[12 19] ; [ 9 18],[11.22413793 19.77586207] ; [ 9.77586207 17.22413793],0
d3,1,0.716345,0.132021,[121  52] ; [74 35],[119.62765957  53.37234043] ; [75.37234043 33.62765957],0
v2,1,0.747697,0.103477,[93 71] ; [58 48],[91.71851852 72.28148148] ; [59.28148148 46.71851852],0
a8,1,0.756073,0.096498,[ 17 138] ; [12 86],[ 17.76679842 137.23320158] ; [11.23320158 86.76679842],0
u4,1,0.786808,0.073148,[  4 169] ; [  2 107],[  3.68085106 169.31914894] ; [  2.31914894 106.68085106],0
b1,1,0.795139,0.067415,[ 64 109] ; [42 67],[ 65.02836879 107.97163121] ; [40.97163121 68.02836879],0
a6,1,0.805337,0.060736,[123  50] ; [76 33],[122.08156028  50.91843972] ; [76.91843972 32.08156028],0
a5,1,0.837747,0.041933,[132  41] ; [82 27],[131.28368794  41.71631206] ; [82.71631206 26.28368794],0
s2,1,0.841531,0.039974,[85 86] ; [54 52],[85.80866426 85.19133574] ; [53.19133574 52.80866426],0
u3,1,0.845742,0.037851,[32 21] ; [20 12],[32.42352941 20.57647059] ; [19.57647059 12.42352941],0
v4,1,0.883681,0.021405,[164   9] ; [101   6],[163.73214286   9.26785714] ; [101.26785714   5.73214286],0
a3,1,0.92147,0.009719,[120  53] ; [75 34],[119.62765957  53.37234043] ; [75.37234043 33.62765957],0
r3,1,0.92235,0.009501,[163  10] ; [103   6],[163.18439716   9.81560284] ; [102.81560284   6.18439716],0
b5,1,0.935817,0.006485,[104  69] ; [65 44],[103.67730496  69.32269504] ; [65.32269504 43.67730496],0
a4,1,0.954946,0.003192,[ 72 100] ; [46 63],[72.22775801 99.77224199] ; [45.77224199 63.22775801],0
a2,1,0.971251,0.001299,[ 40 133] ; [25 84],[ 39.87588652 133.12411348] ; [25.12411348 83.87588652],0
