Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,8e-06,20.027421,[103 256] ; [38 29],[118.82394366 240.17605634] ; [22.17605634 44.82394366],1
s6,1,3.1e-05,17.365764,[174 182] ; [50 15],[189.41567696 166.58432304] ; [34.58432304 30.41567696],1
n4,1,0.000962,10.899087,[278  83] ; [40 29],[266.97209302  94.02790698] ; [51.02790698 17.97209302],1
s3,1,0.001882,9.661461,[126 226] ; [38 30],[137.44761905 214.55238095] ; [26.55238095 41.44761905],0
b3,1,0.006132,7.511048,[ 72 131] ; [ 4 30],[ 65.09704641 137.90295359] ; [10.90295359 23.09704641],0
b2,1,0.006132,7.511048,[ 72 131] ; [ 4 30],[ 65.09704641 137.90295359] ; [10.90295359 23.09704641],0
s5,1,0.014305,6.000122,[ 87 270] ; [25 39],[ 94.97387173 262.02612827] ; [17.02612827 46.97387173],0
p11,1,0.02392,5.100388,[290  71] ; [47 22],[282.92325581  78.07674419] ; [54.07674419 14.92325581],0
s7,1,0.031857,4.606159,[ 85 260] ; [25 42],[ 92.11165049 252.88834951] ; [17.88834951 49.11165049],0
d2,1,0.044971,4.019727,[155 202] ; [21 48],[147.49295775 209.50704225] ; [28.50704225 40.49295775],0
a8,1,0.056485,3.637688,[ 42 284] ; [ 3 62],[ 37.51918159 288.48081841] ; [ 7.48081841 57.51918159],0
p5,1,0.062949,3.45793,[ 35 323] ; [ 2 67],[ 31.02107728 326.97892272] ; [ 5.97892272 63.02107728],0
r3,1,0.075466,3.159933,[338  21] ; [60  8],[334.61826698  24.38173302] ; [63.38173302  4.61826698],0
d3,1,0.07849,3.095884,[236 124] ; [52 16],[242.24299065 117.75700935] ; [45.75700935 22.24299065],0
d1,1,0.081621,3.032326,[193 168] ; [29 40],[186.37674419 174.62325581] ; [35.62325581 33.37674419],0
v3,1,0.085323,2.960481,[122 230] ; [16 51],[115.93317422 236.06682578] ; [22.06682578 44.93317422],0
p1,1,0.088789,2.8962,[ 32 325] ; [ 2 67],[ 28.49295775 328.50704225] ; [ 5.50704225 63.49295775],0
p2,1,0.089538,2.882669,[295  62] ; [51 18],[289.95774648  67.04225352] ; [56.04225352 12.95774648],0
u2,1,0.099284,2.717015,[65 67] ; [ 9 19],[61.05 70.95] ; [12.95 15.05],0
a2,1,0.150523,2.066943,[ 74 287] ; [ 9 60],[ 69.68139535 291.31860465] ; [13.31860465 55.68139535],0
b1,1,0.17526,1.837368,[130 231] ; [19 50],[125.09069767 235.90930233] ; [23.90930233 45.09069767],0
u1,1,0.18547,1.753241,[ 53 308] ; [ 6 63],[ 49.53255814 311.46744186] ; [ 9.46744186 59.53255814],0
v1,1,0.197255,1.662586,[168 185] ; [27 42],[163.11611374 189.88388626] ; [31.88388626 37.11611374],0
n5,1,0.213359,1.548487,[271  89] ; [47 22],[266.85314685  93.14685315] ; [51.14685315 17.85314685],0
d4,1,0.222057,1.491027,[284  75] ; [50 19],[280.15420561  78.84579439] ; [53.84579439 15.15420561],0
v2,1,0.233279,1.420756,[184 165] ; [30 37],[179.53365385 169.46634615] ; [34.46634615 32.53365385],0
a4,1,0.321257,0.983823,[147 210] ; [24 45],[143.3028169 213.6971831] ; [27.6971831 41.3028169],0
u3,1,0.347039,0.884256,[63 70] ; [16 12],[65.26086957 67.73913043] ; [13.73913043 14.26086957],0
a6,1,0.352727,0.863622,[245 115] ; [43 26],[241.67832168 118.32167832] ; [46.32167832 22.67832168],0
s1,1,0.38831,0.744228,[  9 348] ; [ 3 65],[ 10.08 346.92] ; [ 1.92 66.08],0
p7,1,0.418692,0.653983,[205 147] ; [36 32],[201.98095238 150.01904762] ; [39.01904762 28.98095238],0
