Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,55.654399,[259  19] ; [35 26],[241.09734513  36.90265487] ; [52.90265487  8.09734513],1
n6,1,0.0,39.54078,[263  14] ; [41 19],[249.87537092  27.12462908] ; [54.12462908  5.87537092],1
v4,1,0.006122,7.514124,[272   7] ; [54  6],[268.30088496  10.69911504] ; [57.69911504  2.30088496],0
s4,1,0.006403,7.433285,[ 48 229] ; [20 41],[ 55.72781065 221.27218935] ; [12.27218935 48.72781065],0
p4,1,0.006853,7.310995,[199  78] ; [33 28],[190.13017751  86.86982249] ; [41.86982249 19.13017751],0
v3,1,0.010516,6.545356,[136 135] ; [18 39],[127.23780488 143.76219512] ; [26.76219512 30.23780488],0
p11,1,0.01844,5.553865,[233  46] ; [43 18],[226.48235294  52.51764706] ; [49.51764706 11.48235294],0
p12,1,0.029104,4.761457,[ 36 240] ; [ 2 59],[ 31.12166172 244.87833828] ; [ 6.87833828 54.12166172],0
p2,1,0.033434,4.523401,[240  38] ; [46 15],[234.53687316  43.46312684] ; [51.46312684  9.53687316],0
s8,1,0.051106,3.804801,[202  74] ; [37 24],[195.7388724  80.2611276] ; [43.2611276 17.7388724],0
p8,1,0.053144,3.739375,[158 115] ; [27 34],[151.21257485 121.78742515] ; [33.78742515 27.21257485],0
p5,1,0.073264,3.208333,[ 49 228] ; [ 5 55],[ 44.38575668 232.61424332] ; [ 9.61424332 50.38575668],0
v1,1,0.074772,3.175031,[168 101] ; [30 30],[161.89057751 107.10942249] ; [36.10942249 23.89057751],0
s2,1,0.083377,2.997807,[208  70] ; [39 22],[202.55457227  75.44542773] ; [44.44542773 16.55457227],0
n1,1,0.089811,2.87775,[31 24] ; [ 6 12],[27.87671233 27.12328767] ; [9.12328767 8.87671233],0
n3,1,0.098937,2.722598,[38 18] ; [15  2],[40.65753425 15.34246575] ; [12.34246575  4.65753425],0
n2,1,0.113021,2.511461,[47  9] ; [12  6],[44.64864865 11.35135135] ; [14.35135135  3.64864865],0
b4,1,0.134046,2.245016,[149 130] ; [39 22],[154.27058824 124.72941176] ; [33.72941176 27.27058824],0
a3,1,0.139584,2.182534,[247  31] ; [50 11],[243.55752212  34.44247788] ; [53.44247788  7.55752212],0
p3,1,0.14265,2.149138,[169 108] ; [31 30],[163.90532544 113.09467456] ; [36.09467456 24.90532544],0
