Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,181.936522,[38 54] ; [410  20],[78.95785441 13.04214559] ; [369.04214559  60.95785441],1
p11,1,0.0,44.077476,[49 46] ; [358  73],[73.50760456 21.49239544] ; [333.49239544  97.50760456],1
p2,1,0.0,35.982318,[59 36] ; [376  53],[78.86450382 16.13549618] ; [356.13549618  72.86450382],1
p7,1,5e-06,20.972784,[40 53] ; [286 133],[59.21484375 33.78515625] ; [266.78515625 152.21484375],1
r4,1,8e-06,19.888785,[75 20] ; [403  28],[86.33079848  8.66920152] ; [391.66920152  39.33079848],1
n6,1,2.4e-05,17.808178,[66 28] ; [375  53],[79.4137931 14.5862069] ; [361.5862069  66.4137931],1
v4,1,7.6e-05,15.658413,[84 11] ; [417  11],[91.00382409  3.99617591] ; [409.99617591  18.00382409],1
s8,1,0.000164,14.201025,[34 61] ; [245 184],[50.58206107 44.41793893] ; [228.41793893 200.58206107],1
n5,1,0.000406,12.506457,[57 37] ; [335  94],[70.45506692 23.54493308] ; [321.54493308 107.45506692],1
r3,1,0.001471,10.11475,[86  9] ; [418  11],[91.3740458  3.6259542] ; [412.6259542  16.3740458],0
p8,1,0.00247,9.162455,[33 61] ; [222 202],[46.27413127 47.72586873] ; [208.72586873 215.27413127],0
n4,1,0.00394,8.311292,[60 34] ; [336  95],[70.90285714 23.09714286] ; [325.09714286 105.90285714],0
b1,1,0.004192,8.198753,[48 47] ; [150 281],[35.76045627 59.23954373] ; [162.23954373 268.76045627],0
a6,1,0.005194,7.810647,[53 41] ; [306 124],[64.40076336 29.59923664] ; [294.59923664 135.40076336],0
a3,1,0.008223,6.984252,[56 38] ; [315 115],[66.55343511 27.44656489] ; [304.44656489 125.55343511],0
p6,1,0.00829,6.969625,[23 72] ; [164 261],[34.16346154 60.83653846] ; [152.83653846 272.16346154],0
a5,1,0.010808,6.496551,[61 34] ; [331 100],[70.79847909 24.20152091] ; [321.20152091 109.79847909],0
p3,1,0.013643,6.083791,[35 60] ; [219 212],[45.87452471 49.12547529] ; [208.12547529 222.87452471],0
p4,1,0.014457,5.98143,[47 48] ; [271 159],[57.54285714 37.45714286] ; [260.45714286 169.54285714],0
u4,1,0.016994,5.696964,[ 5 90] ; [  6 425],[ 1.98669202 93.01330798] ; [  9.01330798 421.98669202],0
r2,1,0.018698,5.52952,[86  9] ; [409  16],[90.43269231  4.56730769] ; [404.56730769  20.43269231],0
s5,1,0.030713,4.668952,[28 65] ; [177 242],[37.23632812 55.76367188] ; [167.76367188 251.23632812],0
