Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,66.400859,[ 82 183] ; [114  45],[122.5 142.5] ; [73.5 85.5],1
p8,1,0.0,31.133007,[ 92 171] ; [100  59],[119.65876777 143.34123223] ; [72.34123223 86.65876777],1
p7,1,0.0,28.415736,[114 146] ; [111  46],[140.28776978 119.71223022] ; [84.71223022 72.28776978],1
p6,1,0.000138,14.531606,[ 47 215] ; [ 54 103],[ 63.15513126 198.84486874] ; [ 37.84486874 119.15513126],1
a5,1,0.000728,11.415414,[156 113] ; [118  41],[172.21028037  96.78971963] ; [101.78971963  57.21028037],1
s8,1,0.000888,11.047257,[ 35 233] ; [ 41 118],[ 47.70023419 220.29976581] ; [ 28.29976581 130.70023419],1
p10,1,0.002128,9.435537,[169  94] ; [124  34],[183.03800475  79.96199525] ; [109.96199525  48.03800475],0
v1,1,0.002512,9.131866,[105 158] ; [85 69],[119.83213429 143.16786571] ; [70.16786571 83.83213429],0
r4,1,0.003432,8.562056,[208  61] ; [141  18],[219.34813084  49.65186916] ; [129.65186916  29.34813084],0
v2,1,0.004991,7.882798,[109 142] ; [89 65],[122.71111111 128.28888889] ; [75.28888889 78.71111111],0
p2,1,0.005088,7.847806,[191  76] ; [132  26],[202.92  64.08] ; [120.08  37.92],0
p9,1,0.005236,7.796178,[182  80] ; [130  29],[194.16627078  67.83372922] ; [117.83372922  41.16627078],0
n4,1,0.005258,7.788578,[169  99] ; [121  38],[182.01405152  85.98594848] ; [107.98594848  51.01405152],0
p11,1,0.006608,7.376663,[188  81] ; [130  29],[199.86448598  69.13551402] ; [118.13551402  40.86448598],0
s5,1,0.015214,5.891494,[ 42 220] ; [ 40 115],[ 51.52038369 210.47961631] ; [ 30.47961631 124.52038369],0
s6,1,0.021458,5.289171,[105 161] ; [80 77],[116.3356974 149.6643026] ; [68.6643026 88.3356974],0
n6,1,0.02509,5.017665,[191  77] ; [128  30],[200.68544601  67.31455399] ; [118.31455399  39.68544601],0
p1,1,0.031575,4.621417,[ 15 252] ; [ 18 140],[ 20.73176471 246.26823529] ; [ 12.26823529 145.73176471],0
r2,1,0.04457,4.034852,[231  33] ; [147  10],[237.03562945  26.96437055] ; [140.96437055  16.03562945],0
p5,1,0.047726,3.919624,[ 11 255] ; [ 14 145],[ 15.64705882 250.35294118] ; [  9.35294118 149.64705882],0
r1,1,0.049909,3.844527,[182  85] ; [121  36],[190.80424528  76.19575472] ; [112.19575472  44.80424528],0
u3,1,0.05327,3.735419,[47 63] ; [36 26],[53.08139535 56.91860465] ; [29.91860465 32.08139535],0
v4,1,0.059186,3.560041,[230  36] ; [147  12],[235.95764706  30.04235294] ; [141.04235294  17.95764706],0
u1,1,0.062548,3.468496,[ 22 247] ; [ 22 137],[ 27.65420561 241.34579439] ; [ 16.34579439 142.65420561],0
a7,1,0.069618,3.292014,[177  90] ; [118  40],[185.32941176  81.67058824] ; [109.67058824  48.32941176],0
d5,1,0.073391,3.205505,[194  75] ; [127  32],[201.75  67.25] ; [119.25  39.75],0
b1,1,0.120039,2.416817,[ 98 171] ; [70 89],[105.58878505 163.41121495] ; [62.41121495 96.58878505],0
b5,1,0.120039,2.416817,[171  98] ; [89 70],[163.41121495 105.58878505] ; [96.58878505 62.41121495],0
n3,1,0.137339,2.207524,[59 28] ; [20  4],[61.91891892 25.08108108] ; [17.08108108  6.91891892],0
v3,1,0.140221,2.175537,[ 72 184] ; [ 54 100],[ 78.67317073 177.32682927] ; [ 47.32682927 106.67317073],0
r3,1,0.142124,2.154811,[234  32] ; [147  12],[238.46117647  27.53882353] ; [142.53882353  16.46117647],0
s2,1,0.153262,2.03948,[ 62 204] ; [ 47 112],[ 68.22117647 197.77882353] ; [ 40.77882353 118.22117647],0
a2,1,0.160141,1.972897,[ 40 229] ; [ 32 127],[ 45.25233645 223.74766355] ; [ 26.74766355 132.25233645],0
d1,1,0.19345,1.691146,[128 141] ; [86 73],[134.5 134.5] ; [79.5 79.5],0
