Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,42.417191,[44 20] ; [ 7 54],[26.112 37.888] ; [24.888 36.112],1
s2,1,7e-06,20.239674,[44 20] ; [17 43],[31.48387097 32.51612903] ; [29.51612903 30.48387097],1
s6,1,8.8e-05,15.384842,[51 11] ; [28 30],[40.81666667 21.18333333] ; [38.18333333 19.81666667],1
s3,1,0.000151,14.35608,[44 19] ; [21 38],[33.56557377 29.43442623] ; [31.43442623 27.56557377],1
p6,1,0.000245,13.446269,[31 32] ; [11 50],[21.33870968 41.66129032] ; [20.66129032 40.33870968],1
s5,1,0.000577,11.848843,[29 34] ; [10 49],[20.13934426 42.86065574] ; [18.86065574 40.13934426],1
p10,1,0.003038,8.784616,[55  9] ; [37 22],[47.8699187 16.1300813] ; [44.1300813 14.8699187],0
p7,1,0.003977,8.294314,[48 16] ; [30 30],[40.25806452 23.74193548] ; [37.74193548 22.25806452],0
n5,1,0.006515,7.402074,[55  9] ; [39 21],[48.51612903 15.48387097] ; [45.48387097 14.51612903],0
n6,1,0.007646,7.114536,[58  6] ; [44 17],[52.224 11.776] ; [49.776 11.224],0
b3,1,0.014065,6.029981,[25 19] ; [ 8 21],[19.89041096 24.10958904] ; [13.10958904 15.89041096],0
b2,1,0.014065,6.029981,[25 19] ; [ 8 21],[19.89041096 24.10958904] ; [13.10958904 15.89041096],0
p9,1,0.024198,5.080389,[53 10] ; [40 20],[47.63414634 15.36585366] ; [45.36585366 14.63414634],0
p2,1,0.024723,5.043186,[54 10] ; [41 20],[48.64 15.36] ; [46.36 14.64],0
p11,1,0.031836,4.607308,[51 13] ; [38 23],[45.568 18.432] ; [43.432 17.568],0
a3,1,0.037061,4.347601,[48 16] ; [35 26],[42.496 21.504] ; [40.504 20.496],0
p4,1,0.061147,3.50599,[39 25] ; [26 33],[33.82113821 30.17886179] ; [31.17886179 27.82113821],0
p3,1,0.061938,3.484707,[39 25] ; [27 34],[33.792 30.208] ; [32.208 28.792],0
n1,1,0.071254,3.253889,[10  7] ; [3 9],[7.62068966 9.37931034] ; [5.37931034 6.62068966],0
u3,1,0.07241,3.22753,[11  5] ; [10 15],[8.19512195 7.80487805] ; [12.80487805 12.19512195],0
n4,1,0.092101,2.83726,[53 11] ; [42 18],[49.03225806 14.96774194] ; [45.96774194 14.03225806],0
a5,1,0.092266,2.834395,[44 20] ; [33 28],[39.424 24.576] ; [37.576 23.424],0
p8,1,0.127719,2.320017,[36 28] ; [26 35],[31.744 32.256] ; [30.256 30.744],0
b4,1,0.151615,2.05593,[35 29] ; [41 20],[38.912 25.088] ; [37.088 23.912],0
u2,1,0.159729,1.976786,[10  6] ; [10 15],[7.80487805 8.19512195] ; [12.19512195 12.80487805],0
a7,1,0.172706,1.859297,[35 29] ; [40 20],[38.70967742 25.29032258] ; [36.29032258 23.70967742],0
u1,1,0.188539,1.728996,[ 4 60] ; [ 1 60],[ 2.56 61.44] ; [ 2.44 58.56],0
n2,1,0.248749,1.330317,[13  4] ; [12  1],[14.16666667  2.83333333] ; [10.83333333  2.16666667],0
d5,1,0.254656,1.297579,[39 25] ; [31 30],[35.84 28.16] ; [34.16 26.84],0
d4,1,0.257194,1.2838,[41 23] ; [33 28],[37.888 26.112] ; [36.112 24.888],0
v4,1,0.265653,1.239059,[61  3] ; [55  6],[59.392  4.608] ; [56.608  4.392],0
r2,1,0.27046,1.214414,[59  5] ; [59  2],[60.416  3.584] ; [57.584  3.416],0
r3,1,0.302627,1.062583,[60  4] ; [54  7],[58.368  5.632] ; [55.632  5.368],0
a8,1,0.315958,1.005606,[10 50] ; [ 6 52],[ 8.13559322 51.86440678] ; [ 7.86440678 50.13559322],0
r1,1,0.316065,1.005162,[52 12] ; [45 16],[49.664 14.336] ; [47.336 13.664],0
n3,1,0.330931,0.945251,[14  3] ; [8 4],[12.89655172  4.10344828] ; [9.10344828 2.89655172],0
v2,1,0.336191,0.924903,[46 17] ; [39 21],[43.53658537 19.46341463] ; [41.46341463 18.53658537],0
p5,1,0.363225,0.826711,[11 53] ; [ 7 54],[ 9.216 54.784] ; [ 8.784 52.216],0
a1,1,0.369539,0.805215,[ 2 62] ; [ 4 57],[ 3.072 60.928] ; [ 2.928 58.072],0
b5,1,0.39554,0.721843,[34 30] ; [37 24],[36.352 27.648] ; [34.648 26.352],0
v1,1,0.397973,0.714443,[41 22] ; [34 25],[38.7295082 24.2704918] ; [36.2704918 22.7295082],0
d3,1,0.507151,0.439942,[30 34] ; [25 36],[28.16 35.84] ; [26.84 34.16],0
r4,1,0.507512,0.439192,[58  6] ; [53  8],[56.832  7.168] ; [54.168  6.832],0
d2,1,0.535423,0.384088,[ 8 56] ; [10 51],[ 9.216 54.784] ; [ 8.784 52.216],0
a4,1,0.640225,0.218448,[17 47] ; [14 47],[15.872 48.128] ; [15.128 45.872],0
a6,1,0.685574,0.163918,[39 25] ; [35 26],[37.888 26.112] ; [36.112 24.888],0
s1,1,0.702453,0.145932,[ 3 60] ; [ 2 57],[ 2.58196721 60.41803279] ; [ 2.41803279 56.58196721],0
a2,1,0.786114,0.073636,[ 5 59] ; [ 4 57],[ 4.608 59.392] ; [ 4.392 56.608],0
b1,1,0.883841,0.021346,[26 38] ; [24 37],[25.6 38.4] ; [24.4 36.6],0
s4,1,0.886913,0.020224,[ 8 56] ; [ 7 53],[ 7.74193548 56.25806452] ; [ 7.25806452 52.74193548],0
p1,1,0.918094,0.010575,[ 8 56] ; [ 8 53],[ 8.192 55.808] ; [ 7.808 53.192],0
p12,1,0.924805,0.008908,[ 4 60] ; [ 4 56],[ 4.12903226 59.87096774] ; [ 3.87096774 56.12903226],0
