Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,32.491606,[151  20] ; [29 26],[136.19469027  34.80530973] ; [43.80530973 11.19469027],1
n6,1,7e-06,20.173365,[155  16] ; [36 19],[144.51769912  26.48230088] ; [46.48230088  8.51769912],1
p4,1,0.014636,5.959721,[118  53] ; [28 27],[110.46902655  60.53097345] ; [35.53097345 19.46902655],0
v4,1,0.015004,5.916022,[166   5] ; [48  6],[162.64   8.36] ; [51.36  2.64],0
s6,1,0.016297,5.770505,[145  25] ; [39 16],[139.02222222  30.97777778] ; [44.97777778 10.02222222],0
p12,1,0.05188,3.779644,[ 17 153] ; [ 1 54],[ 13.6 156.4] ; [ 4.4 50.6],0
p5,1,0.070807,3.264216,[ 25 145] ; [ 3 52],[ 21.15555556 148.84444444] ; [ 6.84444444 48.15555556],0
p9,1,0.080993,3.044872,[152  19] ; [43 11],[148.2  22.8] ; [46.8  7.2],0
p2,1,0.08145,3.035731,[150  21] ; [43 12],[146.03097345  24.96902655] ; [46.96902655  8.03097345],0
p11,1,0.111277,2.535984,[134  38] ; [37 18],[129.56828194  42.43171806] ; [41.43171806 13.56828194],0
s4,1,0.111999,2.525783,[ 43 127] ; [20 35],[ 47.6 122.4] ; [15.4 39.6],0
p8,1,0.112732,2.515499,[96 73] ; [24 30],[90.94170404 78.05829596] ; [29.05829596 24.94170404],0
s8,1,0.13593,2.223434,[113  59] ; [30 25],[108.35242291  63.64757709] ; [34.64757709 20.35242291],0
p3,1,0.139049,2.188449,[88 83] ; [22 33],[83.2300885 87.7699115] ; [26.7699115 28.2300885],0
r3,1,0.149718,2.075126,[159  12] ; [54  1],[161.16371681   9.83628319] ; [51.83628319  3.16371681],0
b1,1,0.175789,1.832867,[74 98] ; [18 37],[ 69.7092511 102.2907489] ; [22.2907489 32.7092511],0
n3,1,0.187914,1.733899,[27 17] ; [12  3],[29.08474576 14.91525424] ; [9.91525424 5.08474576],0
d5,1,0.19528,1.677324,[133  39] ; [47  8],[136.3876652  35.6123348] ; [43.6123348 11.3876652],0
b4,1,0.218369,1.515055,[90 82] ; [34 21],[93.95594714 78.04405286] ; [30.04405286 24.95594714],0
r2,1,0.220922,1.498375,[163   6] ; [49  4],[161.38738739   7.61261261] ; [50.61261261  2.38738739],0
