Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.000832,11.168495,[6 5] ; [ 7 52],[2.04285714 8.95714286] ; [10.95714286 48.04285714],1
s6,1,0.006005,7.548719,[8 3] ; [20 47],[3.94871795 7.05128205] ; [24.05128205 42.94871795],0
s4,1,0.022089,5.238734,[4 7] ; [ 7 60],[1.55128205 9.44871795] ; [ 9.44871795 57.55128205],0
v1,1,0.029039,4.765318,[7 4] ; [20 47],[3.80769231 7.19230769] ; [23.19230769 43.80769231],0
a6,1,0.069886,3.285697,[4 7] ; [43 23],[6.71428571 4.28571429] ; [40.28571429 25.71428571],0
s2,1,0.07863,3.092991,[5 6] ; [14 53],[2.67948718 8.32051282] ; [16.32051282 50.67948718],0
n2,1,0.100735,2.693866,[5 1] ; [15 17],[3.15789474 2.84210526] ; [16.84210526 15.15789474],0
a4,1,0.114859,2.486057,[2 9] ; [29 38],[4.37179487 6.62820513] ; [26.62820513 40.37179487],0
n4,1,0.124696,2.357323,[8 3] ; [32 35],[5.64102564 5.35897436] ; [34.35897436 32.64102564],0
s3,1,0.132529,2.262626,[7 4] ; [26 40],[4.71428571 6.28571429] ; [28.28571429 37.71428571],0
v2,1,0.133693,2.24909,[6 5] ; [20 44],[3.81333333 7.18666667] ; [22.18666667 41.81333333],0
p12,1,0.143606,2.138889,[ 1 10] ; [ 1 65],[ 0.28571429 10.71428571] ; [ 1.71428571 64.28571429],0
a7,1,0.147983,2.092919,[4 7] ; [40 27],[6.20512821 4.79487179] ; [37.79487179 29.20512821],0
n1,1,0.184219,1.763258,[4 2] ; [12 20],[2.52631579 3.47368421] ; [13.47368421 18.52631579],0
p6,1,0.192022,1.702037,[3 8] ; [ 8 57],[1.59210526 9.40789474] ; [ 9.40789474 55.59210526],0
p4,1,0.210166,1.570282,[5 6] ; [18 49],[3.24358974 7.75641026] ; [19.75641026 47.24358974],0
p7,1,0.23678,1.399661,[6 5] ; [24 43],[4.23076923 6.76923077] ; [25.76923077 41.23076923],0
a3,1,0.252279,1.310638,[5 6] ; [42 24],[6.71428571 4.28571429] ; [40.28571429 25.71428571],0
p1,1,0.25728,1.283333,[2 9] ; [ 5 61],[ 1. 10.] ; [ 6. 60.],0
b1,1,0.27614,1.185987,[8 3] ; [37 30],[6.34615385 4.65384615] ; [38.65384615 28.34615385],0
n5,1,0.279075,1.171588,[6 5] ; [25 42],[4.37179487 6.62820513] ; [26.62820513 40.37179487],0
a8,1,0.293598,1.103049,[2 9] ; [ 5 57],[1.05479452 9.94520548] ; [ 5.94520548 56.05479452],0
d4,1,0.30131,1.068388,[9 2] ; [43 22],[7.52631579 3.47368421] ; [44.47368421 20.52631579],0
s8,1,0.349881,0.87389,[2 9] ; [ 6 61],[1.12820513 9.87179487] ; [ 6.87179487 60.12820513],0
u2,1,0.36131,0.833333,[4 2] ; [11 13],[3. 3.] ; [12. 12.],0
r3,1,0.374951,0.787191,[9 2] ; [46 21],[7.75641026 3.24358974] ; [47.24358974 19.75641026],0
p3,1,0.39599,0.720468,[4 7] ; [16 50],[2.85714286 8.14285714] ; [17.14285714 48.85714286],0
p11,1,0.414888,0.664751,[5 6] ; [22 45],[3.80769231 7.19230769] ; [23.19230769 43.80769231],0
b5,1,0.482195,0.493894,[7 4] ; [35 32],[5.92307692 5.07692308] ; [36.07692308 30.92307692],0
d2,1,0.513081,0.427778,[6 5] ; [29 37],[5. 6.] ; [30. 36.],0
n3,1,0.540818,0.374026,[3 3] ; [19 11],[3.66666667 2.33333333] ; [18.33333333 11.66666667],0
p9,1,0.589431,0.291233,[4 7] ; [19 48],[3.24358974 7.75641026] ; [19.75641026 47.24358974],0
d5,1,0.622797,0.241956,[8 3] ; [43 23],[7.28571429 3.71428571] ; [43.71428571 22.28571429],0
r4,1,0.666798,0.185371,[7 4] ; [38 29],[6.34615385 4.65384615] ; [38.65384615 28.34615385],0
p8,1,0.73649,0.113235,[2 9] ; [15 51],[2.42857143 8.57142857] ; [14.57142857 51.42857143],0
a5,1,0.747291,0.103821,[6 5] ; [40 27],[6.48717949 4.51282051] ; [39.51282051 27.48717949],0
d3,1,0.780115,0.077935,[6 5] ; [33 33],[5.57142857 5.42857143] ; [33.42857143 32.57142857],0
p2,1,0.815263,0.054588,[6 5] ; [34 33],[5.64102564 5.35897436] ; [34.35897436 32.64102564],0
r2,1,0.818607,0.052596,[9 2] ; [52 14],[8.71428571 2.28571429] ; [52.28571429 13.71428571],0
b2,1,0.879514,0.022978,[3 7] ; [13 27],[3.2 6.8] ; [12.8 27.2],0
b3,1,0.879514,0.022978,[3 7] ; [13 27],[3.2 6.8] ; [12.8 27.2],0
a1,1,0.890656,0.018899,[ 1 10] ; [ 7 60],[1.12820513 9.87179487] ; [ 6.87179487 60.12820513],0
b4,1,0.892947,0.018111,[6 5] ; [38 29],[6.20512821 4.79487179] ; [37.79487179 29.20512821],0
v4,1,0.92233,0.009506,[7 4] ; [43 23],[7.14285714 3.85714286] ; [42.85714286 23.14285714],0
u3,1,0.92985,0.00775,[3 3] ; [12 13],[2.90322581 3.09677419] ; [12.09677419 12.90322581],0
v3,1,0.944253,0.00489,[2 8] ; [13 49],[2.08333333 7.91666667] ; [12.91666667 49.08333333],0
r1,1,0.951828,0.003649,[7 4] ; [42 25],[6.91025641 4.08974359] ; [42.08974359 24.91025641],0
d1,1,0.972256,0.00121,[4 7] ; [24 43],[3.94871795 7.05128205] ; [24.05128205 42.94871795],0
