Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,27.850637,[138  97] ; [89 12],[158.76488095  76.23511905] ; [68.23511905 32.76488095],1
d1,1,0.13475,2.236907,[124 112] ; [62 39],[130.25519288 105.74480712] ; [55.74480712 45.25519288],0
b4,1,0.153958,2.032586,[137  99] ; [67 34],[142.86053412  93.13946588] ; [61.13946588 39.86053412],0
v3,1,0.169087,1.891016,[ 80 144] ; [27 70],[ 74.66666667 149.33333333] ; [32.33333333 64.66666667],0
a4,1,0.210912,1.565157,[104 132] ; [52 49],[109.2462908 126.7537092] ; [46.7537092 54.2462908],0
r1,1,0.21845,1.514523,[170  65] ; [78 21],[174.49101796  60.50898204] ; [73.50898204 25.49101796],0
p7,1,0.247775,1.335807,[103 128] ; [51 48],[107.8 123.2] ; [46.2 52.8],0
v1,1,0.308356,1.037705,[106 120] ; [52 46],[110.20987654 115.79012346] ; [47.79012346 50.20987654],0
n1,1,0.317774,0.998088,[26 47] ; [13 15],[28.18811881 44.81188119] ; [10.81188119 17.18811881],0
a8,1,0.331994,0.941103,[ 31 187] ; [ 9 80],[ 28.40390879 189.59609121] ; [11.59609121 77.40390879],0
d3,1,0.335718,0.926716,[156  77] ; [73 28],[159.75149701  73.24850299] ; [69.24850299 31.75149701],0
r2,1,0.337416,0.920225,[216  19] ; [93  5],[218.06306306  16.93693694] ; [90.93693694  7.06306306],0
p10,1,0.401843,0.702803,[202  34] ; [89 11],[204.39285714  31.60714286] ; [86.60714286 13.39285714],0
p2,1,0.432615,0.615792,[181  53] ; [82 19],[183.70746269  50.29253731] ; [79.29253731 21.70746269],0
u1,1,0.447724,0.576408,[ 43 193] ; [22 79],[ 45.51928783 190.48071217] ; [19.48071217 81.51928783],0
a6,1,0.455507,0.556913,[170  65] ; [69 32],[167.1577381  67.8422619] ; [71.8422619 29.1577381],0
n3,1,0.581794,0.303343,[56 17] ; [20  8],[54.93069307 18.06930693] ; [21.06930693  6.93069307],0
n5,1,0.616049,0.251461,[171  62] ; [70 29],[169.13554217  63.86445783] ; [71.86445783 27.13554217],0
a1,1,0.656571,0.197716,[ 12 224] ; [ 4 97],[ 11.20474777 224.79525223] ; [ 4.79525223 96.20474777],0
a7,1,0.68654,0.162857,[168  67] ; [70 31],[166.45833333  68.54166667] ; [71.54166667 29.45833333],0
n2,1,0.704991,0.143331,[52 21] ; [21  7],[52.76237624 20.23762376] ; [20.23762376  7.76237624],0
b3,1,0.731302,0.117919,[53 90] ; [23 35],[54.06965174 88.93034826] ; [21.93034826 36.06965174],0
b2,1,0.731302,0.117919,[53 90] ; [23 35],[54.06965174 88.93034826] ; [21.93034826 36.06965174],0
u4,1,0.756127,0.096454,[  6 230] ; [ 2 99],[  5.60237389 230.39762611] ; [ 2.39762611 98.60237389],0
s1,1,0.799181,0.064723,[  6 228] ; [ 3 95],[  6.34337349 227.65662651] ; [ 2.65662651 95.34337349],0
b5,1,0.834014,0.043914,[157  79] ; [66 35],[156.16617211  79.83382789] ; [66.83382789 34.16617211],0
b1,1,0.889061,0.019458,[ 86 150] ; [36 65],[ 85.43620178 150.56379822] ; [36.56379822 64.43620178],0
n4,1,0.897116,0.01672,[170  66] ; [72 27],[170.48358209  65.51641791] ; [71.51641791 27.48358209],0
u2,1,0.903874,0.014585,[39 30] ; [11  9],[38.76404494 30.23595506] ; [11.23595506  8.76404494],0
r3,1,0.967617,0.001648,[223  12] ; [95  5],[223.07462687  11.92537313] ; [94.92537313  5.07462687],0
v2,1,0.990965,0.000128,[119 103] ; [53 46],[118.95327103 103.04672897] ; [53.04672897 45.95327103],0
