Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,7e-06,20.082825,[28 20] ; [19 73],[16.11428571 31.88571429] ; [30.88571429 61.11428571],1
s2,1,1e-05,19.562343,[33 15] ; [27 64],[20.71942446 27.28057554] ; [39.28057554 51.71942446],1
s6,1,0.000371,12.674212,[37 11] ; [42 50],[27.08571429 20.91428571] ; [51.91428571 40.08571429],1
s5,1,0.000813,11.210913,[17 28] ; [11 76],[ 9.54545455 35.45454545] ; [18.45454545 68.54545455],1
s3,1,0.001531,10.040735,[34 13] ; [40 51],[25.20289855 21.79710145] ; [48.79710145 42.20289855],0
s4,1,0.003302,8.632425,[14 34] ; [ 9 83],[ 7.88571429 40.11428571] ; [15.11428571 76.88571429],0
p10,1,0.029143,4.75913,[36 11] ; [52 38],[30.18978102 16.81021898] ; [57.81021898 32.18978102],0
p9,1,0.035083,4.441146,[39  8] ; [60 31],[33.7173913 13.2826087] ; [65.2826087 25.7173913],0
u2,1,0.066744,3.361345,[13  1] ; [23 11],[10.5  3.5] ; [25.5  8.5],0
v1,1,0.097765,2.741627,[26 21] ; [36 53],[21.42647059 25.57352941] ; [40.57352941 48.42647059],0
p7,1,0.100446,2.698442,[29 16] ; [43 44],[24.54545455 20.45454545] ; [47.45454545 39.54545455],0
u3,1,0.103229,2.654928,[14  1] ; [24  9],[11.875  3.125] ; [26.125  6.875],0
p6,1,0.117195,2.454409,[15 32] ; [17 69],[11.30827068 35.69172932] ; [20.69172932 65.30827068],0
d3,1,0.132162,2.266923,[34 13] ; [54 37],[29.97101449 17.02898551] ; [58.02898551 32.97101449],0
d4,1,0.133681,2.249233,[40  7] ; [68 24],[36.51798561 10.48201439] ; [71.48201439 20.51798561],0
n2,1,0.179738,1.799793,[16  2] ; [21  8],[14.17021277  3.82978723] ; [22.82978723  6.17021277],0
p5,1,0.185906,1.749767,[ 4 43] ; [ 3 88],[ 2.38405797 44.61594203] ; [ 4.61594203 86.38405797],0
