Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,50.662903,[23 27] ; [79  1],[39.23076923 10.76923077] ; [62.76923077 17.23076923],1
u2,1,0.186443,1.745501,[12 11] ; [19  8],[14.26  8.74] ; [16.74 10.26],0
a3,1,0.187313,1.738627,[27 22] ; [54 27],[30.53076923 18.46923077] ; [50.46923077 30.53076923],0
s7,1,0.223515,1.481661,[11 36] ; [25 49],[13.98347107 33.01652893] ; [22.01652893 51.98347107],0
p5,1,0.293863,1.101839,[ 3 46] ; [ 2 79],[ 1.88461538 47.11538462] ; [ 3.11538462 77.88461538],0
s1,1,0.320073,0.988649,[ 3 47] ; [ 2 77],[ 1.9379845 48.0620155] ; [ 3.0620155 75.9379845],0
s3,1,0.365518,0.818846,[22 27] ; [43 38],[24.5 24.5] ; [40.5 40.5],0
v2,1,0.442024,0.591024,[15 34] ; [28 47],[16.99193548 32.00806452] ; [26.00806452 48.99193548],0
n2,1,0.449201,0.572667,[16 11] ; [18  8],[17.32075472  9.67924528] ; [16.67924528  9.32075472],0
b4,1,0.481785,0.494819,[24 26] ; [44 37],[25.95419847 24.04580153] ; [42.04580153 38.95419847],0
b2,1,0.482225,0.493826,[10 21] ; [12 36],[ 8.63291139 22.36708861] ; [13.36708861 34.63291139],0
b3,1,0.482225,0.493826,[10 21] ; [12 36],[ 8.63291139 22.36708861] ; [13.36708861 34.63291139],0
a8,1,0.495354,0.464875,[ 4 45] ; [ 9 66],[ 5.13709677 43.86290323] ; [ 7.86290323 67.13709677],0
a4,1,0.557375,0.344271,[16 34] ; [30 51],[17.55725191 32.44274809] ; [28.44274809 52.55725191],0
s5,1,0.590534,0.289511,[ 9 40] ; [17 59],[10.192 38.808] ; [15.808 60.192],0
n1,1,0.609156,0.261405,[10 17] ; [11 14],[10.90384615 16.09615385] ; [10.09615385 14.90384615],0
p6,1,0.62065,0.244955,[10 38] ; [19 58],[11.136 36.864] ; [17.864 59.136],0
d2,1,0.652459,0.202814,[19 31] ; [34 47],[20.22900763 29.77099237] ; [32.77099237 48.22900763],0
s4,1,0.696245,0.152408,[10 40] ; [14 67],[ 9.16030534 40.83969466] ; [14.83969466 66.16030534],0
p12,1,0.742281,0.108132,[ 1 49] ; [ 1 78],[ 0.7751938 49.2248062] ; [ 1.2248062 77.7751938],0
p7,1,0.886484,0.020379,[24 24] ; [39 37],[24.38709677 23.61290323] ; [38.61290323 37.38709677],0
n4,1,0.903701,0.014638,[24 26] ; [38 43],[23.66412214 26.33587786] ; [38.33587786 42.66412214],0
p1,1,0.953983,0.00333,[ 3 47] ; [ 5 75],[ 3.07692308 46.92307692] ; [ 4.92307692 75.07692308],0
