Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,54.090113,[ 45 102] ; [108  39],[76.5 70.5] ; [76.5 70.5],1
s8,1,0.0,48.668413,[ 35 113] ; [94 53],[64.71864407 83.28135593] ; [64.28135593 82.71864407],1
s3,1,0.0,43.002985,[52 95] ; [108  39],[80. 67.] ; [80. 67.],1
a3,1,3e-06,21.917926,[81 67] ; [118  29],[99.83728814 48.16271186] ; [99.16271186 47.83728814],1
s6,1,1.3e-05,18.945994,[88 57] ; [122  24],[104.63917526  40.36082474] ; [105.36082474  40.63917526],1
a2,1,0.000624,11.702372,[ 20 128] ; [ 44 103],[ 32.10847458 115.89152542] ; [ 31.89152542 115.10847458],1
s5,1,0.000951,10.92089,[ 33 110] ; [58 82],[45.98233216 97.01766784] ; [45.01766784 94.98233216],1
d2,1,0.001364,10.253209,[60 88] ; [87 60],[73.74915254 74.25084746] ; [73.25084746 73.74915254],0
u1,1,0.00205,9.503842,[ 16 132] ; [ 36 111],[ 26.08813559 121.91186441] ; [ 25.91186441 121.08813559],0
p12,1,0.005696,7.643891,[  2 146] ; [ 12 134],[  7.04761905 140.95238095] ; [  6.95238095 139.04761905],0
p9,1,0.007381,7.177887,[116  32] ; [132  15],[124.42033898  23.57966102] ; [123.57966102  23.42033898],0
n5,1,0.008507,6.92342,[99 48] ; [118  28],[108.87030717  38.12969283] ; [108.12969283  37.87030717],0
p6,1,0.009999,6.635117,[60 86] ; [82 64],[71. 75.] ; [71. 75.],0
v4,1,0.01099,6.46691,[135  13] ; [143   3],[139.94557823   8.05442177] ; [138.05442177   7.94557823],0
u2,1,0.025965,4.958333,[31 34] ; [21  8],[35.95744681 29.04255319] ; [16.04255319 12.95744681],0
r2,1,0.027755,4.843191,[130  16] ; [139   6],[134.96219931  11.03780069] ; [134.03780069  10.96219931],0
a5,1,0.044416,4.040671,[105  43] ; [119  28],[112.37966102  35.62033898] ; [111.62033898  35.37966102],0
p2,1,0.050003,3.841372,[124  23] ; [134  12],[129.44027304  17.55972696] ; [128.55972696  17.44027304],0
s4,1,0.051142,3.803602,[ 25 120] ; [ 39 107],[ 31.89003436 113.10996564] ; [ 32.10996564 113.89003436],0
n6,1,0.054052,3.71108,[118  29] ; [130  17],[124.  23.] ; [124.  23.],0
r1,1,0.059385,3.554476,[105  42] ; [118  28],[111.88054608  35.11945392] ; [111.11945392  34.88054608],0
p5,1,0.061898,3.485781,[ 12 135] ; [ 22 123],[ 17.11643836 129.88356164] ; [ 16.88356164 128.11643836],0
