Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,47.613006,[ 50 111] ; [70 22],[76.36363636 84.63636364] ; [43.63636364 48.36363636],1
s8,1,0.000588,11.814152,[ 47 125] ; [45 48],[ 59.71320755 112.28679245] ; [32.28679245 60.71320755],1
s7,1,0.000661,11.594876,[ 53 115] ; [47 41],[ 65.625 102.375] ; [34.375 53.625],1
r2,1,0.003818,8.368383,[149  22] ; [91  2],[155.45454545  15.54545455] ; [84.54545455  8.45454545],0
v1,1,0.009678,6.69319,[ 66 102] ; [51 40],[75.89189189 92.10810811] ; [41.10810811 49.89189189],0
s2,1,0.009783,6.674047,[ 62 109] ; [49 44],[71.89772727 99.10227273] ; [39.10227273 53.89772727],0
n6,1,0.028643,4.788967,[135  37] ; [83 10],[141.49433962  30.50566038] ; [76.50566038 16.49433962],0
a1,1,0.032972,4.547233,[  7 166] ; [10 83],[ 11.05639098 161.94360902] ; [ 5.94360902 87.05639098],0
r3,1,0.035383,4.426585,[142  29] ; [85  7],[147.59315589  23.40684411] ; [79.40684411 12.59315589],0
s1,1,0.038707,4.273684,[  3 168] ; [ 6 84],[  5.89655172 165.10344828] ; [ 3.10344828 86.89655172],0
a4,1,0.041542,4.153783,[ 59 112] ; [44 49],[ 66.71590909 104.28409091] ; [36.28409091 56.71590909],0
r1,1,0.042602,4.111145,[116  55] ; [74 19],[123.06818182  47.93181818] ; [66.93181818 26.06818182],0
n4,1,0.049267,3.866228,[138  35] ; [83 10],[143.73308271  29.26691729] ; [77.26691729 15.73308271],0
s4,1,0.059326,3.556121,[ 29 141] ; [ 8 85],[ 23.91634981 146.08365019] ; [13.08365019 79.91634981],0
s6,1,0.065138,3.40147,[87 83] ; [58 34],[94.08396947 75.91603053] ; [50.91603053 41.08396947],0
v4,1,0.065839,3.383825,[148  24] ; [87  6],[152.52830189  19.47169811] ; [82.47169811 10.52830189],0
u3,1,0.072627,3.222618,[25 37] ; [17 11],[28.93333333 33.06666667] ; [13.06666667 14.93333333],0
a5,1,0.07888,3.087837,[108  65] ; [68 25],[114.46616541  58.53383459] ; [61.53383459 31.46616541],0
p3,1,0.087049,2.92811,[ 33 140] ; [26 66],[ 38.51698113 134.48301887] ; [20.48301887 71.51698113],0
r4,1,0.096859,2.756524,[132  41] ; [79 14],[137.22932331  35.77067669] ; [73.77067669 19.22932331],0
p10,1,0.109935,2.55516,[118  53] ; [72 20],[123.53612167  47.46387833] ; [66.46387833 25.53612167],0
p11,1,0.136575,2.216135,[117  56] ; [71 22],[122.27067669  50.72932331] ; [65.72932331 27.27067669],0
d4,1,0.139816,2.17998,[120  52] ; [72 20],[125.09090909  46.90909091] ; [66.90909091 25.09090909],0
p1,1,0.146335,2.110049,[ 10 162] ; [10 83],[ 12.98113208 159.01886792] ; [ 7.01886792 85.98113208],0
p7,1,0.194594,1.682491,[74 93] ; [46 41],[78.8976378 88.1023622] ; [41.1023622 45.8976378],0
d1,1,0.197576,1.660204,[75 98] ; [48 45],[79.9962406 93.0037594] ; [43.0037594 49.9962406],0
b4,1,0.206943,1.592682,[94 79] ; [58 35],[98.85714286 74.14285714] ; [53.14285714 39.85714286],0
n3,1,0.237425,1.395819,[41 25] ; [16  5],[43.24137931 22.75862069] ; [13.75862069  7.24137931],0
a7,1,0.243783,1.358582,[104  69] ; [62 30],[108.36981132  64.63018868] ; [57.63018868 34.36981132],0
u4,1,0.24681,1.341271,[  1 172] ; [ 2 91],[  1.95112782 171.04887218] ; [ 1.04887218 91.95112782],0
u2,1,0.31357,1.015581,[25 37] ; [14 13],[27.16853933 34.83146067] ; [11.83146067 15.16853933],0
p9,1,0.315929,1.005725,[122  44] ; [72 19],[125.307393  40.692607] ; [68.692607 22.307393],0
p5,1,0.318981,0.993118,[  8 165] ; [ 2 90],[  6.52830189 166.47169811] ; [ 3.47169811 88.52830189],0
a3,1,0.345408,0.890257,[111  60] ; [65 27],[114.43346008  56.56653992] ; [61.56653992 30.43346008],0
n1,1,0.359328,0.840242,[29 38] ; [ 6 13],[27.26744186 39.73255814] ; [ 7.73255814 11.26744186],0
s3,1,0.393672,0.727569,[85 87] ; [50 41],[88.28897338 83.71102662] ; [46.71102662 44.28897338],0
d5,1,0.464233,0.53567,[121  52] ; [69 24],[123.57142857  49.42857143] ; [66.42857143 26.57142857],0
n2,1,0.470329,0.521204,[49 18] ; [17  4],[50.25 16.75] ; [15.75  5.25],0
u1,1,0.502431,0.449799,[ 21 152] ; [14 79],[ 22.76315789 150.23684211] ; [12.23684211 80.76315789],0
d2,1,0.518586,0.416705,[ 71 100] ; [42 50],[73.47148289 97.52851711] ; [39.52851711 52.47148289],0
p12,1,0.605286,0.267097,[ 10 161] ; [ 4 88],[  9.1026616 161.8973384] ; [ 4.8973384 87.1026616],0
p6,1,0.613756,0.254742,[ 29 141] ; [18 74],[ 30.49618321 139.50381679] ; [16.50381679 75.49618321],0
a6,1,0.643231,0.214542,[114  59] ; [58 34],[112.28679245  60.71320755] ; [59.71320755 32.28679245],0
d3,1,0.648375,0.207955,[93 79] ; [53 40],[94.76226415 77.23773585] ; [51.23773585 41.76226415],0
a2,1,0.8067,0.059871,[ 35 138] ; [20 73],[ 35.77067669 137.22932331] ; [19.22932331 73.77067669],0
p2,1,0.816292,0.053971,[119  54] ; [62 30],[118.16226415  54.83773585] ; [62.83773585 29.16226415],0
s5,1,0.88035,0.022658,[ 43 127] ; [22 68],[ 42.5 127.5] ; [22.5 67.5],0
p8,1,0.893219,0.018018,[ 54 116] ; [29 60],[ 54.47876448 115.52123552] ; [28.52123552 60.47876448],0
b5,1,0.928705,0.008006,[107  66] ; [57 36],[106.66165414  66.33834586] ; [57.33834586 35.66165414],0
b1,1,0.97726,0.000812,[ 71 102] ; [38 55],[ 70.89097744 102.10902256] ; [38.10902256 54.89097744],0
b2,1,0.989118,0.000186,[38 63] ; [20 33],[38.03896104 62.96103896] ; [19.96103896 33.03896104],0
b3,1,0.989118,0.000186,[38 63] ; [20 33],[38.03896104 62.96103896] ; [19.96103896 33.03896104],0
a8,1,0.998845,2e-06,[ 27 137] ; [14 71],[ 27.00401606 136.99598394] ; [13.99598394 71.00401606],0
