Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.004989,7.883289,[19 18] ; [ 8 31],[13.14473684 23.85526316] ; [13.85526316 25.14473684],0
b4,1,0.062902,3.459172,[24 13] ; [17 22],[19.96052632 17.03947368] ; [21.03947368 17.96052632],0
a4,1,0.067167,3.350936,[22 15] ; [15 24],[18.01315789 18.98684211] ; [18.98684211 20.01315789],0
d2,1,0.084032,2.98515,[27 10] ; [21 18],[23.36842105 13.63157895] ; [24.63157895 14.36842105],0
u1,1,0.095996,2.770836,[14 23] ; [ 8 31],[10.71052632 26.28947368] ; [11.28947368 27.71052632],0
p2,1,0.119872,2.418989,[27 10] ; [34  5],[29.69736842  7.30263158] ; [31.30263158  7.69736842],0
p1,1,0.124467,2.360192,[ 3 34] ; [ 8 31],[ 5.35526316 31.64473684] ; [ 5.64473684 33.35526316],0
p8,1,0.143088,2.144428,[18 18] ; [26 13],[21.12 14.88] ; [22.88 16.12],0
b3,1,0.175734,1.833333,[ 4 18] ; [ 8 14],[ 6. 16.] ; [ 6. 16.],0
b2,1,0.175734,1.833333,[ 4 18] ; [ 8 14],[ 6. 16.] ; [ 6. 16.],0
a7,1,0.18509,1.756277,[28  9] ; [24 15],[25.31578947 11.68421053] ; [26.68421053 12.31578947],0
b5,1,0.21057,1.567502,[26 11] ; [22 17],[23.36842105 13.63157895] ; [24.63157895 14.36842105],0
s5,1,0.225938,1.466255,[23 10] ; [20 16],[20.56521739 12.43478261] ; [22.43478261 13.56521739],0
a8,1,0.225949,1.466183,[ 3 29] ; [ 1 37],[ 1.82857143 30.17142857] ; [ 2.17142857 35.82857143],0
a2,1,0.238204,1.391189,[12 25] ; [ 8 31],[ 9.73684211 27.26315789] ; [10.26315789 28.73684211],0
r1,1,0.31377,1.014738,[31  6] ; [29 10],[29.21052632  7.78947368] ; [30.78947368  8.21052632],0
v1,1,0.338823,0.91488,[23 14] ; [20 19],[20.93421053 16.06578947] ; [22.06578947 16.93421053],0
n5,1,0.35367,0.860245,[26 11] ; [31  8],[27.75  9.25] ; [29.25  9.75],0
n2,1,0.357197,0.847724,[4 3] ; [10  3],[4.9 2.1] ; [9.1 3.9],0
p7,1,0.364999,0.820619,[28  8] ; [26 12],[26.27027027  9.72972973] ; [27.72972973 10.27027027],0
p4,1,0.367845,0.810932,[24 13] ; [29 10],[25.80263158 11.19736842] ; [27.19736842 11.80263158],0
d4,1,0.37669,0.781476,[33  4] ; [32  7],[31.64473684  5.35526316] ; [33.35526316  5.64473684],0
