Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.000352,12.772482,[21 14] ; [ 7 30],[13.61111111 21.38888889] ; [14.38888889 22.61111111],1
d1,1,0.002411,9.207168,[22 16] ; [ 9 29],[15.5 22.5] ; [15.5 22.5],0
v3,1,0.002963,8.830021,[14 24] ; [ 3 34],[ 8.61333333 29.38666667] ; [ 8.38666667 28.61333333],0
a3,1,0.010243,6.592115,[28 10] ; [17 21],[22.5 15.5] ; [22.5 15.5],0
r3,1,0.023433,5.136094,[30  5] ; [23 14],[25.76388889  9.23611111] ; [27.23611111  9.76388889],0
d2,1,0.047695,3.920697,[19 18] ; [11 27],[14.8 22.2] ; [15.2 22.8],0
a4,1,0.053076,3.741538,[17 21] ; [ 9 29],[13. 25.] ; [13. 25.],0
a2,1,0.075885,3.150912,[ 7 31] ; [ 2 36],[ 4.5 33.5] ; [ 4.5 33.5],0
n2,1,0.080346,3.05788,[14  2] ; [9 6],[11.87096774  4.12903226] ; [11.12903226  3.87096774],0
d5,1,0.080491,3.054963,[30  8] ; [23 15],[26.5 11.5] ; [26.5 11.5],0
s4,1,0.091374,2.85,[ 5 33] ; [11 27],[ 8. 30.] ; [ 8. 30.],0
d4,1,0.093684,2.809909,[29  8] ; [23 15],[25.65333333 11.34666667] ; [26.34666667 11.65333333],0
n1,1,0.105552,2.619591,[ 4 12] ; [8 7],[6.19354839 9.80645161] ; [5.80645161 9.19354839],0
s2,1,0.106703,2.602392,[18 18] ; [12 26],[14.59459459 21.40540541] ; [15.40540541 22.59459459],0
n3,1,0.121335,2.4,[12  3] ; [8 7],[10.  5.] ; [10.  5.],0
s6,1,0.162871,1.947368,[21 15] ; [16 22],[18. 18.] ; [19. 19.],0
b1,1,0.163323,1.943182,[19 19] ; [13 25],[16. 22.] ; [16. 22.],0
d3,1,0.168669,1.894737,[22 16] ; [16 22],[19. 19.] ; [19. 19.],0
u1,1,0.234038,1.416149,[ 5 33] ; [ 2 36],[ 3.5 34.5] ; [ 3.5 34.5],0
n4,1,0.237733,1.393984,[26 12] ; [21 17],[23.5 14.5] ; [23.5 14.5],0
r1,1,0.251602,1.314386,[11 26] ; [ 7 31],[ 8.88 28.12] ; [ 9.12 28.88],0
p6,1,0.261985,1.258236,[12 24] ; [ 8 29],[ 9.8630137 26.1369863] ; [10.1369863 26.8630137],0
b3,1,0.276014,1.18661,[ 8 19] ; [ 4 20],[ 6.35294118 20.64705882] ; [ 5.64705882 18.35294118],0
b2,1,0.276014,1.18661,[ 8 19] ; [ 4 20],[ 6.35294118 20.64705882] ; [ 5.64705882 18.35294118],0
s8,1,0.284865,1.143733,[14 23] ; [10 28],[11.84 25.16] ; [12.16 25.84],0
a7,1,0.294014,1.101148,[22 15] ; [18 20],[19.73333333 17.26666667] ; [20.26666667 17.73333333],0
s7,1,0.354058,0.85886,[18 17] ; [15 22],[16.04166667 18.95833333] ; [16.95833333 20.04166667],0
b5,1,0.356117,0.851541,[23 15] ; [19 19],[21. 17.] ; [21. 17.],0
p3,1,0.375354,0.785864,[11 26] ; [15 23],[12.82666667 24.17333333] ; [13.17333333 24.82666667],0
p10,1,0.381009,0.767444,[24 11] ; [28  8],[25.63380282  9.36619718] ; [26.36619718  9.63380282],0
p2,1,0.418192,0.65539,[28  9] ; [30  6],[29.39726027  7.60273973] ; [28.60273973  7.39726027],0
p8,1,0.472162,0.516912,[15 21] ; [19 19],[16.54054054 19.45945946] ; [17.45945946 20.54054054],0
p9,1,0.482476,0.493262,[29  7] ; [28 10],[27.72972973  8.27027027] ; [29.27027027  8.72972973],0
a5,1,0.483783,0.490323,[24 14] ; [21 17],[22.5 15.5] ; [22.5 15.5],0
u2,1,0.522903,0.408163,[4 5] ; [12  9],[4.8 4.2] ; [11.2  9.8],0
s1,1,0.555798,0.347032,[ 2 36] ; [ 1 37],[ 1.5 36.5] ; [ 1.5 36.5],0
p4,1,0.562594,0.335233,[17 20] ; [20 18],[18.25333333 18.74666667] ; [18.74666667 19.25333333],0
r2,1,0.596585,0.280178,[17 15] ; [22 15],[18.08695652 13.91304348] ; [20.91304348 16.08695652],0
a8,1,0.618445,0.248059,[ 3 31] ; [ 2 33],[ 2.46376812 31.53623188] ; [ 2.53623188 32.46376812],0
s5,1,0.637805,0.221624,[ 9 26] ; [ 8 30],[ 8.15068493 26.84931507] ; [ 8.84931507 29.15068493],0
p7,1,0.655168,0.199446,[21 17] ; [17 17],[20.05555556 17.94444444] ; [17.94444444 16.05555556],0
p1,1,0.664268,0.188381,[ 3 35] ; [ 4 33],[ 3.54666667 34.45333333] ; [ 3.45333333 33.54666667],0
p5,1,0.708181,0.140101,[ 5 33] ; [ 6 31],[ 5.57333333 32.42666667] ; [ 5.42666667 31.57333333],0
n6,1,0.739162,0.110864,[25 11] ; [27 10],[25.64383562 10.35616438] ; [26.35616438 10.64383562],0
s3,1,0.746853,0.104195,[16 18] ; [16 21],[15.32394366 18.67605634] ; [16.67605634 20.32394366],0
u3,1,0.795809,0.066964,[5 5] ; [ 9 11],[4.66666667 5.33333333] ; [ 9.33333333 10.66666667],0
b4,1,0.813329,0.055759,[23 15] ; [24 14],[23.5 14.5] ; [23.5 14.5],0
n5,1,0.862978,0.029785,[25 11] ; [25 12],[24.65753425 11.34246575] ; [25.34246575 11.65753425],0
v4,1,0.874034,0.025134,[22 11] ; [24 13],[21.68571429 11.31428571] ; [24.31428571 12.68571429],0
a6,1,1.0,0.0,[20 18] ; [20 18],[20. 18.] ; [20. 18.],0
