Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,107.194794,[ 2 78] ; [168  75],[42.10526316 37.89473684] ; [127.89473684 115.10526316],1
d3,1,0.0,70.116562,[18 61] ; [183  60],[49.3136646 29.6863354] ; [151.6863354  91.3136646],1
d5,1,0.0,34.236961,[45 35] ; [211  32],[63.40557276 16.59442724] ; [192.59442724  50.40557276],1
a4,1,1e-06,23.530785,[18 61] ; [131 111],[36.66978193 42.33021807] ; [112.33021807 129.66978193],1
u1,1,3e-06,21.589033,[ 1 79] ; [ 60 183],[15.10835913 64.89164087] ; [ 45.89164087 197.10835913],1
r3,1,9e-06,19.675268,[59 20] ; [226  17],[69.92236025  9.07763975] ; [215.07763975  27.92236025],1
a5,1,1e-05,19.445768,[40 40] ; [185  58],[55.72755418 24.27244582] ; [169.27244582  73.72755418],1
a2,1,1.8e-05,18.440903,[ 6 74] ; [ 77 166],[20.55727554 59.44272446] ; [ 62.44272446 180.55727554],1
d2,1,2.7e-05,17.604854,[24 56] ; [137 103],[40.25 39.75] ; [120.75 119.25],1
r1,1,2.9e-05,17.461492,[42 36] ; [190  53],[56.37383178 21.62616822] ; [175.62616822  67.37383178],1
a3,1,7.2e-05,15.763966,[42 37] ; [186  57],[55.9378882 23.0621118] ; [172.0621118  70.9378882],1
r4,1,0.000334,12.866689,[54 26] ; [208  35],[64.89164087 15.10835913] ; [197.10835913  45.89164087],1
a6,1,0.000552,11.932135,[42 38] ; [178  65],[54.48916409 25.51083591] ; [165.51083591  77.48916409],1
p9,1,0.000613,11.736567,[50 28] ; [199  42],[60.88401254 17.11598746] ; [188.11598746  52.88401254],1
a7,1,0.000899,11.025446,[40 40] ; [171  72],[52.26006192 27.73993808] ; [158.73993808  84.26006192],1
v4,1,0.002398,9.216466,[63 17] ; [222  21],[70.58823529  9.41176471] ; [214.41176471  28.58823529],0
v2,1,0.003244,8.665162,[26 50] ; [125 108],[37.13915858 38.86084142] ; [113.86084142 119.13915858],0
s2,1,0.004063,8.255249,[27 51] ; [128 112],[38.01886792 39.98113208] ; [116.98113208 123.01886792],0
p10,1,0.004508,8.066945,[48 29] ; [190  52],[57.44827586 19.55172414] ; [180.55172414  61.44827586],0
s5,1,0.006981,7.277825,[12 66] ; [ 73 162],[21.18210863 56.81789137] ; [ 63.81789137 171.18210863],0
r2,1,0.009715,6.686416,[67 13] ; [224  16],[72.75  7.25] ; [218.25  21.75],0
p11,1,0.011608,6.369752,[47 33] ; [179  64],[55.9752322 24.0247678] ; [170.0247678  72.9752322],0
s7,1,0.011677,6.359262,[24 50] ; [116 120],[33.41935484 40.58064516] ; [106.58064516 129.41935484],0
b5,1,0.022703,5.191071,[42 38] ; [162  81],[50.52631579 29.47368421] ; [153.47368421  89.52631579],0
u2,1,0.02297,5.170807,[13 25] ; [32 23],[18.38709677 19.61290323] ; [26.61290323 28.38709677],0
s6,1,0.052381,3.763551,[43 36] ; [161  81],[50.20560748 28.79439252] ; [153.79439252  88.20560748],0
n6,1,0.103089,2.657092,[63 17] ; [209  33],[67.57763975 12.42236025] ; [204.42236025  37.57763975],0
s8,1,0.111922,2.526874,[24 56] ; [ 97 146],[29.96904025 50.03095975] ; [ 91.03095975 151.96904025],0
p2,1,0.118199,2.44103,[50 30] ; [173  68],[55.57632399 24.42367601] ; [167.42367601  73.57632399],0
n4,1,0.139134,2.187513,[64 15] ; [213  30],[67.95962733 11.04037267] ; [209.04037267  33.95962733],0
u3,1,0.154211,2.030095,[15 23] ; [31 26],[18.4 19.6] ; [27.6 29.4],0
v3,1,0.159586,1.978142,[24 55] ; [ 91 141],[29.21221865 49.78778135] ; [ 85.78778135 146.21221865],0
b2,1,0.223317,1.482929,[16 34] ; [65 91],[19.66019417 30.33980583] ; [61.33980583 94.66019417],0
b3,1,0.223317,1.482929,[16 34] ; [65 91],[19.66019417 30.33980583] ; [61.33980583 94.66019417],0
p7,1,0.224238,1.47704,[28 51] ; [102 134],[32.6031746 46.3968254] ; [ 97.3968254 138.6031746],0
s1,1,0.229735,1.442502,[ 5 72] ; [  8 230],[ 3.17777778 73.82222222] ; [  9.82222222 228.17777778],0
b4,1,0.258807,1.275126,[43 37] ; [148  95],[47.30650155 32.69349845] ; [143.69349845  99.30650155],0
p1,1,0.273733,1.197944,[ 7 73] ; [ 13 230],[ 4.95356037 75.04643963] ; [ 15.04643963 227.95356037],0
p12,1,0.296101,1.091672,[ 3 77] ; [ 17 226],[ 4.95356037 75.04643963] ; [ 15.04643963 227.95356037],0
s4,1,0.313758,1.014788,[14 66] ; [ 31 208],[11.28526646 68.71473354] ; [ 33.71473354 205.28526646],0
s3,1,0.335365,0.928071,[39 39] ; [135 105],[42.67924528 35.32075472] ; [131.32075472 108.67924528],0
p3,1,0.370179,0.803064,[25 55] ; [ 89 153],[28.32298137 51.67701863] ; [ 85.67701863 156.32298137],0
p6,1,0.379774,0.771433,[15 64] ; [ 57 183],[17.830721 61.169279] ; [ 54.169279 185.830721],0
