Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,320.792852,[ 91 307] ; [335  52],[215.98471338 182.01528662] ; [210.01528662 176.98471338],1
s6,1,0.0,157.659582,[173 228] ; [330  53],[257.27423469 143.72576531] ; [245.72576531 137.27423469],1
s7,1,0.0,151.103719,[ 90 295] ; [253 120],[174.21503958 210.78496042] ; [168.78496042 204.21503958],1
s8,1,0.0,118.849273,[ 90 312] ; [235 153],[165.37974684 236.62025316] ; [159.62025316 228.37974684],1
s5,1,0.0,80.5933,[ 60 337] ; [166 206],[116.67360208 280.32639792] ; [109.32639792 262.67360208],1
s4,1,0.0,34.02118,[ 40 362] ; [ 99 284],[ 71.18216561 330.81783439] ; [ 67.81783439 315.18216561],1
p10,1,9e-06,19.684782,[286 112] ; [327  58],[311.58876117  86.41123883] ; [301.41123883  83.58876117],1
u1,1,1.7e-05,18.531656,[ 46 358] ; [ 89 300],[ 68.77679697 335.22320303] ; [ 66.22320303 322.77679697],1
p9,1,8.9e-05,15.356077,[305  93] ; [334  48],[326.05384615  71.94615385] ; [312.94615385  69.05384615],1
d4,1,0.000184,13.98395,[307  96] ; [335  52],[327.50126582  75.49873418] ; [314.49873418  72.50126582],1
p6,1,0.000266,13.295455,[108 288] ; [152 232],[132. 264.] ; [128. 256.],1
d1,1,0.000287,13.151487,[205 199] ; [247 142],[230.27490542 173.72509458] ; [221.72509458 167.27490542],1
p4,1,0.000973,10.878841,[196 203] ; [236 152],[219.01905972 179.98094028] ; [212.98094028 175.01905972],1
p12,1,0.001595,9.965512,[ 11 389] ; [ 30 357],[ 20.8386277 379.1613723] ; [ 20.1613723 366.8386277],0
u3,1,0.002685,9.010311,[72 70] ; [70 30],[83.32231405 58.67768595] ; [58.67768595 41.32231405],0
a5,1,0.003102,8.746504,[269 135] ; [296  93],[287.84363178 116.15636822] ; [277.15636822 111.84363178],0
r2,1,0.003962,8.300976,[372  28] ; [376  10],[380.66157761  19.33842239] ; [367.33842239  18.66157761],0
a2,1,0.00496,7.89388,[ 78 326] ; [108 281],[ 94.7591425 309.2408575] ; [ 91.2408575 297.7591425],0
r4,1,0.005311,7.770496,[352  52] ; [362  27],[363.75283733  40.24716267] ; [350.24716267  38.75283733],0
d2,1,0.00535,7.757277,[169 233] ; [201 186],[188.51711027 213.48288973] ; [181.48288973 205.51711027],0
a3,1,0.006772,7.332575,[261 140] ; [287 101],[278.51457541 122.48542459] ; [269.48542459 118.51457541],0
n5,1,0.013575,6.092577,[270 130] ; [292  95],[285.64167726 114.35832274] ; [276.35832274 110.64167726],0
d5,1,0.017323,5.663384,[312  92] ; [324  62],[325.24556962  78.75443038] ; [310.75443038  75.24556962],0
v1,1,0.021063,5.321533,[184 213] ; [206 171],[200.03875969 196.96124031] ; [189.96124031 187.03875969],0
v2,1,0.021824,5.259771,[199 191] ; [220 151],[214.73061761 175.26938239] ; [204.26938239 166.73061761],0
a8,1,0.022072,5.240112,[ 36 327] ; [ 56 303],[ 46.25484765 316.74515235] ; [ 45.74515235 313.25484765],0
r3,1,0.023017,5.167209,[375  28] ; [374  13],[382.08481013  20.91518987] ; [366.91518987  20.08481013],0
p7,1,0.029084,4.762647,[229 168] ; [245 130],[243.75388601 153.24611399] ; [230.24611399 144.75388601],0
a4,1,0.029983,4.710255,[161 240] ; [186 203],[176.13544304 224.86455696] ; [170.86455696 218.13544304],0
v3,1,0.04039,4.201423,[130 263] ; [150 223],[143.65535248 249.34464752] ; [136.34464752 236.65535248],0
u4,1,0.042694,4.107481,[  3 401] ; [ 10 379],[  6.62295082 397.37704918] ; [  6.37704918 382.62295082],0
r1,1,0.044649,4.031837,[307  95] ; [318  69],[318.44106464  83.55893536] ; [306.55893536  80.44106464],0
p3,1,0.05072,3.817491,[168 234] ; [189 199],[181.66329114 220.33670886] ; [175.33670886 212.66329114],0
n2,1,0.051292,3.798701,[71 34] ; [72 18],[77. 28.] ; [66. 24.],0
d3,1,0.079266,3.079879,[264 139] ; [276 111],[275.46835443 127.53164557] ; [264.53164557 122.46835443],0
n4,1,0.111687,2.530189,[286 117] ; [294  93],[295.87341772 107.12658228] ; [284.12658228 102.87341772],0
s1,1,0.113768,2.501086,[  8 391] ; [ 15 368],[ 11.73529412 387.26470588] ; [ 11.26470588 371.73529412],0
n6,1,0.167503,1.905148,[325  79] ; [325  61],[332.40506329  71.59493671] ; [317.59493671  68.40506329],0
a1,1,0.221476,1.494784,[ 12 392] ; [ 18 371],[ 15.28373266 388.71626734] ; [ 14.71626734 374.28373266],0
p2,1,0.249288,1.327288,[323  79] ; [324  64],[329.23291139  72.76708861] ; [317.76708861  70.23291139],0
a7,1,0.362434,0.829443,[284 119] ; [284 103],[289.75189873 113.24810127] ; [278.24810127 108.75189873],0
b1,1,0.391621,0.733902,[148 256] ; [154 235],[153.85624212 250.14375788] ; [148.14375788 240.85624212],0
b5,1,0.407947,0.684775,[245 159] ; [247 142],[250.65321564 153.34678436] ; [241.34678436 147.65321564],0
b2,1,0.441324,0.592837,[ 76 150] ; [ 86 146],[ 79.93886463 146.06113537] ; [ 82.06113537 149.93886463],0
b3,1,0.441324,0.592837,[ 76 150] ; [ 86 146],[ 79.93886463 146.06113537] ; [ 82.06113537 149.93886463],0
a6,1,0.471226,0.519101,[279 125] ; [258 129],[274.27054362 129.72945638] ; [262.72945638 124.27054362],0
n1,1,0.523426,0.407137,[34 70] ; [33 56],[36.10362694 67.89637306] ; [30.89637306 58.10362694],0
u2,1,0.601389,0.272907,[77 64] ; [58 42],[78.98340249 62.01659751] ; [56.01659751 43.98340249],0
n3,1,0.621718,0.243461,[73 29] ; [68 23],[74.51813472 27.48186528] ; [66.48186528 24.51813472],0
b4,1,0.84813,0.036674,[232 172] ; [226 163],[233.33165195 170.66834805] ; [224.66834805 164.33165195],0
