Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,50.223852,[156 167] ; [117  23],[190.45140389 132.54859611] ; [82.54859611 57.45140389],1
p4,1,0.0,48.04267,[147 180] ; [113  29],[181.2793177 145.7206823] ; [78.7206823 63.2793177],1
p8,1,0.0,27.49577,[133 194] ; [94 46],[158.94860814 168.05139186] ; [68.05139186 71.94860814],1
p3,1,0.0,27.202533,[118 210] ; [88 54],[143.76170213 184.23829787] ; [62.23829787 79.76170213],1
p2,1,0.000172,14.110138,[252  76] ; [130  12],[266.58723404  61.41276596] ; [115.41276596  26.58723404],1
s8,1,0.001188,10.509004,[108 221] ; [69 73],[123.63694268 205.36305732] ; [53.36305732 88.63694268],0
p5,1,0.0018,9.743409,[ 11 315] ; [ 15 127],[ 18.11111111 307.88888889] ; [  7.88888889 134.11111111],0
n6,1,0.00214,9.425025,[251  78] ; [125  16],[263.2  65.8] ; [112.8  28.2],0
b3,1,0.002351,9.252732,[ 55 137] ; [42 47],[ 66.27758007 125.72241993] ; [30.72241993 58.27758007],0
b2,1,0.002351,9.252732,[ 55 137] ; [42 47],[ 66.27758007 125.72241993] ; [30.72241993 58.27758007],0
v1,1,0.002486,9.150606,[147 174] ; [85 54],[161.89565217 159.10434783] ; [70.10434783 68.89565217],0
s7,1,0.003287,8.640989,[116 195] ; [71 65],[130.10514541 180.89485459] ; [56.89485459 79.10514541],0
p9,1,0.003435,8.56091,[243  84] ; [122  19],[255.03205128  71.96794872] ; [109.96794872  31.03205128],0
p12,1,0.004544,8.052396,[ 10 318] ; [ 13 128],[ 16.08528785 311.91471215] ; [  6.91471215 134.08528785],0
n4,1,0.005518,7.701179,[239  90] ; [120  22],[250.76645435  78.23354565] ; [108.23354565  33.76645435],0
n5,1,0.008414,6.943104,[223 104] ; [113  28],[234.76923077  92.23076923] ; [101.23076923  39.76923077],0
s6,1,0.015042,5.911511,[177 150] ; [94 48],[188.94882729 138.05117271] ; [82.05117271 59.94882729],0
s2,1,0.023179,5.15506,[121 206] ; [68 73],[132.05769231 194.94230769] ; [56.94230769 84.05769231],0
p1,1,0.028747,4.782722,[ 15 313] ; [ 14 128],[ 20.23829787 307.76170213] ; [  8.76170213 133.23829787],0
d2,1,0.031716,4.613792,[143 186] ; [77 65],[153.67303609 175.32696391] ; [66.32696391 75.67303609],0
r3,1,0.042764,4.104696,[308  22] ; [139   3],[312.52118644  17.47881356] ; [134.47881356   7.52118644],0
u1,1,0.05216,3.770626,[ 50 280] ; [ 32 110],[ 57.33050847 272.66949153] ; [ 24.66949153 117.33050847],0
d1,1,0.059291,3.557119,[183 147] ; [92 50],[192.26694915 137.73305085] ; [82.73305085 59.26694915],0
v2,1,0.063776,3.436364,[167 141] ; [89 51],[176. 132.] ; [80. 60.],0
r4,1,0.079641,3.07221,[304  26] ; [137   5],[308.32627119  21.67372881] ; [132.67372881   9.32627119],0
a4,1,0.115187,2.48157,[137 191] ; [70 71],[144.76759062 183.23240938] ; [62.23240938 78.76759062],0
a2,1,0.117992,2.443778,[ 71 259] ; [ 40 102],[ 77.6059322 252.3940678] ; [ 33.3940678 108.6059322],0
p10,1,0.119821,2.41966,[242  85] ; [113  27],[248.57601713  78.42398287] ; [106.42398287  33.57601713],0
b1,1,0.135166,2.232146,[120 210] ; [62 80],[127.24576271 202.75423729] ; [54.75423729 87.24576271],0
b4,1,0.156771,2.005098,[202 128] ; [77 65],[195.06355932 134.93644068] ; [83.93644068 58.06355932],0
a7,1,0.158496,1.988519,[247  83] ; [114  27],[252.92993631  77.07006369] ; [108.07006369  32.92993631],0
v4,1,0.16971,1.885501,[309  19] ; [138   4],[311.94893617  16.05106383] ; [135.05106383   6.94893617],0
a1,1,0.17559,1.834556,[ 10 320] ; [  8 134],[ 12.58474576 317.41525424] ; [  5.41525424 136.58474576],0
p11,1,0.189512,1.721411,[249  81] ; [115  27],[254.49152542  75.50847458] ; [109.50847458  32.49152542],0
r2,1,0.218268,1.515725,[310  18] ; [136   4],[312.58119658  15.41880342] ; [133.41880342   6.58119658],0
d4,1,0.221836,1.492455,[264  64] ; [121  21],[268.68085106  59.31914894] ; [116.31914894  25.68085106],0
s3,1,0.241881,1.369598,[156 169] ; [76 65],[161.80257511 163.19742489] ; [70.19742489 70.80257511],0
a3,1,0.303893,1.057034,[224 104] ; [103  38],[228.69083156  99.30916844] ; [98.30916844 42.69083156],0
d3,1,0.341373,0.905268,[229 100] ; [105  37],[233.30360934  95.69639066] ; [100.69639066  41.30360934],0
a5,1,0.375427,0.785624,[238  92] ; [108  34],[241.90677966  88.09322034] ; [104.09322034  37.90677966],0
u4,1,0.37554,0.785251,[  7 323] ; [  5 137],[  8.38983051 321.61016949] ; [  3.61016949 138.38983051],0
u3,1,0.381968,0.764359,[61 43] ; [26 13],[63.27272727 40.72727273] ; [23.72727273 15.27272727],0
d5,1,0.443475,0.587275,[261  68] ; [117  25],[264.03821656  64.96178344] ; [113.96178344  28.03821656],0
n3,1,0.520439,0.413023,[56 30] ; [18  7],[57.33333333 28.66666667] ; [16.66666667  8.33333333],0
u2,1,0.553391,0.351277,[61 43] ; [25 14],[62.54545455 41.45454545] ; [23.45454545 15.54545455],0
b5,1,0.827949,0.047233,[201 129] ; [88 54],[202.05508475 127.94491525] ; [86.94491525 55.05508475],0
n2,1,0.845172,0.038135,[58 30] ; [17  8],[58.40707965 29.59292035] ; [16.59292035  8.40707965],0
s4,1,0.85836,0.031849,[ 37 291] ; [ 15 125],[ 36.44444444 291.55555556] ; [ 15.55555556 124.44444444],0
a8,1,0.862029,0.030203,[ 41 257] ; [ 18 107],[ 41.56501182 256.43498818] ; [ 17.43498818 107.56501182],0
s1,1,0.876466,0.024165,[ 13 314] ; [  6 134],[ 13.30406852 313.69593148] ; [  5.69593148 134.30406852],0
n1,1,0.928485,0.008055,[29 59] ; [ 8 17],[28.81415929 59.18584071] ; [ 8.18584071 16.81415929],0
a6,1,0.983592,0.000423,[232  97] ; [100  42],[231.90658174  97.09341826] ; [100.09341826  41.90658174],0
v3,1,0.99624,2.2e-05,[120 190] ; [53 84],[119.97762864 190.02237136] ; [53.02237136 83.97762864],0
