Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,36.67645,[216  69] ; [16 33],[197.96407186  87.03592814] ; [34.03592814 14.96407186],1
p8,1,0.0,36.273657,[192  97] ; [11 40],[172.55 116.45] ; [30.45 20.55],1
p4,1,2e-06,22.279362,[213  80] ; [20 31],[198.45639535  94.54360465] ; [34.54360465 16.45639535],1
p3,1,0.000214,13.700836,[185 109] ; [18 33],[172.99130435 121.00869565] ; [30.00869565 20.99130435],1
p6,1,0.003785,8.384333,[149 141] ; [15 36],[139.47214076 150.52785924] ; [24.52785924 26.47214076],0
p10,1,0.024785,5.038869,[259  31] ; [39 11],[254.17647059  35.82352941] ; [43.82352941  6.17647059],0
p11,1,0.02556,4.985514,[246  48] ; [36 15],[240.31304348  53.68695652] ; [41.68695652  9.31304348],0
p9,1,0.039702,4.230586,[270  21] ; [42  8],[266.25219941  24.74780059] ; [45.74780059  4.25219941],0
b1,1,0.045997,3.981712,[112 182] ; [27 24],[118.45217391 175.54782609] ; [20.54782609 30.45217391],0
v1,1,0.062994,3.45675,[185 100] ; [25 24],[179.19161677 105.80838323] ; [30.80838323 18.19161677],0
a3,1,0.067553,3.341495,[244  49] ; [37 14],[239.34011628  53.65988372] ; [41.65988372  9.34011628],0
a8,1,0.085914,2.949322,[ 49 217] ; [ 4 44],[ 44.89808917 221.10191083] ; [ 8.10191083 39.89808917],0
n1,1,0.139557,2.182835,[22 35] ; [10  7],[24.64864865 32.35135135] ; [7.35135135 9.64864865],0
b3,1,0.142341,2.152465,[ 92 103] ; [15 28],[ 87.66806723 107.33193277] ; [19.33193277 23.66806723],0
b2,1,0.142341,2.152465,[ 92 103] ; [15 28],[ 87.66806723 107.33193277] ; [19.33193277 23.66806723],0
s2,1,0.158671,1.986849,[216  75] ; [33 18],[211.86842105  79.13157895] ; [37.13157895 13.86842105],0
s3,1,0.169172,1.890267,[219  70] ; [34 17],[215.05  73.95] ; [37.95 13.05],0
v4,1,0.170552,1.878085,[286   7] ; [48  3],[284.48255814   8.51744186] ; [49.51744186  1.48255814],0
u2,1,0.179712,1.8,[33 16] ; [12  2],[35. 14.] ; [10.  4.],0
u4,1,0.18486,1.758112,[ 11 283] ; [ 4 47],[ 12.7826087 281.2173913] ; [ 2.2173913 48.7826087],0
d3,1,0.208327,1.583011,[231  63] ; [36 15],[227.53043478  66.46956522] ; [39.46956522 11.53043478],0
a7,1,0.243305,1.361345,[213  80] ; [33 18],[209.52906977  83.47093023] ; [36.47093023 14.52906977],0
p5,1,0.266698,1.233651,[ 50 243] ; [ 5 42],[ 47.39705882 245.60294118] ; [ 7.60294118 39.39705882],0
n5,1,0.276748,1.18299,[236  55] ; [38 13],[233.14035088  57.85964912] ; [40.85964912 10.14035088],0
n4,1,0.298175,1.082338,[247  46] ; [40 11],[244.4505814  48.5494186] ; [42.5494186  8.4505814],0
a4,1,0.319939,0.989194,[145 149] ; [29 22],[148.27826087 145.72173913] ; [25.72173913 25.27826087],0
b4,1,0.35652,0.850113,[170 124] ; [33 18],[172.99130435 121.00869565] ; [30.00869565 20.99130435],0
d2,1,0.358141,0.844401,[176 118] ; [34 17],[178.95652174 115.04347826] ; [31.04347826 19.95652174],0
p1,1,0.39776,0.715088,[ 28 265] ; [ 3 48],[ 26.40406977 266.59593023] ; [ 4.59593023 46.40406977],0
n6,1,0.421796,0.645305,[257  34] ; [43  8],[255.26315789  35.73684211] ; [44.73684211  6.26315789],0
v3,1,0.422304,0.643895,[144 139] ; [20 25],[141.5 141.5] ; [22.5 22.5],0
s4,1,0.435326,0.608571,[ 55 237] ; [12 39],[ 57.03790087 234.96209913] ; [ 9.96209913 41.03790087],0
r1,1,0.494434,0.466862,[252  41] ; [42  9],[250.4127907  42.5872093] ; [43.5872093  7.4127907],0
a6,1,0.49871,0.45768,[198  95] ; [32 19],[195.90116279  97.09883721] ; [34.09883721 16.90116279],0
d5,1,0.506779,0.440713,[268  26] ; [45  6],[266.73043478  27.26956522] ; [46.26956522  4.73043478],0
b5,1,0.543118,0.369791,[177 117] ; [33 18],[178.95652174 115.04347826] ; [31.04347826 19.95652174],0
a5,1,0.548091,0.360748,[241  53] ; [40 11],[239.46086957  54.53913043] ; [41.53913043  9.46086957],0
n2,1,0.550048,0.357231,[40 18] ; [13  4],[40.98666667 17.01333333] ; [12.01333333  4.98666667],0
a1,1,0.569876,0.32289,[ 17 277] ; [ 4 47],[ 17.89565217 276.10434783] ; [ 3.10434783 47.89565217],0
s7,1,0.580077,0.30611,[217  64] ; [38  9],[218.46036585  62.53963415] ; [36.53963415 10.46036585],0
v2,1,0.694151,0.154629,[180 104] ; [29 19],[178.78313253 105.21686747] ; [30.21686747 17.78313253],0
s5,1,0.717452,0.130947,[129 148] ; [21 27],[127.84615385 149.15384615] ; [22.15384615 25.84615385],0
u3,1,0.726978,0.121905,[38 12] ; [10  4],[37.5 12.5] ; [10.5  3.5],0
s6,1,0.737453,0.112378,[244  46] ; [43  7],[244.79411765  45.20588235] ; [42.20588235  7.79411765],0
r3,1,0.746826,0.104218,[285   9] ; [49  2],[284.62608696   9.37391304] ; [49.37391304  1.62608696],0
r4,1,0.787469,0.072683,[274  20] ; [47  4],[273.54782609  20.45217391] ; [47.45217391  3.54782609],0
d1,1,0.806567,0.059955,[226  68] ; [40 11],[226.67826087  67.32173913] ; [39.32173913 11.67826087],0
n3,1,0.845378,0.038032,[39 19] ; [11  6],[38.66666667 19.33333333] ; [11.33333333  5.66666667],0
r2,1,0.93907,0.005843,[277  12] ; [49  2],[277.1  11.9] ; [48.9  2.1],0
u1,1,0.961239,0.002362,[ 74 220] ; [13 38],[ 74.13913043 219.86086957] ; [12.86086957 38.13913043],0
a2,1,0.981498,0.000538,[ 86 208] ; [15 36],[ 86.06956522 207.93043478] ; [14.93043478 36.06956522],0
p12,1,0.997801,8e-06,[ 35 257] ; [ 6 44],[ 35.00584795 256.99415205] ; [ 5.99415205 44.00584795],0
