Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1.5e-05,18.759685,[48 25] ; [13 37],[36.20325203 36.79674797] ; [24.79674797 25.20325203],1
d1,1,0.500687,0.45348,[32 41] ; [25 25],[33.82926829 39.17073171] ; [23.17073171 26.82926829],0
r3,1,0.518351,0.417173,[54 18] ; [40 10],[55.47540984 16.52459016] ; [38.52459016 11.47540984],0
b5,1,0.51915,0.415582,[44 29] ; [33 17],[45.69918699 27.30081301] ; [31.30081301 18.69918699],0
v4,1,0.545125,0.366124,[55 18] ; [40 10],[56.38211382 16.61788618] ; [38.61788618 11.38211382],0
n6,1,0.55238,0.35307,[47 25] ; [30 20],[45.44262295 26.55737705] ; [31.55737705 18.44262295],0
p9,1,0.556939,0.345032,[18 52] ; [15 34],[19.41176471 50.58823529] ; [13.58823529 35.41176471],0
s4,1,0.560672,0.338542,[ 5 66] ; [ 5 45],[ 5.8677686 65.1322314] ; [ 4.1322314 45.8677686],0
d3,1,0.566896,0.327903,[40 33] ; [30 20],[41.54471545 31.45528455] ; [28.45528455 21.54471545],0
b1,1,0.60083,0.273746,[40 33] ; [25 25],[38.57723577 34.42276423] ; [26.42276423 23.57723577],0
r1,1,0.616802,0.250389,[45 27] ; [29 21],[43.67213115 28.32786885] ; [30.32786885 19.67213115],0
n3,1,0.644634,0.212732,[15 11] ; [16  9],[15.80392157 10.19607843] ; [15.19607843  9.80392157],0
p3,1,0.673153,0.177936,[20 53] ; [12 38],[18.99186992 54.00813008] ; [13.00813008 36.99186992],0
v2,1,0.713314,0.134989,[27 45] ; [20 29],[27.96694215 44.03305785] ; [19.03305785 29.96694215],0
p7,1,0.771877,0.084054,[23 50] ; [17 33],[23.7398374 49.2601626] ; [16.2601626 33.7398374],0
a3,1,0.797715,0.065692,[42 30] ; [28 22],[41.31147541 30.68852459] ; [28.68852459 21.31147541],0
p6,1,0.802798,0.062364,[13 57] ; [10 39],[13.52941176 56.47058824] ; [ 9.47058824 39.52941176],0
r4,1,0.841237,0.040125,[48 25] ; [32 18],[47.4796748 25.5203252] ; [32.5203252 17.4796748],0
p11,1,0.886039,0.02054,[36 37] ; [24 26],[35.6097561 37.3902439] ; [24.3902439 25.6097561],0
p4,1,0.987018,0.000265,[22 51] ; [15 35],[21.95934959 51.04065041] ; [15.04065041 34.95934959],0
p2,1,0.995233,3.6e-05,[38 35] ; [26 24],[37.98373984 35.01626016] ; [26.01626016 23.98373984],0
