Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000157,14.280426,[46 25] ; [33 61],[33.99393939 37.00606061] ; [45.00606061 48.99393939],1
v3,1,0.001613,9.945136,[26 45] ; [15 82],[17.32738095 53.67261905] ; [23.67261905 73.32738095],0
a5,1,0.004036,8.267452,[50 23] ; [46 53],[40.74418605 32.25581395] ; [55.25581395 43.74418605],0
p9,1,0.029725,4.725147,[64  8] ; [75 24],[58.52631579 13.47368421] ; [80.47368421 18.52631579],0
a2,1,0.031257,4.638795,[14 59] ; [ 8 91],[ 9.3372093 63.6627907] ; [12.6627907 86.3372093],0
d4,1,0.037386,4.332743,[62 11] ; [70 28],[56.35087719 16.64912281] ; [75.64912281 22.35087719],0
a3,1,0.040284,4.205872,[49 24] ; [51 48],[42.44186047 30.55813953] ; [57.55813953 41.44186047],0
p3,1,0.041312,4.163171,[34 39] ; [31 68],[27.5872093 45.4127907] ; [37.4127907 61.5872093],0
s7,1,0.047221,3.9375,[30 42] ; [26 70],[24. 48.] ; [32. 64.],0
b2,1,0.051741,3.784134,[15 21] ; [10 36],[10.97560976 25.02439024] ; [14.02439024 31.97560976],0
b3,1,0.051741,3.784134,[15 21] ; [10 36],[10.97560976 25.02439024] ; [14.02439024 31.97560976],0
a4,1,0.056281,3.64371,[25 48] ; [21 78],[19.52325581 53.47674419] ; [26.47674419 72.52325581],0
n5,1,0.057541,3.606877,[32 40] ; [30 69],[26.10526316 45.89473684] ; [35.89473684 63.10526316],0
p10,1,0.081828,3.028211,[58 14] ; [68 31],[53.05263158 18.94736842] ; [72.94736842 26.05263158],0
r1,1,0.106822,2.600615,[56 17] ; [64 34],[51.22807018 21.77192982] ; [68.77192982 29.22807018],0
s6,1,0.123915,2.367124,[47 25] ; [53 46],[42.10526316 29.89473684] ; [57.89473684 41.10526316],0
s4,1,0.129984,2.292699,[14 59] ; [29 70],[18.25 54.75] ; [24.75 74.25],0
d5,1,0.158201,1.991342,[55 18] ; [64 34],[50.80116959 22.19883041] ; [68.19883041 29.80116959],0
u3,1,0.181423,1.78593,[17  7] ; [25 21],[14.4  9.6] ; [27.6 18.4],0
b1,1,0.185007,1.756938,[30 43] ; [31 68],[25.88953488 47.11046512] ; [35.11046512 63.88953488],0
b4,1,0.213841,1.545231,[46 27] ; [53 46],[42.01744186 30.98255814] ; [56.98255814 42.01744186],0
p12,1,0.221682,1.493451,[ 4 69] ; [ 2 97],[ 2.54651163 70.45348837] ; [ 3.45348837 95.54651163],0
p5,1,0.247053,1.33989,[ 6 67] ; [ 4 95],[ 4.24418605 68.75581395] ; [ 5.75581395 93.24418605],0
u2,1,0.262828,1.253802,[15  8] ; [24 23],[12.81428571 10.18571429] ; [26.18571429 20.81428571],0
n2,1,0.286181,1.1375,[19  5] ; [26 13],[17.14285714  6.85714286] ; [27.85714286 11.14285714],0
r2,1,0.324284,0.971591,[66  6] ; [86 13],[64.  8.] ; [88. 11.],0
u1,1,0.340686,0.907849,[10 63] ; [ 9 90],[ 8.06395349 64.93604651] ; [10.93604651 88.06395349],0
a6,1,0.362239,0.830115,[52 21] ; [64 35],[49.23255814 23.76744186] ; [66.76744186 32.23255814],0
p1,1,0.401097,0.705036,[ 5 67] ; [ 4 95],[ 3.78947368 68.21052632] ; [ 5.21052632 93.78947368],0
b5,1,0.42373,0.639946,[45 28] ; [55 44],[42.44186047 30.55813953] ; [57.55813953 41.44186047],0
s5,1,0.43514,0.609065,[23 50] ; [25 71],[20.73372781 52.26627219] ; [27.26627219 68.73372781],0
r4,1,0.477275,0.505083,[60 13] ; [77 22],[58.14534884 14.85465116] ; [78.85465116 20.14534884],0
p8,1,0.480613,0.497472,[37 35] ; [45 53],[34.72941176 37.27058824] ; [47.27058824 50.72941176],0
p7,1,0.485929,0.485527,[46 24] ; [58 38],[43.85542169 26.14457831] ; [60.14457831 35.85542169],0
d3,1,0.502803,0.449016,[50 23] ; [71 26],[51.95882353 21.04117647] ; [69.04117647 27.95882353],0
a8,1,0.530583,0.393275,[ 3 66] ; [ 6 84],[ 3.90566038 65.09433962] ; [ 5.09433962 84.90566038],0
s8,1,0.553451,0.351171,[26 47] ; [31 68],[24.19186047 48.80813953] ; [32.80813953 66.19186047],0
d1,1,0.556974,0.344971,[35 38] ; [43 56],[33.10465116 39.89534884] ; [44.89534884 54.10465116],0
n3,1,0.620959,0.244522,[16  8] ; [29 11],[16.875  7.125] ; [28.125 11.875],0
p11,1,0.636986,0.222706,[54 19] ; [70 29],[52.62790698 20.37209302] ; [71.37209302 27.62790698],0
n6,1,0.639066,0.219966,[47 25] ; [68 31],[48.42105263 23.57894737] ; [66.57894737 32.42105263],0
v4,1,0.677638,0.172797,[68  4] ; [91  7],[67.34117647  4.65882353] ; [91.65882353  6.34117647],0
s2,1,0.692442,0.156454,[32 41] ; [40 58],[30.73684211 42.26315789] ; [41.26315789 56.73684211],0
n1,1,0.703239,0.145125,[ 5 19] ; [10 30],[ 5.625 18.375] ; [ 9.375 30.625],0
