Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,35.121016,[66 21] ; [47 87],[44.4841629 42.5158371] ; [68.5158371 65.4841629],1
p2,1,2e-06,22.906611,[81  8] ; [86 52],[65.47577093 23.52422907] ; [101.52422907  36.47577093],1
p10,1,2e-06,22.81051,[73 15] ; [69 65],[56.28828829 31.71171171] ; [85.71171171 48.28828829],1
p9,1,4.9e-05,16.49811,[76 13] ; [81 54],[62.37946429 26.62053571] ; [94.62053571 40.37946429],1
p6,1,0.00011,14.953629,[33 56] ; [ 20 116],[20.96444444 68.03555556] ; [ 32.03555556 103.96444444],1
p11,1,0.000124,14.725961,[73 17] ; [78 60],[59.60526316 30.39473684] ; [91.39473684 46.60526316],1
p4,1,0.000201,13.822889,[53 37] ; [46 90],[39.42477876 50.57522124] ; [59.57522124 76.42477876],1
p3,1,0.000305,13.041247,[43 47] ; [ 34 104],[30.39473684 59.60526316] ; [46.60526316 91.39473684],1
s6,1,0.000658,11.604663,[59 28] ; [61 76],[46.60714286 40.39285714] ; [73.39285714 63.60714286],1
a7,1,0.001674,9.877076,[63 27] ; [67 70],[51.54185022 38.45814978] ; [78.45814978 58.54185022],0
n6,1,0.002499,9.141444,[75 15] ; [89 48],[65.02202643 24.97797357] ; [98.97797357 38.02202643],0
p5,1,0.002953,8.836391,[13 76] ; [  5 132],[ 7.08849558 81.91150442] ; [ 10.91150442 126.08849558],0
d2,1,0.007501,7.148936,[ 9 81] ; [ 33 104],[16.65198238 73.34801762] ; [ 25.34801762 111.65198238],0
s7,1,0.0529,3.747079,[37 50] ; [39 92],[30.33027523 56.66972477] ; [45.66972477 85.33027523],0
v4,1,0.07233,3.229333,[81  8] ; [113  24],[76.39823009 12.60176991] ; [117.60176991  19.39823009],0
r3,1,0.083552,2.994417,[79 11] ; [108  29],[74.14096916 15.85903084] ; [112.85903084  24.14096916],0
a3,1,0.108415,2.577182,[40 49] ; [76 60],[45.88444444 43.11555556] ; [70.11555556 65.88444444],0
s5,1,0.149908,2.073189,[25 62] ; [ 27 106],[20.56363636 66.43636364] ; [ 31.43636364 101.56363636],0
b2,1,0.149963,2.072629,[11 37] ; [29 54],[14.65648855 33.34351145] ; [25.34351145 57.65648855],0
b3,1,0.149963,2.072629,[11 37] ; [29 54],[14.65648855 33.34351145] ; [25.34351145 57.65648855],0
s2,1,0.171518,1.869629,[39 50] ; [48 90],[34.11013216 54.88986784] ; [52.88986784 85.11013216],0
p1,1,0.190644,1.712635,[11 77] ; [ 10 127],[ 8.21333333 79.78666667] ; [ 12.78666667 124.21333333],0
s8,1,0.232002,1.428543,[26 64] ; [ 30 107],[22.20264317 67.79735683] ; [ 33.79735683 103.20264317],0
n3,1,0.264772,1.243633,[9 8] ; [32 15],[10.890625  6.109375] ; [30.109375 16.890625],0
a6,1,0.270275,1.215352,[53 37] ; [71 67],[48.94736842 41.05263158] ; [75.05263158 62.94736842],0
v3,1,0.302385,1.063644,[13 76] ; [ 27 108],[15.89285714 73.10714286] ; [ 24.10714286 110.89285714],0
d3,1,0.338807,0.91494,[34 56] ; [43 93],[30.66371681 59.33628319] ; [46.33628319 89.66371681],0
d4,1,0.348712,0.87814,[52 38] ; [71 67],[48.55263158 41.44736842] ; [74.44736842 63.55263158],0
b1,1,0.373901,0.790658,[37 53] ; [65 73],[40.26315789 49.73684211] ; [61.73684211 76.26315789],0
a4,1,0.375913,0.784026,[20 69] ; [38 99],[22.84070796 66.15929204] ; [ 35.15929204 101.84070796],0
r4,1,0.38479,0.755343,[68 22] ; [97 41],[65.13157895 24.86842105] ; [99.86842105 38.13157895],0
a5,1,0.388052,0.745037,[47 43] ; [64 74],[43.81578947 46.18421053] ; [67.18421053 70.81578947],0
a1,1,0.396105,0.720118,[ 3 87] ; [  8 130],[ 4.34210526 85.65789474] ; [  6.65789474 131.34210526],0
r2,1,0.40903,0.681618,[76 13] ; [112  26],[73.7092511 15.2907489] ; [114.2907489  23.7092511],0
s4,1,0.437223,0.603561,[20 69] ; [ 25 112],[17.72123894 71.27876106] ; [ 27.27876106 109.72123894],0
n5,1,0.475841,0.508379,[60 29] ; [86 51],[57.49557522 31.50442478] ; [88.50442478 48.49557522],0
b4,1,0.487759,0.481465,[46 44] ; [77 61],[48.55263158 41.44736842] ; [74.44736842 63.55263158],0
n2,1,0.491694,0.472817,[11  6] ; [36 13],[12.10606061  4.89393939] ; [34.89393939 14.10606061],0
n1,1,0.590931,0.288892,[8 9] ; [19 29],[7.06153846 9.93846154] ; [19.93846154 28.06153846],0
r1,1,0.611419,0.258114,[53 37] ; [76 61],[51.14537445 38.85462555] ; [77.85462555 59.14537445],0
a2,1,0.614702,0.253385,[ 5 85] ; [ 10 128],[ 5.92105263 84.07894737] ; [  9.07894737 128.92105263],0
b5,1,0.672235,0.178999,[56 34] ; [82 56],[54.47368421 35.52631579] ; [83.52631579 54.47368421],0
s1,1,0.735354,0.114252,[ 5 85] ; [  9 126],[ 5.6 84.4] ; [  8.4 126.6],0
p12,1,0.751008,0.100686,[ 4 85] ; [  5 132],[ 3.54424779 85.45575221] ; [  5.45575221 131.54424779],0
v1,1,0.772455,0.083617,[32 57] ; [46 89],[30.99107143 58.00892857] ; [47.00892857 87.99107143],0
a8,1,0.799146,0.064746,[13 70] ; [ 19 113],[12.35348837 70.64651163] ; [ 19.64651163 112.35348837],0
s3,1,0.819651,0.051981,[42 45] ; [64 73],[41.16964286 45.83035714] ; [64.83035714 72.16964286],0
u1,1,0.826627,0.047974,[ 1 89] ; [  2 136],[ 1.18421053 88.81578947] ; [  1.81578947 136.18421053],0
n4,1,0.885229,0.020835,[58 32] ; [87 50],[57.48898678 32.51101322] ; [87.51101322 49.48898678],0
d5,1,0.957097,0.002894,[45 45] ; [68 69],[44.80176211 45.19823789] ; [68.19823789 68.80176211],0
u2,1,0.96158,0.00232,[24 26] ; [29 32],[23.87387387 26.12612613] ; [29.12612613 31.87387387],0
u3,1,0.983301,0.000438,[24 25] ; [30 31],[24.05454545 24.94545455] ; [29.94545455 31.05454545],0
