Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,32.599134,[ 6 32] ; [55 21],[20.33333333 17.66666667] ; [40.66666667 35.33333333],1
p6,1,0.0,30.1423,[ 2 34] ; [46 30],[15.42857143 20.57142857] ; [32.57142857 43.42857143],1
d1,1,6e-06,20.38107,[ 9 29] ; [52 24],[20.33333333 17.66666667] ; [40.66666667 35.33333333],1
p7,1,9.8e-05,15.17551,[15 20] ; [60 15],[23.86363636 11.13636364] ; [51.13636364 23.86363636],1
p2,1,0.000137,14.546875,[25 13] ; [71  5],[32.  6.] ; [64. 12.],1
p8,1,0.000518,12.049418,[13 23] ; [53 22],[21.40540541 14.59459459] ; [44.59459459 30.40540541],1
d2,1,0.00139,10.218487,[ 9 29] ; [42 34],[17. 21.] ; [34. 42.],0
d3,1,0.001585,9.977577,[19 19] ; [60 16],[26.33333333 11.66666667] ; [52.66666667 23.33333333],0
r1,1,0.001587,9.975,[21 17] ; [63 13],[28. 10.] ; [56. 20.],0
d5,1,0.002709,8.993444,[23 15] ; [65 11],[29.33333333  8.66666667] ; [58.66666667 17.33333333],0
a2,1,0.005025,7.870521,[ 2 36] ; [21 55],[ 7.66666667 30.33333333] ; [15.33333333 60.66666667],0
d4,1,0.005048,7.862069,[23 15] ; [64 12],[29.  9.] ; [58. 18.],0
a5,1,0.010331,6.576923,[20 18] ; [58 18],[26. 12.] ; [52. 24.],0
a6,1,0.014735,5.947826,[17 21] ; [52 24],[23. 15.] ; [46. 30.],0
a4,1,0.023276,5.147812,[11 27] ; [39 37],[16.66666667 21.33333333] ; [33.33333333 42.66666667],0
a3,1,0.047676,3.921376,[21 17] ; [56 20],[25.66666667 12.33333333] ; [51.33333333 24.66666667],0
n4,1,0.051253,3.8,[26 12] ; [64 12],[30.  8.] ; [60. 16.],0
u1,1,0.055446,3.668617,[ 3 35] ; [17 59],[ 6.66666667 31.33333333] ; [13.33333333 62.66666667],0
s8,1,0.063527,3.442835,[15 23] ; [44 32],[19.66666667 18.33333333] ; [39.33333333 36.66666667],0
a7,1,0.067799,3.335526,[21 17] ; [55 21],[25.33333333 12.66666667] ; [50.66666667 25.33333333],0
s3,1,0.091438,2.848869,[23 14] ; [58 17],[26.75892857 10.24107143] ; [54.24107143 20.75892857],0
n6,1,0.122204,2.388842,[32  6] ; [70  5],[34.30088496  3.69911504] ; [67.69911504  7.30088496],0
r2,1,0.122204,2.388842,[32  6] ; [70  5],[34.30088496  3.69911504] ; [67.69911504  7.30088496],0
v1,1,0.125762,2.344052,[16 22] ; [43 32],[19.84070796 18.15929204] ; [39.15929204 35.84070796],0
b4,1,0.14357,2.139268,[17 21] ; [45 31],[20.66666667 17.33333333] ; [41.33333333 34.66666667],0
a8,1,0.167021,1.909477,[ 4 32] ; [ 3 69],[ 2.33333333 33.66666667] ; [ 4.66666667 67.33333333],0
s7,1,0.168708,1.894385,[19 19] ; [47 27],[22.39285714 15.60714286] ; [43.60714286 30.39285714],0
r4,1,0.193107,1.693754,[30  8] ; [67  9],[32.33333333  5.66666667] ; [64.66666667 11.33333333],0
p10,1,0.197912,1.657714,[28  9] ; [65 11],[30.45132743  6.54867257] ; [62.54867257 13.45132743],0
p9,1,0.217235,1.522544,[30  7] ; [68  8],[32.08849558  4.91150442] ; [65.91150442 10.08849558],0
s2,1,0.29075,1.116147,[23 14] ; [54 21],[25.4375 11.5625] ; [51.5625 23.4375],0
n3,1,0.353755,0.859941,[10  5] ; [13  3],[11.12903226  3.87096774] ; [11.87096774  4.12903226],0
r3,1,0.356439,0.850401,[32  5] ; [69  6],[33.36607143  3.63392857] ; [67.63392857  7.36607143],0
v3,1,0.364531,0.822222,[ 8 29] ; [22 52],[10. 27.] ; [20. 54.],0
s5,1,0.36675,0.814647,[16 19] ; [38 31],[18.17307692 16.82692308] ; [35.82692308 33.17307692],0
v4,1,0.373597,0.791667,[35  3] ; [73  3],[36.  2.] ; [72.  4.],0
p1,1,0.461251,0.542857,[ 2 36] ; [ 7 69],[ 3. 35.] ; [ 6. 70.],0
a1,1,0.471618,0.518182,[ 2 36] ; [ 2 74],[ 1.33333333 36.66666667] ; [ 2.66666667 73.33333333],0
s6,1,0.474221,0.512123,[30  7] ; [63 10],[31.28181818  5.71818182] ; [61.71818182 11.28181818],0
b3,1,0.493563,0.46875,[ 3 17] ; [ 9 31],[ 4. 16.] ; [ 8. 32.],0
b2,1,0.493563,0.46875,[ 3 17] ; [ 9 31],[ 4. 16.] ; [ 8. 32.],0
b1,1,0.496382,0.462662,[13 25] ; [31 45],[14.66666667 23.33333333] ; [29.33333333 46.66666667],0
p11,1,0.509187,0.435738,[29  9] ; [62 14],[30.33333333  7.66666667] ; [60.66666667 15.33333333],0
u2,1,0.6658,0.186555,[8 9] ; [ 8 12],[7.35135135 9.64864865] ; [ 8.64864865 11.35135135],0
b5,1,0.687384,0.161932,[21 17] ; [45 31],[22. 16.] ; [44. 32.],0
v2,1,0.753213,0.098851,[15 20] ; [35 41],[15.76576577 19.23423423] ; [34.23423423 41.76576577],0
n1,1,0.778746,0.078935,[ 4 11] ; [ 5 11],[ 4.35483871 10.64516129] ; [ 4.64516129 11.35483871],0
s1,1,0.834479,0.043665,[ 2 34] ; [ 5 71],[ 2.25 33.75] ; [ 4.75 71.25],0
u3,1,0.858424,0.03182,[8 9] ; [10 10],[8.27027027 8.72972973] ; [ 9.72972973 10.27027027],0
n2,1,0.92985,0.00775,[12  3] ; [13  3],[12.09677419  2.90322581] ; [12.90322581  3.09677419],0
p12,1,1.0,0.0,[ 3 35] ; [ 6 70],[ 3. 35.] ; [ 6. 70.],0
