Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000458,12.281378,[38 43] ; [10 46],[28.37956204 52.62043796] ; [19.62043796 36.37956204],1
a6,1,0.001082,10.681918,[56 25] ; [23 33],[46.7080292 34.2919708] ; [32.2919708 23.7080292],0
p2,1,0.003918,8.32165,[73  8] ; [39 16],[66.70588235 14.29411765] ; [45.29411765  9.70588235],0
n4,1,0.021455,5.289429,[53 27] ; [47  9],[58.82352941 21.17647059] ; [41.17647059 14.82352941],0
p12,1,0.022856,5.179439,[ 3 78] ; [ 8 47],[ 6.55147059 74.44852941] ; [ 4.44852941 50.55147059],0
v3,1,0.024872,5.032746,[25 54] ; [28 27],[31.24626866 47.75373134] ; [21.75373134 33.24626866],0
s3,1,0.032513,4.571229,[49 31] ; [44 12],[54.70588235 25.29411765] ; [38.29411765 17.70588235],0
n1,1,0.041824,4.1423,[ 5 13] ; [10  6],[ 7.94117647 10.05882353] ; [7.05882353 8.94117647],0
r4,1,0.061181,3.505087,[75  6] ; [46 10],[71.54014599  9.45985401] ; [49.45985401  6.54014599],0
b2,1,0.062946,3.458012,[16 31] ; [23 20],[20.36666667 26.63333333] ; [18.63333333 24.36666667],0
b3,1,0.062946,3.458012,[16 31] ; [23 20],[20.36666667 26.63333333] ; [18.63333333 24.36666667],0
b5,1,0.076498,3.137784,[50 31] ; [26 30],[44.93430657 36.06569343] ; [31.06569343 24.93430657],0
a8,1,0.077479,3.117011,[19 55] ; [ 7 47],[15.03125 58.96875] ; [10.96875 43.03125],0
p5,1,0.091256,2.852077,[16 65] ; [ 5 50],[12.50735294 68.49264706] ; [ 8.49264706 46.50735294],0
a3,1,0.116185,2.46801,[52 29] ; [43 13],[56.16788321 24.83211679] ; [38.83211679 17.16788321],0
n5,1,0.11683,2.459313,[57 24] ; [46 10],[60.89781022 20.10218978] ; [42.10218978 13.89781022],0
p3,1,0.123069,2.37782,[34 47] ; [31 25],[38.43065693 42.56934307] ; [26.56934307 29.43065693],0
s2,1,0.129588,2.29743,[47 33] ; [40 16],[51.17647059 28.82352941] ; [35.82352941 20.17647059],0
p11,1,0.137592,2.204687,[61 20] ; [48  8],[64.44525547 16.55474453] ; [44.55474453 11.44525547],0
s7,1,0.148454,2.088064,[55 20] ; [47  9],[58.39694656 16.60305344] ; [43.60305344 12.39694656],0
a2,1,0.170018,1.882786,[10 71] ; [ 3 53],[ 7.68613139 73.31386861] ; [ 5.31386861 50.68613139],0
r3,1,0.199797,1.643859,[78  3] ; [51  5],[76.27007299  4.72992701] ; [52.72992701  3.27007299],0
r1,1,0.206434,1.59626,[65 14] ; [41 15],[62.02962963 16.97037037] ; [43.97037037 12.02962963],0
u1,1,0.238926,1.386918,[ 7 74] ; [ 2 54],[ 5.32116788 75.67883212] ; [ 3.67883212 52.32116788],0
p10,1,0.258829,1.275012,[65 14] ; [50  6],[67.2962963 11.7037037] ; [47.7037037  8.2962963],0
n3,1,0.31702,1.001202,[15  3] ; [11  5],[13.76470588  4.23529412] ; [12.23529412  3.76470588],0
