Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,101.469118,[190  58] ; [109 211],[130.54929577 117.45070423] ; [168.45070423 151.54929577],1
p7,1,0.0,43.111664,[180  66] ; [142 170],[141.95698925 104.04301075] ; [180.04301075 131.95698925],1
p8,1,0.0,39.341727,[151  94] ; [111 206],[114.21708185 130.78291815] ; [147.78291815 169.21708185],1
p6,1,3e-06,21.626805,[ 97 147] ; [ 69 249],[ 72.07117438 171.92882562] ; [ 93.92882562 224.07117438],1
s8,1,1.1e-05,19.285603,[111 136] ; [ 88 235],[ 86.23333333 160.76666667] ; [112.76666667 210.23333333],1
v1,1,2.4e-05,17.806931,[141  97] ; [130 186],[116.42238267 121.57761733] ; [154.57761733 161.42238267],1
p12,1,2.9e-05,17.490908,[ 21 225] ; [  4 316],[ 10.86572438 235.13427562] ; [ 14.13427562 305.86572438],1
s7,1,0.000164,14.200539,[114 121] ; [101 209],[ 92.70642202 142.29357798] ; [122.29357798 187.70642202],1
p10,1,0.000171,14.130952,[203  43] ; [219 100],[183.7380531  62.2619469] ; [238.2619469  80.7380531],1
n4,1,0.000251,13.404158,[203  45] ; [220 102],[184.04210526  63.95789474] ; [238.95789474  83.04210526],1
p2,1,0.000293,13.113051,[213  33] ; [239  83],[195.76056338  50.23943662] ; [256.23943662  65.76056338],1
p9,1,0.001101,10.649092,[209  37] ; [234  84],[193.22340426  52.77659574] ; [249.77659574  68.22340426],0
p1,1,0.00122,10.459152,[ 26 220] ; [ 12 310],[ 16.45774648 229.54225352] ; [ 21.54225352 300.45774648],0
r4,1,0.001262,10.397632,[234  14] ; [278  45],[222.37478109  25.62521891] ; [289.62521891  33.37478109],0
p5,1,0.001438,10.156444,[ 22 224] ; [  9 312],[ 13.44973545 232.55026455] ; [ 17.55026455 303.44973545],0
a5,1,0.002011,9.539895,[186  62] ; [203 120],[168.95271454  79.04728546] ; [220.04728546 102.95271454],0
v2,1,0.002921,8.855956,[142  95] ; [144 162],[124.82872928 112.17127072] ; [161.17127072 144.82872928],0
b1,1,0.003104,8.745317,[109 139] ; [103 220],[ 92.07705779 155.92294221] ; [119.92294221 203.07705779],0
p11,1,0.004671,8.002453,[204  44] ; [233  90],[189.80035026  58.19964974] ; [247.19964974  75.80035026],0
v3,1,0.004677,8.000262,[102 133] ; [ 98 212],[ 86.23853211 148.76146789] ; [113.76146789 196.23853211],0
n6,1,0.005049,7.861694,[210  37] ; [243  79],[196.64499121  50.35500879] ; [256.35500879  65.64499121],0
n5,1,0.009931,6.647222,[191  56] ; [216 104],[177.29982363  69.70017637] ; [229.70017637  90.29982363],0
u1,1,0.012187,6.283472,[ 47 201] ; [ 37 286],[ 36.48336252 211.51663748] ; [ 47.51663748 275.48336252],0
s6,1,0.012596,6.225037,[151  96] ; [162 158],[136.35097002 110.64902998] ; [176.64902998 143.35097002],0
d5,1,0.023698,5.116635,[205  43] ; [240  81],[193.9543058  54.0456942] ; [251.0456942  69.9543058],0
d2,1,0.028828,4.777857,[124 124] ; [131 190],[111.14235501 136.85764499] ; [143.85764499 177.14235501],0
n3,1,0.029722,4.725276,[32  7] ; [61 36],[26.66911765 12.33088235] ; [66.33088235 30.66911765],0
a2,1,0.039177,4.253164,[ 63 185] ; [ 59 264],[ 52.98774081 195.01225919] ; [ 69.01225919 253.98774081],0
a3,1,0.052758,3.751582,[177  70] ; [206 116],[166.25834798  80.74165202] ; [216.74165202 105.25834798],0
b2,1,0.053454,3.729662,[66 96] ; [ 53 120],[ 57.54626866 104.45373134] ; [ 61.45373134 111.54626866],0
b3,1,0.053454,3.729662,[66 96] ; [ 53 120],[ 57.54626866 104.45373134] ; [ 61.45373134 111.54626866],0
