Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,63.939836,[256 171] ; [ 28 108],[215.39609236 211.60390764] ; [68.60390764 67.39609236],1
d1,1,0.0,62.697482,[305 125] ; [45 91],[265.90106007 164.09893993] ; [84.09893993 51.90106007],1
a3,1,0.0,58.219117,[347  82] ; [64 71],[312.62234043 116.37765957] ; [98.37765957 36.62234043],1
a4,1,0.0,54.674761,[235 193] ; [ 25 110],[197.65541741 230.34458259] ; [62.34458259 72.65541741],1
u1,1,0.0,33.3734,[116 314] ; [  5 131],[ 91.92579505 338.07420495] ; [ 29.07420495 106.92579505],1
d4,1,2e-06,23.142451,[378  49] ; [97 39],[360.25754885  66.74245115] ; [114.74245115  21.25754885],1
d5,1,3e-06,21.615789,[374  53] ; [96 40],[356.46536412  70.53463588] ; [113.53463588  22.46536412],1
a6,1,1.9e-05,18.273746,[310 117] ; [72 64],[289.72291297 137.27708703] ; [92.27708703 43.72291297],1
b3,1,0.000528,12.012813,[115 154] ; [15 58],[102.25146199 166.74853801] ; [27.74853801 45.25146199],1
b2,1,0.000528,12.012813,[115 154] ; [15 58],[102.25146199 166.74853801] ; [27.74853801 45.25146199],1
s7,1,0.000683,11.53567,[272 145] ; [61 65],[255.72928177 161.27071823] ; [77.27071823 48.72928177],1
d3,1,0.00173,9.815692,[318 110] ; [82 54],[303.54609929 124.45390071] ; [96.45390071 39.54609929],0
n4,1,0.002991,8.812688,[350  78] ; [95 41],[337.69503546  90.30496454] ; [107.30496454  28.69503546],0
s5,1,0.003433,8.56149,[200 218] ; [44 88],[185.44 232.56] ; [58.56 73.44],0
r1,1,0.004008,8.280117,[383  45] ; [108  27],[373.26465364  54.73534636] ; [117.73534636  17.26465364],0
p9,1,0.005609,7.67186,[386  40] ; [108  24],[377.13978495  48.86021505] ; [116.86021505  15.13978495],0
v2,1,0.007372,7.180063,[249 164] ; [60 68],[235.8909427 177.1090573] ; [73.1090573 54.8909427],0
p10,1,0.011194,6.43425,[371  54] ; [105  29],[361.89624329  63.10375671] ; [114.10375671  19.89624329],0
r2,1,0.01123,6.428571,[422   6] ; [129   7],[418.13475177   9.86524823] ; [132.86524823   3.13475177],0
s8,1,0.016575,5.740804,[254 173] ; [65 71],[241.94138544 185.05861456] ; [77.05861456 58.94138544],0
p4,1,0.018257,5.571299,[292 135] ; [78 58],[280.62166963 146.37833037] ; [89.37833037 46.62166963],0
v1,1,0.037673,4.319726,[251 168] ; [65 66],[240.73454545 178.26545455] ; [75.26545455 55.73454545],0
p3,1,0.049947,3.843248,[240 189] ; [63 73],[230.06548673 198.93451327] ; [72.93451327 63.06548673],0
u4,1,0.062291,3.475324,[ 17 413] ; [  1 135],[ 13.67491166 416.32508834] ; [  4.32508834 131.67491166],0
p2,1,0.069402,3.297109,[365  63] ; [107  29],[358.18439716  69.81560284] ; [113.81560284  22.18439716],0
p8,1,0.098949,2.722405,[240 181] ; [66 69],[231.70143885 189.29856115] ; [74.29856115 60.70143885],0
a1,1,0.135917,2.223582,[ 27 403] ; [  4 132],[ 23.55123675 406.44876325] ; [  7.44876325 128.55123675],0
v4,1,0.14832,2.089449,[423   7] ; [131   5],[420.88339223   9.11660777] ; [133.11660777   2.88339223],0
p11,1,0.17375,1.850284,[343  87] ; [101  35],[337.31448763  92.68551237] ; [106.68551237  29.31448763],0
v3,1,0.2128,1.552272,[178 235] ; [48 82],[171.893186 241.106814] ; [54.106814 75.893186],0
a7,1,0.226541,1.462445,[325 105] ; [95 40],[319.6460177 110.3539823] ; [100.3539823  34.6460177],0
s2,1,0.253914,1.301641,[288 140] ; [83 51],[282.54092527 145.45907473] ; [88.45907473 45.54092527],0
p7,1,0.255238,1.294403,[283 135] ; [81 49],[277.64963504 140.35036496] ; [86.35036496 43.64963504],0
s3,1,0.260551,1.265828,[294 130] ; [99 34],[299.15978456 124.84021544] ; [93.84021544 39.15978456],0
n6,1,0.340906,0.907022,[377  50] ; [115  20],[373.81494662  53.18505338] ; [118.18505338  16.81494662],0
p12,1,0.426176,0.633223,[ 48 379] ; [ 12 124],[ 45.5062167 381.4937833] ; [ 14.4937833 121.5062167],0
r3,1,0.430865,0.620491,[422   8] ; [130   4],[420.85106383   9.14893617] ; [131.14893617   2.85106383],0
s1,1,0.44096,0.593783,[ 16 408] ; [  7 125],[ 17.53956835 406.46043165] ; [  5.46043165 126.53956835],0
n3,1,0.473519,0.513753,[68 23] ; [19  9],[66.52941176 24.47058824] ; [20.47058824  7.52941176],0
p6,1,0.561692,0.336784,[178 248] ; [51 80],[175.14183124 250.85816876] ; [53.85816876 77.14183124],0
u3,1,0.586904,0.295205,[52 30] ; [48 23],[53.59477124 28.40522876] ; [46.40522876 24.59477124],0
p5,1,0.593723,0.284567,[ 58 368] ; [ 21 115],[ 59.88256228 366.11743772] ; [ 19.11743772 116.88256228],0
b5,1,0.596569,0.280201,[267 163] ; [81 55],[264.38162544 165.61837456] ; [83.61837456 52.38162544],0
p1,1,0.607142,0.264358,[ 38 389] ; [ 14 121],[ 39.5088968 387.4911032] ; [ 12.4911032 122.5088968],0
n2,1,0.624861,0.239095,[73 19] ; [21  7],[72.06666667 19.93333333] ; [21.93333333  6.06666667],0
n1,1,0.66233,0.190705,[38 53] ; [13 15],[39. 52.] ; [12. 16.],0
n5,1,0.705346,0.14297,[337  91] ; [105  31],[335.41843972  92.58156028] ; [106.58156028  29.41843972],0
b1,1,0.711723,0.136562,[160 270] ; [53 83],[161.81978799 268.18021201] ; [51.18021201 84.81978799],0
a8,1,0.740826,0.109402,[ 60 327] ; [ 18 108],[ 58.84210526 328.15789474] ; [ 19.15789474 106.84210526],0
s4,1,0.825959,0.04835,[ 88 336] ; [ 29 105],[ 88.90322581 335.09677419] ; [ 28.09677419 105.90322581],0
b4,1,0.868444,0.027435,[259 171] ; [83 53],[259.82332155 170.17667845] ; [82.17667845 53.82332155],0
u2,1,0.87665,0.024092,[52 31] ; [43 27],[51.53594771 31.46405229] ; [43.46405229 26.53594771],0
