Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.012172,6.285714,[12 10] ; [ 4 18],[ 8. 14.] ; [ 8. 14.],0
s2,1,0.015861,5.818182,[15  7] ; [ 7 15],[11. 11.] ; [11. 11.],0
u3,1,0.048328,3.898526,[5 1] ; [2 5],[3.23076923 2.76923077] ; [3.76923077 3.23076923],0
b5,1,0.07044,3.272727,[14  8] ; [ 8 14],[11. 11.] ; [11. 11.],0
p1,1,0.081723,3.030303,[ 3 19] ; [ 8 14],[ 5.5 16.5] ; [ 5.5 16.5],0
p10,1,0.08923,2.888216,[20  1] ; [17  5],[18.06976744  2.93023256] ; [18.93023256  3.06976744],0
a7,1,0.098508,2.729529,[18  4] ; [13  9],[15.5  6.5] ; [15.5  6.5],0
d3,1,0.098508,2.729529,[18  4] ; [13  9],[15.5  6.5] ; [15.5  6.5],0
s3,1,0.121606,2.396514,[16  6] ; [11 11],[13.5  8.5] ; [13.5  8.5],0
v4,1,0.154143,2.030769,[21  1] ; [18  4],[19.5  2.5] ; [19.5  2.5],0
a8,1,0.162785,1.94816,[ 5 14] ; [ 2 19],[ 3.325 15.675] ; [ 3.675 17.325],0
r2,1,0.169991,1.883026,[20  1] ; [18  4],[18.55813953  2.44186047] ; [19.44186047  2.55813953],0
a5,1,0.195431,1.67619,[13  9] ; [17  5],[15.  7.] ; [15.  7.],0
n1,1,0.197703,1.659259,[4 1] ; [4 5],[2.85714286 2.14285714] ; [5.14285714 3.85714286],0
s4,1,0.216269,1.528958,[ 5 17] ; [ 2 20],[ 3.5 18.5] ; [ 3.5 18.5],0
d4,1,0.262193,1.257143,[19  3] ; [16  6],[17.5  4.5] ; [17.5  4.5],0
p2,1,0.271695,1.208167,[21  1] ; [18  3],[19.95348837  2.04651163] ; [19.04651163  1.95348837],0
s8,1,0.287094,1.133201,[13  9] ; [ 9 12],[11.25581395 10.74418605] ; [10.74418605 10.25581395],0
a1,1,0.294266,1.1,[ 1 21] ; [ 3 19],[ 2. 20.] ; [ 2. 20.],0
s5,1,0.323898,0.97314,[12  7] ; [10 11],[10.45  8.55] ; [11.55  9.45],0
b1,1,0.352972,0.862745,[10 12] ; [ 7 15],[ 8.5 13.5] ; [ 8.5 13.5],0
n3,1,0.360387,0.836543,[4 1] ; [5 4],[3.21428571 1.78571429] ; [5.78571429 3.21428571],0
d1,1,0.361209,0.833684,[14  8] ; [11 11],[12.5  9.5] ; [12.5  9.5],0
r3,1,0.379621,0.77193,[20  2] ; [18  4],[19.  3.] ; [19.  3.],0
u2,1,0.390636,0.736961,[4 2] ; [3 4],[3.23076923 2.76923077] ; [3.76923077 3.23076923],0
p12,1,0.43437,0.611111,[ 5 17] ; [ 3 19],[ 4. 18.] ; [ 4. 18.],0
a2,1,0.43437,0.611111,[ 5 17] ; [ 3 19],[ 4. 18.] ; [ 4. 18.],0
d2,1,0.544827,0.366667,[11 11] ; [13  9],[12. 10.] ; [12. 10.],0
p8,1,0.585705,0.297102,[14  8] ; [15  6],[14.8372093  7.1627907] ; [14.1627907  6.8372093],0
n5,1,0.634775,0.225641,[20  2] ; [19  3],[19.5  2.5] ; [19.5  2.5],0
s1,1,0.634775,0.225641,[ 2 20] ; [ 3 19],[ 2.5 19.5] ; [ 2.5 19.5],0
s7,1,0.657774,0.196239,[12  8] ; [14  7],[12.68292683  7.31707317] ; [13.31707317  7.68292683],0
n6,1,0.674103,0.17684,[19  3] ; [19  2],[19.44186047  2.55813953] ; [18.55813953  2.44186047],0
u1,1,0.680215,0.169884,[ 3 19] ; [ 4 18],[ 3.5 18.5] ; [ 3.5 18.5],0
p11,1,0.708597,0.139683,[17  5] ; [18  4],[17.5  4.5] ; [17.5  4.5],0
p4,1,0.708597,0.139683,[18  4] ; [17  5],[17.5  4.5] ; [17.5  4.5],0
p7,1,0.725625,0.123167,[16  5] ; [15  6],[15.5  5.5] ; [15.5  5.5],0
d5,1,0.727724,0.121212,[17  5] ; [16  6],[16.5  5.5] ; [16.5  5.5],0
p3,1,0.727724,0.121212,[16  6] ; [17  5],[16.5  5.5] ; [16.5  5.5],0
r1,1,0.741078,0.109181,[15  7] ; [16  6],[15.5  6.5] ; [15.5  6.5],0
a3,1,0.741078,0.109181,[16  6] ; [15  7],[15.5  6.5] ; [15.5  6.5],0
a6,1,0.750455,0.101149,[14  8] ; [15  7],[14.5  7.5] ; [14.5  7.5],0
p6,1,0.756549,0.09611,[12  9] ; [11 10],[11.5  9.5] ; [11.5  9.5],0
b2,1,0.815032,0.054728,[8 9] ; [6 8],[7.67741935 9.32258065] ; [6.32258065 7.67741935],0
b3,1,0.815032,0.054728,[8 9] ; [6 8],[7.67741935 9.32258065] ; [6.32258065 7.67741935],0
s6,1,0.894187,0.017691,[18  3] ; [16  3],[17.85  3.15] ; [16.15  2.85],0
b4,1,1.0,0.0,[14  8] ; [14  8],[14.  8.] ; [14.  8.],0
a4,1,1.0,0.0,[ 7 15] ; [ 7 15],[ 7. 15.] ; [ 7. 15.],0
n4,1,1.0,0.0,[19  3] ; [19  3],[19.  3.] ; [19.  3.],0
r4,1,1.0,0.0,[18  4] ; [18  4],[18.  4.] ; [18.  4.],0
