Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,52.35908,[226  66] ; [49 72],[194.43099274  97.56900726] ; [80.56900726 40.43099274],1
a6,1,0.0,40.313233,[225  68] ; [54 67],[197.45652174  95.54347826] ; [81.54347826 39.45652174],1
d4,1,2e-06,22.838115,[245  48] ; [75 46],[226.47342995  66.52657005] ; [93.52657005 27.47342995],1
a2,1,9e-06,19.652967,[ 76 218] ; [  8 113],[ 59.50843373 234.49156627] ; [24.49156627 96.50843373],1
r1,1,7.1e-05,15.788233,[236  57] ; [75 46],[220.10386473  72.89613527] ; [90.89613527 30.10386473],1
b5,1,0.000162,14.232173,[181 113] ; [50 71],[163.64819277 130.35180723] ; [67.35180723 53.64819277],1
d1,1,0.000551,11.933467,[169 125] ; [47 74],[153.02168675 140.97831325] ; [62.97831325 58.02168675],1
u1,1,0.001603,9.956692,[ 52 242] ; [  7 114],[ 41.79759036 252.20240964] ; [ 17.20240964 103.79759036],0
d5,1,0.002239,9.342704,[235  58] ; [80 41],[222.93478261  70.06521739] ; [92.06521739 28.93478261],0
r4,1,0.003932,8.315035,[266  28] ; [97 24],[257.16144578  36.83855422] ; [105.83855422  15.16144578],0
v2,1,0.00412,8.230044,[126 155] ; [34 82],[113.24937028 167.75062972] ; [46.75062972 69.24937028],0
p10,1,0.006234,7.481359,[224  65] ; [78 43],[212.87317073  76.12682927] ; [89.12682927 31.87317073],0
r3,1,0.00715,7.234872,[277  16] ; [105  16],[270.352657  22.647343] ; [111.647343   9.352657],0
r2,1,0.009245,6.774794,[276  15] ; [105  15],[269.75912409  21.24087591] ; [111.24087591   8.75912409],0
u3,1,0.029058,4.764199,[53 35] ; [20 29],[46.89051095 41.10948905] ; [26.10948905 22.89051095],0
b1,1,0.036131,4.390907,[106 188] ; [57 64],[115.4746988 178.5253012] ; [47.5253012 73.4746988],0
s2,1,0.038824,4.268535,[139 155] ; [43 76],[129.55932203 164.44067797] ; [52.44067797 66.55932203],0
a3,1,0.061648,3.492482,[203  91] ; [72 49],[194.81927711  99.18072289] ; [80.18072289 40.81927711],0
n3,1,0.061769,3.489231,[63 18] ; [28 17],[58.5 22.5] ; [32.5 12.5],0
p9,1,0.065374,3.395513,[227  60] ; [84 35],[219.84482759  67.15517241] ; [91.15517241 27.84482759],0
p2,1,0.074555,3.17978,[235  59] ; [87 34],[228.11566265  65.88433735] ; [93.88433735 27.11566265],0
a5,1,0.210456,1.568288,[201  93] ; [75 46],[195.52771084  98.47228916] ; [80.47228916 40.52771084],0
n5,1,0.212903,1.551575,[185 106] ; [84 36],[190.45985401 100.54014599] ; [78.54014599 41.45985401],0
p6,1,0.257375,1.282823,[ 81 211] ; [40 80],[ 85.75728155 206.24271845] ; [35.24271845 84.75728155],0
s1,1,0.270376,1.214841,[ 10 280] ; [  7 113],[ 12.02439024 277.97560976] ; [  4.97560976 115.02439024],0
s3,1,0.302221,1.064366,[155 137] ; [56 62],[150.27317073 141.72682927] ; [60.72682927 57.27317073],0
s6,1,0.328088,0.956432,[178 113] ; [66 52],[173.60391198 117.39608802] ; [70.39608802 47.60391198],0
a4,1,0.399091,0.711063,[120 174] ; [44 77],[116.18313253 177.81686747] ; [47.81686747 73.18313253],0
n1,1,0.494069,0.467652,[27 52] ; [13 33],[25.28 53.72] ; [14.72 31.28],0
v3,1,0.498499,0.458131,[ 81 205] ; [29 87],[ 78.25870647 207.74129353] ; [31.74129353 84.25870647],0
