Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,48.375503,[93 46] ; [21 78],[66.57983193 72.42016807] ; [47.42016807 51.57983193],1
s2,1,0.0,47.399869,[84 56] ; [15 83],[58.23529412 81.76470588] ; [40.76470588 57.23529412],1
s8,1,0.0,32.072154,[68 74] ; [13 87],[47.52892562 94.47107438] ; [33.47107438 66.52892562],1
s7,1,0.0,28.51911,[68 72] ; [14 81],[48.85106383 91.14893617] ; [33.14893617 61.85106383],1
s5,1,9.6e-05,15.205849,[43 94] ; [ 9 85],[ 30.83982684 106.16017316] ; [21.16017316 72.83982684],1
p12,1,0.001563,10.002281,[ 20 123] ; [ 2 96],[ 13.05394191 129.94605809] ; [ 8.94605809 89.05394191],0
p4,1,0.003744,8.404212,[71 72] ; [31 69],[60.02469136 82.97530864] ; [41.97530864 58.02469136],0
s4,1,0.004735,7.978022,[ 26 114] ; [ 6 94],[ 18.66666667 121.33333333] ; [13.33333333 86.66666667],0
p3,1,0.00557,7.684295,[56 87] ; [22 77],[46.09090909 96.90909091] ; [31.90909091 67.09090909],0
v1,1,0.006732,7.343238,[73 62] ; [35 62],[62.84482759 72.15517241] ; [45.15517241 51.84482759],0
b5,1,0.008805,6.861924,[102  41] ; [55 45],[92.3909465 50.6090535] ; [64.6090535 35.3909465],0
b1,1,0.010851,6.489561,[ 34 109] ; [39 61],[ 42.95884774 100.04115226] ; [30.04115226 69.95884774],0
p9,1,0.01132,6.414402,[125  17] ; [74 24],[117.74166667  24.25833333] ; [81.25833333 16.74166667],0
v3,1,0.012263,6.27246,[52 83] ; [22 74],[43.24675325 91.75324675] ; [30.75324675 65.24675325],0
r4,1,0.023229,5.151282,[128  15] ; [79 21],[121.81481481  21.18518519] ; [85.18518519 14.81481481],0
a5,1,0.027909,4.833657,[110  33] ; [64 36],[102.39506173  40.60493827] ; [71.60493827 28.39506173],0
r1,1,0.032848,4.553661,[110  32] ; [65 35],[102.68595041  39.31404959] ; [72.31404959 27.68595041],0
v4,1,0.040583,4.193353,[135   8] ; [86 13],[130.59090909  12.40909091] ; [90.40909091  8.59090909],0
p10,1,0.063512,3.443219,[117  26] ; [71 28],[111.09090909  31.90909091] ; [76.90909091 22.09090909],0
n5,1,0.072154,3.233324,[109  34] ; [65 34],[102.81818182  40.18181818] ; [71.18181818 27.81818182],0
p6,1,0.073648,3.199789,[ 26 116] ; [10 90],[ 21.12396694 120.87603306] ; [14.87603306 85.12396694],0
u1,1,0.077264,3.121542,[ 26 117] ; [10 90],[ 21.18518519 121.81481481] ; [14.81481481 85.18518519],0
n4,1,0.082024,3.024336,[114  29] ; [70 30],[108.27983539  34.72016461] ; [75.72016461 24.27983539],0
n6,1,0.083266,2.999972,[126  17] ; [80 20],[121.22633745  21.77366255] ; [84.77366255 15.22633745],0
a2,1,0.083838,2.988877,[ 31 112] ; [13 87],[ 25.89300412 117.10699588] ; [18.10699588 81.89300412],0
d2,1,0.084976,2.967061,[74 68] ; [40 58],[67.45 74.55] ; [46.55 51.45],0
p1,1,0.116715,2.460865,[  8 135] ; [11 88],[ 11.22727273 131.77272727] ; [ 7.77272727 91.22727273],0
s1,1,0.141349,2.163213,[  6 135] ; [ 1 98],[  4.1125 136.8875] ; [ 2.8875 96.1125],0
d1,1,0.150743,2.064721,[82 61] ; [48 52],[76.50205761 66.49794239] ; [53.49794239 46.50205761],0
a3,1,0.158931,1.984371,[101  42] ; [62 38],[95.9218107 47.0781893] ; [67.0781893 32.9218107],0
v2,1,0.169396,1.888281,[73 61] ; [43 52],[67.87772926 66.12227074] ; [48.12227074 46.87772926],0
b4,1,0.169962,1.883276,[98 45] ; [60 40],[92.97942387 50.02057613] ; [65.02057613 34.97942387],0
a6,1,0.197723,1.659115,[104  39] ; [65 35],[99.4526749 43.5473251] ; [69.5473251 30.4526749],0
a7,1,0.29792,1.083482,[95 48] ; [72 27],[98.68181818 44.31818182] ; [68.31818182 30.68181818],0
d5,1,0.31721,1.000415,[111  32] ; [72 28],[107.69135802  35.30864198] ; [75.30864198 24.69135802],0
p5,1,0.320687,0.986142,[ 10 131] ; [ 4 95],[  8.225 132.775] ; [ 5.775 93.225],0
r3,1,0.354685,0.856626,[135   8] ; [95  3],[136.47302905   6.52697095] ; [93.52697095  4.47302905],0
r2,1,0.387949,0.745361,[133  10] ; [89 10],[131.18181818  11.81818182] ; [90.81818182  8.18181818],0
n3,1,0.47027,0.521342,[26  7] ; [22  9],[24.75  8.25] ; [23.25  7.75],0
u2,1,0.546775,0.363126,[26 16] ; [21 17],[24.675 17.325] ; [22.325 15.675],0
n1,1,0.585044,0.298152,[15 18] ; [12 19],[13.921875 19.078125] ; [13.078125 17.921875],0
a8,1,0.639065,0.219967,[ 15 115] ; [ 9 85],[ 13.92857143 116.07142857] ; [10.07142857 83.92857143],0
d4,1,0.685382,0.16413,[111  32] ; [79 20],[112.27272727  30.72727273] ; [77.72727273 21.27272727],0
u4,1,0.693518,0.155303,[  4 139] ; [ 2 98],[  3.5308642 139.4691358] ; [ 2.4691358 97.5308642],0
d3,1,0.724482,0.124238,[89 54] ; [60 40],[87.68312757 55.31687243] ; [61.31687243 38.68312757],0
b2,1,0.727575,0.12135,[33 50] ; [21 36],[32.01428571 50.98571429] ; [21.98571429 35.01428571],0
b3,1,0.727575,0.12135,[33 50] ; [21 36],[32.01428571 50.98571429] ; [21.98571429 35.01428571],0
u3,1,0.728709,0.120301,[27 15] ; [23 15],[26.25 15.75] ; [23.75 14.25],0
p8,1,0.816158,0.054051,[ 34 108] ; [25 74],[ 34.76348548 107.23651452] ; [24.23651452 74.76348548],0
n2,1,0.875371,0.024599,[25  8] ; [24  7],[25.265625  7.734375] ; [23.734375  7.265625],0
a4,1,0.920726,0.009904,[62 81] ; [44 56],[62.37860082 80.62139918] ; [43.62139918 56.37860082],0
a1,1,0.925896,0.008651,[  4 139] ; [ 3 97],[  4.11934156 138.88065844] ; [ 2.88065844 97.11934156],0
p2,1,0.962484,0.002212,[104  39] ; [73 27],[104.16049383  38.83950617] ; [72.83950617 27.16049383],0
