Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,44.946187,[62  9] ; [18 42],[43.35877863 27.64122137] ; [36.64122137 23.35877863],1
p6,1,0.001458,10.131529,[34 36] ; [13 47],[25.30769231 44.69230769] ; [21.69230769 38.30769231],0
p8,1,0.004579,8.038453,[43 28] ; [21 38],[34.95384615 36.04615385] ; [29.04615385 29.95384615],0
p9,1,0.00765,7.113685,[64  7] ; [41 16],[58.2421875 12.7578125] ; [46.7578125 10.2421875],0
p10,1,0.012582,6.226919,[62  9] ; [41 18],[56.25384615 14.74615385] ; [46.74615385 12.25384615],0
p5,1,0.015006,5.915783,[19 52] ; [ 6 54],[13.54961832 57.45038168] ; [11.45038168 48.54961832],0
d3,1,0.022305,5.221819,[53 18] ; [34 27],[46.79545455 24.20454545] ; [40.20454545 20.79545455],0
p7,1,0.025118,5.015751,[51 20] ; [30 27],[44.9296875 26.0703125] ; [36.0703125 20.9296875],0
s7,1,0.04342,4.078964,[31 35] ; [18 43],[25.46456693 40.53543307] ; [23.53543307 37.46456693],0
n4,1,0.056758,3.629685,[56 15] ; [39 22],[51.09848485 19.90151515] ; [43.90151515 17.09848485],0
r4,1,0.061067,3.508172,[65  6] ; [49 12],[61.31818182  9.68181818] ; [52.68181818  8.31818182],0
u2,1,0.066855,3.358602,[12  8] ; [ 7 15],[ 9.04761905 10.95238095] ; [ 9.95238095 12.04761905],0
b1,1,0.069589,3.292678,[28 43] ; [15 46],[23.12878788 47.87121212] ; [19.87121212 41.12878788],0
n5,1,0.074794,3.174543,[54 17] ; [37 23],[49.32061069 21.67938931] ; [41.67938931 18.32061069],0
r3,1,0.108807,2.571469,[67  3] ; [52  7],[64.57364341  5.42635659] ; [54.42635659  4.57364341],0
u1,1,0.114394,2.492443,[14 57] ; [ 6 55],[10.75757576 60.24242424] ; [ 9.24242424 51.75757576],0
a5,1,0.126241,2.338127,[53 18] ; [38 23],[48.9469697 22.0530303] ; [42.0530303 18.9469697],0
a6,1,0.139865,2.179443,[44 27] ; [30 31],[39.8030303 31.1969697] ; [34.1969697 26.8030303],0
s6,1,0.187897,1.734027,[58 12] ; [44 16],[54.92307692 15.07692308] ; [47.07692308 12.92307692],0
a8,1,0.194203,1.685439,[ 5 62] ; [ 8 46],[ 7.19834711 59.80165289] ; [ 5.80165289 48.19834711],0
a3,1,0.217067,1.523654,[51 20] ; [37 23],[47.69465649 23.30534351] ; [40.30534351 19.69465649],0
b5,1,0.231637,1.430783,[31 40] ; [33 28],[34.42424242 36.57575758] ; [29.57575758 31.42424242],0
r2,1,0.231916,1.429075,[65  6] ; [57  2],[66.63076923  4.36923077] ; [55.36923077  3.63076923],0
p2,1,0.25497,1.295862,[62  9] ; [48 12],[59.61832061 11.38167939] ; [50.38167939  9.61832061],0
a4,1,0.276472,1.184349,[37 34] ; [26 35],[33.88636364 37.11363636] ; [29.11363636 31.88636364],0
v2,1,0.303471,1.058878,[39 31] ; [28 32],[36.07692308 33.92307692] ; [30.92307692 29.07692308],0
u3,1,0.317209,1.000421,[13  7] ; [12 12],[11.36363636  8.63636364] ; [13.63636364 10.36363636],0
v4,1,0.319561,0.99074,[67  4] ; [52  6],[65.49612403  5.50387597] ; [53.50387597  4.49612403],0
v3,1,0.348086,0.880423,[24 46] ; [16 44],[21.53846154 48.46153846] ; [18.46153846 41.53846154],0
p1,1,0.370088,0.80337,[11 60] ; [ 6 53],[ 9.28461538 61.71538462] ; [ 7.71538462 51.28461538],0
a1,1,0.422087,0.644497,[ 6 65] ; [ 3 58],[ 4.84090909 66.15909091] ; [ 4.15909091 56.84090909],0
b2,1,0.423187,0.641447,[11 27] ; [15 25],[12.66666667 25.33333333] ; [13.33333333 26.66666667],0
b3,1,0.423187,0.641447,[11 27] ; [15 25],[12.66666667 25.33333333] ; [13.33333333 26.66666667],0
d1,1,0.425543,0.634957,[41 30] ; [31 30],[38.72727273 32.27272727] ; [33.27272727 27.72727273],0
s4,1,0.441353,0.592762,[19 50] ; [13 47],[17.11627907 51.88372093] ; [14.88372093 45.11627907],0
n1,1,0.483231,0.491562,[3 7] ; [7 9],[3.84615385 6.15384615] ; [6.15384615 9.84615385],0
d4,1,0.518124,0.417626,[62  9] ; [50 10],[60.70229008 10.29770992] ; [51.29770992  8.70229008],0
r1,1,0.51899,0.415901,[55 15] ; [45 16],[53.4351145 16.5648855] ; [46.5648855 14.4351145],0
a2,1,0.522584,0.408792,[16 55] ; [11 50],[14.52272727 56.47727273] ; [12.47727273 48.52272727],0
d2,1,0.619751,0.246218,[33 38] ; [30 29],[34.40769231 36.59230769] ; [28.59230769 30.40769231],0
n3,1,0.648206,0.20817,[6 4] ; [11  5],[6.53846154 3.46153846] ; [10.46153846  5.53846154],0
d5,1,0.650604,0.20514,[57 14] ; [47 14],[55.93939394 15.06060606] ; [48.06060606 12.93939394],0
p11,1,0.650604,0.20514,[57 14] ; [47 14],[55.93939394 15.06060606] ; [48.06060606 12.93939394],0
