Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000213,13.708996,[36 10] ; [22 31],[26.94949495 19.05050505] ; [31.05050505 21.94949495],1
p9,1,0.010036,6.628503,[43  3] ; [40 14],[38.18  7.82] ; [44.82  9.18],0
b5,1,0.011708,6.354566,[20 26] ; [37 17],[26.22 19.78] ; [30.78 23.22],0
d5,1,0.01743,5.652587,[18 28] ; [34 20],[23.92 22.08] ; [28.08 25.92],0
p12,1,0.028805,4.77922,[ 6 40] ; [ 1 53],[ 3.22 42.78] ; [ 3.78 50.22],0
d2,1,0.028989,4.76827,[ 6 40] ; [17 37],[10.58 35.42] ; [12.42 41.58],0
p6,1,0.039347,4.245843,[18 28] ; [11 43],[13.34 32.66] ; [15.66 38.34],0
p10,1,0.044835,4.024822,[41  5] ; [38 14],[37.08163265  8.91836735] ; [41.91836735 10.08163265],0
p5,1,0.071581,3.246383,[ 9 37] ; [ 4 50],[ 5.98 40.02] ; [ 7.02 46.98],0
s5,1,0.085849,2.950531,[19 27] ; [13 39],[15.02040816 30.97959184] ; [16.97959184 35.02040816],0
n6,1,0.089397,2.885198,[35 11] ; [48  6],[38.18  7.82] ; [44.82  9.18],0
b4,1,0.128557,2.309848,[22 24] ; [34 20],[25.76 20.24] ; [30.24 23.76],0
s7,1,0.136758,2.214068,[28 17] ; [24 27],[24.375 20.625] ; [27.625 23.375],0
a7,1,0.163769,1.939077,[31 15] ; [29 25],[27.6 18.4] ; [32.4 21.6],0
p3,1,0.183217,1.771337,[24 22] ; [21 33],[20.7 25.3] ; [24.3 29.7],0
s3,1,0.208029,1.58509,[25 19] ; [36 16],[27.95833333 16.04166667] ; [33.04166667 18.95833333],0
a2,1,0.214054,1.543793,[ 2 44] ; [ 6 48],[ 3.68 42.32] ; [ 4.32 49.68],0
p11,1,0.218666,1.513106,[38  8] ; [39 15],[35.42 10.58] ; [41.58 12.42],0
u1,1,0.234941,1.410695,[ 3 43] ; [ 1 53],[ 1.84 44.16] ; [ 2.16 51.84],0
n3,1,0.244551,1.354167,[5 3] ; [15  3],[6.15384615 1.84615385] ; [13.84615385  4.15384615],0
p2,1,0.246695,1.341922,[37  9] ; [38 16],[34.5 11.5] ; [40.5 13.5],0
a3,1,0.270888,1.212245,[20 25] ; [30 24],[22.72727273 22.27272727] ; [27.27272727 26.72727273],0
a4,1,0.272074,1.206259,[ 7 38] ; [13 40],[ 9.18367347 35.81632653] ; [10.81632653 42.18367347],0
s1,1,0.299755,1.075284,[ 2 44] ; [ 5 46],[ 3.31958763 42.68041237] ; [ 3.68041237 47.31958763],0
a6,1,0.305291,1.050937,[31 15] ; [31 23],[28.52 17.48] ; [33.48 20.52],0
s2,1,0.328715,0.953955,[22 24] ; [30 22],[24.40816327 21.59183673] ; [27.59183673 24.40816327],0
p1,1,0.360819,0.835041,[ 7 39] ; [ 5 49],[ 5.52 40.48] ; [ 6.48 47.52],0
a5,1,0.365241,0.819792,[28 18] ; [28 26],[25.76 20.24] ; [30.24 23.76],0
u3,1,0.373678,0.791396,[13 13] ; [15  9],[14.56 11.44] ; [13.44 10.56],0
v1,1,0.390825,0.736373,[19 26] ; [26 25],[21.09375 23.90625] ; [23.90625 27.09375],0
u2,1,0.401718,0.703176,[15 11] ; [11 13],[13.52 12.48] ; [12.48 11.52],0
v2,1,0.408971,0.681789,[21 22] ; [21 31],[19.01052632 23.98947368] ; [22.98947368 29.01052632],0
n1,1,0.420113,0.65,[4 4] ; [ 6 12],[3.07692308 4.92307692] ; [ 6.92307692 11.07692308],0
d1,1,0.465856,0.531788,[ 2 44] ; [ 1 53],[ 1.38 44.62] ; [ 1.62 52.38],0
a8,1,0.518588,0.4167,[ 5 38] ; [ 8 41],[ 6.07608696 36.92391304] ; [ 6.92391304 42.07608696],0
n4,1,0.520969,0.411975,[33 13] ; [41 12],[34.38383838 11.61616162] ; [39.61616162 13.38383838],0
s4,1,0.526392,0.401351,[10 35] ; [15 39],[11.36363636 33.63636364] ; [13.63636364 40.36363636],0
v4,1,0.53841,0.378495,[43  2] ; [50  4],[42.27272727  2.72727273] ; [50.72727273  3.27272727],0
r4,1,0.558762,0.341852,[41  5] ; [46  8],[40.02  5.98] ; [46.98  7.02],0
r3,1,0.615024,0.252923,[43  3] ; [49  5],[42.32  3.68] ; [49.68  4.32],0
r1,1,0.672426,0.178778,[37  9] ; [40 12],[36.14285714  9.85714286] ; [40.85714286 11.14285714],0
n5,1,0.722686,0.125933,[36 10] ; [43 10],[36.70707071  9.29292929] ; [42.29292929 10.70707071],0
b2,1,0.727364,0.121546,[ 4 19] ; [ 8 30],[ 4.52459016 18.47540984] ; [ 7.47540984 30.52459016],0
b3,1,0.727364,0.121546,[ 4 19] ; [ 8 30],[ 4.52459016 18.47540984] ; [ 7.47540984 30.52459016],0
r2,1,0.787692,0.072527,[41  4] ; [50  4],[41.36363636  3.63636364] ; [49.63636364  4.36363636],0
n2,1,0.876697,0.024074,[6 2] ; [14  4],[6.15384615 1.84615385] ; [13.84615385  4.15384615],0
d3,1,0.880496,0.022602,[13 33] ; [16 38],[13.34 32.66] ; [15.66 38.34],0
v3,1,0.947655,0.00431,[15 30] ; [18 35],[15.15306122 29.84693878] ; [17.84693878 35.15306122],0
p4,1,0.948642,0.004149,[25 21] ; [29 25],[24.84 21.16] ; [29.16 24.84],0
b1,1,0.980309,0.000609,[18 28] ; [21 33],[17.94 28.06] ; [21.06 32.94],0
s8,1,1.0,0.0,[23 23] ; [27 27],[23. 23.] ; [27. 27.],0
