Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,200.059888,[280  99] ; [ 39 206],[193.75160256 185.24839744] ; [125.24839744 119.75160256],1
d4,1,0.0,175.11399,[372   6] ; [139 106],[310.04494382  67.95505618] ; [200.95505618  44.04494382],1
d3,1,0.0,166.962668,[334  46] ; [ 95 150],[260.832 119.168] ; [168.168  76.832],1
d5,1,0.0,153.913835,[370   9] ; [145 101],[312.296  66.704] ; [202.704  43.296],1
a2,1,0.0,80.2532,[150 232] ; [ 17 229],[101.58280255 280.41719745] ; [ 65.41719745 180.58280255],1
a4,1,0.0,72.111493,[233 148] ; [ 64 179],[181.34134615 199.65865385] ; [115.65865385 127.34134615],1
u1,1,0.0,67.863653,[117 265] ; [  9 237],[ 76.6433121 305.3566879] ; [ 49.3566879 196.6433121],1
a5,1,0.0,64.544722,[333  49] ; [145 100],[291.22169059  90.77830941] ; [186.77830941  58.22169059],1
a3,1,0.0,48.607212,[317  63] ; [142 102],[279.51923077 100.48076923] ; [179.48076923  64.51923077],1
s8,1,1.8e-05,18.362801,[209 169] ; [ 92 152],[182.92282958 195.07717042] ; [118.07717042 125.92282958],1
p4,1,5.6e-05,16.218753,[271 109] ; [135 108],[247.64044944 132.35955056] ; [158.35955056  84.64044944],1
a6,1,7.4e-05,15.712965,[287  92] ; [149  96],[264.81410256 114.18589744] ; [171.18589744  73.81410256],1
n4,1,8.6e-05,15.41678,[356  26] ; [204  41],[341.18022329  40.81977671] ; [218.81977671  26.18022329],1
s2,1,0.000371,12.673335,[227 151] ; [110 132],[205.46129032 172.53870968] ; [131.53870968 110.46129032],1
r1,1,0.001395,10.211874,[342  39] ; [197  47],[328.5744  52.4256] ; [210.4256  33.5744],0
a7,1,0.001731,9.81503,[297  85] ; [162  82],[280.09265176 101.90734824] ; [178.90734824  65.09265176],0
s7,1,0.006875,7.305398,[211 155] ; [106 123],[194.99495798 171.00504202] ; [122.00504202 106.99495798],0
u4,1,0.009389,6.747368,[ 17 365] ; [  2 244],[ 11.55732484 370.44267516] ; [  7.44267516 238.55732484],0
p3,1,0.011351,6.409466,[220 160] ; [116 128],[204.61538462 175.38461538] ; [131.38461538 112.61538462],0
s5,1,0.011418,6.39908,[150 216] ; [ 73 164],[135.35323383 230.64676617] ; [ 87.64676617 149.35323383],0
