Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,47.031459,[45  5] ; [21 55],[26.19047619 23.80952381] ; [39.80952381 36.19047619],1
s6,1,6e-06,20.365289,[38 11] ; [28 49],[25.66666667 23.33333333] ; [40.33333333 36.66666667],1
s7,1,0.000592,11.802518,[23 22] ; [14 55],[14.60526316 30.39473684] ; [22.39473684 46.60526316],1
s4,1,0.000768,11.317915,[13 37] ; [ 4 73],[ 6.69291339 43.30708661] ; [10.30708661 66.69291339],1
s8,1,0.005238,7.795508,[22 28] ; [16 61],[14.96062992 35.03937008] ; [23.03937008 53.96062992],0
d4,1,0.027912,4.833512,[44  5] ; [56 20],[39.2  9.8] ; [60.8 15.2],0
s5,1,0.045989,3.981984,[13 33] ; [10 64],[ 8.81666667 37.18333333] ; [14.18333333 59.81666667],0
v3,1,0.046884,3.949556,[19 27] ; [17 54],[14.15384615 31.84615385] ; [21.84615385 49.15384615],0
p6,1,0.048153,3.904624,[14 33] ; [11 63],[ 9.7107438 37.2892562] ; [15.2892562 58.7107438],0
r3,1,0.050813,3.81442,[48  1] ; [68  9],[45.11111111  3.88888889] ; [70.88888889  6.11111111],0
d3,1,0.123927,2.366975,[37 12] ; [48 29],[33.05555556 15.94444444] ; [51.94444444 25.05555556],0
u3,1,0.124025,2.365736,[14  3] ; [15 10],[11.73809524  5.26190476] ; [17.26190476  7.73809524],0
v4,1,0.13227,2.265659,[47  3] ; [64 11],[44.4  5.6] ; [66.6  8.4],0
r2,1,0.132323,2.265039,[48  2] ; [68  9],[45.66929134  4.33070866] ; [70.33070866  6.66929134],0
v1,1,0.135867,2.224151,[26 23] ; [30 46],[21.952 27.048] ; [34.048 41.952],0
d1,1,0.192022,1.702032,[28 22] ; [34 43],[24.40944882 25.59055118] ; [37.59055118 39.40944882],0
p9,1,0.218346,1.515206,[33 14] ; [45 31],[29.80487805 17.19512195] ; [48.19512195 27.80487805],0
n5,1,0.294739,1.097846,[22 27] ; [27 49],[19.208 29.792] ; [29.792 46.208],0
p8,1,0.304259,1.055435,[17 31] ; [34 42],[19.74193548 28.25806452] ; [31.25806452 44.74193548],0
n2,1,0.306944,1.043778,[13  4] ; [16 10],[11.46511628  5.53488372] ; [17.53488372  8.46511628],0
n4,1,0.312816,1.018749,[24 26] ; [44 33],[26.77165354 23.22834646] ; [41.22834646 35.77165354],0
v2,1,0.340734,0.907668,[25 20] ; [33 38],[22.5 22.5] ; [35.5 35.5],0
p10,1,0.348728,0.87808,[30 17] ; [42 34],[27.51219512 19.48780488] ; [44.48780488 31.51219512],0
b5,1,0.389472,0.740588,[28 22] ; [49 28],[30.31496063 19.68503937] ; [46.68503937 30.31496063],0
a4,1,0.392602,0.730867,[17 33] ; [32 45],[19.29133858 30.70866142] ; [29.70866142 47.29133858],0
n3,1,0.422206,0.644168,[12  5] ; [14 10],[10.7804878  6.2195122] ; [15.2195122  8.7804878],0
p11,1,0.431905,0.617695,[27 23] ; [47 30],[29.13385827 20.86614173] ; [44.86614173 32.13385827],0
u2,1,0.439387,0.597882,[14  3] ; [18  7],[12.95238095  4.04761905] ; [19.04761905  5.95238095],0
r4,1,0.477019,0.505671,[45  5] ; [66 11],[43.7007874  6.2992126] ; [67.2992126  9.7007874],0
s1,1,0.485626,0.486204,[ 4 44] ; [ 4 73],[ 3.072 44.928] ; [ 4.928 72.072],0
p3,1,0.515184,0.423524,[20 29] ; [27 50],[18.27777778 30.72222222] ; [28.72222222 48.27777778],0
a6,1,0.518217,0.41744,[31 18] ; [53 24],[32.66666667 16.33333333] ; [51.33333333 25.66666667],0
a1,1,0.550014,0.357292,[ 1 49] ; [ 3 74],[ 1.57480315 48.42519685] ; [ 2.42519685 74.57480315],0
a3,1,0.606527,0.265263,[32 18] ; [52 24],[33.33333333 16.66666667] ; [50.66666667 25.33333333],0
p2,1,0.626496,0.236842,[33 16] ; [55 22],[34.22222222 14.77777778] ; [53.77777778 23.22222222],0
u1,1,0.652854,0.20232,[ 4 46] ; [ 8 69],[ 4.72440945 45.27559055] ; [ 7.27559055 69.72440945],0
a5,1,0.681076,0.168917,[32 18] ; [52 25],[33.07086614 16.92913386] ; [50.92913386 26.07086614],0
b4,1,0.73286,0.116501,[29 21] ; [47 30],[29.92125984 20.07874016] ; [46.07874016 30.92125984],0
a2,1,0.750919,0.10076,[ 8 42] ; [14 63],[ 8.66141732 41.33858268] ; [13.33858268 63.66141732],0
d5,1,0.753867,0.09831,[37 12] ; [60 17],[37.72222222 11.27777778] ; [59.27777778 17.72222222],0
n1,1,0.756871,0.095847,[ 6 11] ; [ 8 18],[ 5.53488372 11.46511628] ; [ 8.46511628 17.53488372],0
b2,1,0.785018,0.074412,[ 7 18] ; [11 33],[ 6.52173913 18.47826087] ; [11.47826087 32.52173913],0
b3,1,0.785018,0.074412,[ 7 18] ; [11 33],[ 6.52173913 18.47826087] ; [11.47826087 32.52173913],0
p4,1,0.818893,0.052427,[21 28] ; [31 45],[20.384 28.616] ; [31.616 44.384],0
b1,1,0.830098,0.046043,[25 25] ; [37 40],[24.40944882 25.59055118] ; [37.59055118 39.40944882],0
p1,1,0.859778,0.031207,[ 3 47] ; [ 4 72],[ 2.77777778 47.22222222] ; [ 4.22222222 71.77777778],0
a8,1,0.880421,0.022631,[ 5 41] ; [ 7 63],[ 4.75862069 41.24137931] ; [ 7.24137931 62.75862069],0
p7,1,0.885527,0.020726,[23 23] ; [38 36],[23.38333333 22.61666667] ; [37.61666667 36.38333333],0
a7,1,0.889046,0.019463,[35 15] ; [53 24],[34.64566929 15.35433071] ; [53.35433071 23.64566929],0
d2,1,0.916403,0.011018,[18 31] ; [29 48],[18.27777778 30.72222222] ; [28.72222222 48.27777778],0
