Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,51.068789,[288  43] ; [54 46],[262.64965197  68.35034803] ; [79.35034803 20.64965197],1
p11,1,0.0,50.609497,[283  52] ; [52 51],[256.22146119  78.77853881] ; [78.77853881 24.22146119],1
p7,1,0.0,47.774062,[200 131] ; [21 79],[169.72389791 161.27610209] ; [51.27610209 48.72389791],1
p10,1,0.0,41.38009,[279  54] ; [54 48],[254.91724138  78.08275862] ; [78.08275862 23.91724138],1
r4,1,0.0,38.777019,[310  25] ; [71 32],[291.40410959  43.59589041] ; [89.59589041 13.40410959],1
p8,1,0.0,35.159878,[168 162] ; [18 84],[142.08333333 187.91666667] ; [43.91666667 58.08333333],1
r3,1,0.0,32.129646,[321  12] ; [81 21],[307.73793103  25.26206897] ; [94.26206897  7.73793103],1
v4,1,0.0,31.866926,[319  12] ; [81 21],[305.77367206  25.22632794] ; [94.22632794  7.77367206],1
p4,1,2e-06,22.721492,[185 149] ; [29 73],[163.93577982 170.06422018] ; [50.06422018 51.93577982],1
r1,1,6e-06,20.365701,[286  45] ; [68 34],[270.60969977  60.39030023] ; [83.39030023 18.60969977],1
v1,1,4.4e-05,16.703645,[178 147] ; [31 68],[160.2004717 164.7995283] ; [48.7995283 50.2004717],1
n6,1,9.3e-05,15.265126,[276  55] ; [66 35],[262.04166667  68.95833333] ; [79.95833333 21.04166667],1
s6,1,0.000158,14.277874,[220 109] ; [47 55],[203.81206497 125.18793503] ; [63.18793503 38.81206497],1
a1,1,0.000196,13.867449,[  9 326] ; [12 91],[ 16.06164384 318.93835616] ; [ 4.93835616 98.06164384],1
b1,1,0.000634,11.672406,[113 222] ; [54 49],[127.7283105 207.2716895] ; [39.2716895 63.7283105],1
p3,1,0.003767,8.392678,[151 183] ; [30 73],[138.33867277 195.66132723] ; [42.66132723 60.33867277],0
v2,1,0.004203,8.19394,[193 130] ; [42 55],[180.72619048 142.27380952] ; [54.27380952 42.72619048],0
r2,1,0.006148,7.506312,[314  17] ; [86 13],[307.90697674  23.09302326] ; [92.09302326  6.90697674],0
d5,1,0.014348,5.994842,[290  45] ; [78 24],[282.10526316  52.89473684] ; [85.89473684 16.10526316],0
n4,1,0.026692,4.910624,[261  72] ; [69 33],[252.62068966  80.37931034] ; [77.37931034 24.62068966],0
s2,1,0.02718,4.879313,[158 173] ; [36 66],[148.30023095 182.69976905] ; [45.69976905 56.30023095],0
s3,1,0.043649,4.070079,[178 151] ; [44 59],[169.06944444 159.93055556] ; [52.93055556 50.06944444],0
d3,1,0.043689,4.06854,[236  99] ; [61 41],[227.67734554 107.32265446] ; [69.32265446 32.67734554],0
n3,1,0.046547,3.961704,[57 17] ; [25 17],[52.31034483 21.68965517] ; [29.68965517 12.31034483],0
s1,1,0.052734,3.752344,[  7 322] ; [ 6 96],[  9.92343387 319.07656613] ; [ 3.07656613 98.92343387],0
s7,1,0.053111,3.740412,[150 169] ; [34 61],[141.77777778 177.22222222] ; [42.22222222 52.77777778],0
d4,1,0.067525,3.342191,[288  47] ; [80 22],[282.10526316  52.89473684] ; [85.89473684 16.10526316],0
a4,1,0.068018,3.330204,[162 172] ; [60 42],[170.06422018 163.93577982] ; [51.93577982 50.06422018],0
s5,1,0.069739,3.289147,[104 224] ; [22 77],[ 96.78688525 231.21311475] ; [29.21311475 69.78688525],0
a7,1,0.087667,2.916694,[249  86] ; [67 35],[242.24256293  92.75743707] ; [73.75743707 28.24256293],0
u4,1,0.134682,2.237691,[  5 330] ; [ 4 99],[  6.88356164 328.11643836] ; [  2.11643836 100.88356164],0
n2,1,0.140084,2.177033,[58 15] ; [31 15],[54.59663866 18.40336134] ; [34.40336134 11.59663866],0
s8,1,0.143183,2.14341,[133 199] ; [33 70],[126.69425287 205.30574713] ; [39.30574713 63.69425287],0
b5,1,0.178639,1.808912,[207 128] ; [56 47],[201.15296804 133.84703196] ; [61.84703196 41.15296804],0
