Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,1e-06,23.326861,[33 24] ; [15 67],[19.68345324 37.31654676] ; [28.31654676 53.68345324],1
p7,1,6e-06,20.539192,[42 14] ; [28 51],[29.03703704 26.96296296] ; [40.96296296 38.03703704],1
s7,1,0.000286,13.157066,[25 27] ; [15 66],[15.63909774 36.36090226] ; [24.36090226 56.63909774],1
s8,1,0.002556,9.100166,[19 38] ; [10 72],[11.89208633 45.10791367] ; [17.10791367 64.89208633],0
p2,1,0.002683,9.011392,[48  9] ; [49 32],[40.06521739 16.93478261] ; [56.93478261 24.06521739],0
n1,1,0.003454,8.550647,[11  5] ; [ 7 22],[6.4 9.6] ; [11.6 17.4],0
p8,1,0.003484,8.535079,[31 25] ; [25 57],[22.72463768 33.27536232] ; [33.27536232 48.72463768],0
p6,1,0.005953,7.564335,[21 36] ; [13 67],[14.1459854 42.8540146] ; [19.8540146 60.1459854],0
a5,1,0.017345,5.661082,[28 29] ; [24 58],[21.32374101 35.67625899] ; [30.67625899 51.32374101],0
s2,1,0.021966,5.248467,[26 31] ; [22 60],[19.68345324 37.31654676] ; [28.31654676 53.68345324],0
v1,1,0.038552,4.28051,[25 31] ; [22 58],[19.35294118 36.64705882] ; [27.64705882 52.35294118],0
a8,1,0.043607,4.071718,[10 46] ; [ 5 71],[ 6.36363636 49.63636364] ; [ 8.63636364 67.36363636],0
s3,1,0.044433,4.040031,[29 27] ; [28 53],[23.29927007 32.70072993] ; [33.70072993 47.29927007],0
v2,1,0.044509,4.037162,[21 36] ; [17 63],[15.81021898 41.18978102] ; [22.18978102 57.81021898],0
a6,1,0.058827,3.570164,[35 22] ; [37 45],[29.52517986 27.47482014] ; [42.47482014 39.52517986],0
s6,1,0.079671,3.071603,[29 26] ; [30 50],[24.03703704 30.96296296] ; [34.96296296 45.03703704],0
r3,1,0.084052,2.984759,[48  9] ; [58 23],[43.7826087 13.2173913] ; [62.2173913 18.7826087],0
p10,1,0.103445,2.65161,[40 16] ; [45 33],[35.52238806 20.47761194] ; [49.47761194 28.52238806],0
a3,1,0.105629,2.618435,[29 28] ; [30 51],[24.36956522 32.63043478] ; [34.63043478 46.36956522],0
p5,1,0.10934,2.563731,[ 7 49] ; [ 4 77],[ 4.49635036 51.50364964] ; [ 6.50364964 74.49635036],0
r4,1,0.1225,2.385061,[34 23] ; [38 44],[29.52517986 27.47482014] ; [42.47482014 39.52517986],0
b4,1,0.133135,2.255563,[26 31] ; [48 34],[30.34532374 26.65467626] ; [43.65467626 38.34532374],0
p11,1,0.16141,1.96097,[40 17] ; [48 34],[36.08633094 20.91366906] ; [51.91366906 30.08633094],0
b1,1,0.166042,1.918321,[29 28] ; [32 50],[25.01438849 31.98561151] ; [35.98561151 46.01438849],0
u3,1,0.228118,1.452561,[12 15] ; [16 36],[ 9.56962025 17.43037975] ; [18.43037975 33.56962025],0
n4,1,0.236802,1.399533,[37 20] ; [45 37],[33.62589928 23.37410072] ; [48.37410072 33.62589928],0
v4,1,0.24418,1.356301,[48  8] ; [63 18],[45.37226277 10.62773723] ; [65.62773723 15.37226277],0
d2,1,0.246149,1.345029,[ 7 50] ; [16 65],[ 9.5 47.5] ; [13.5 67.5],0
s4,1,0.285886,1.138894,[ 9 48] ; [19 63],[11.48201439 45.51798561] ; [16.51798561 65.48201439],0
u2,1,0.289998,1.11963,[15 13] ; [21 30],[12.75949367 15.24050633] ; [23.24050633 27.75949367],0
a4,1,0.301136,1.069156,[13 44] ; [13 69],[10.6618705 46.3381295] ; [15.3381295 66.6618705],0
