Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.002775,8.949485,[24 32] ; [21  6],[30.36144578 25.63855422] ; [14.63855422 12.36144578],0
s7,1,0.472324,0.516533,[11 40] ; [ 7 17],[12.24 38.76] ; [ 5.76 18.24],0
b5,1,0.522016,0.409909,[29 27] ; [16 11],[30.36144578 25.63855422] ; [14.63855422 12.36144578],0
u1,1,0.542207,0.371464,[ 4 52] ; [ 3 24],[ 4.72289157 51.27710843] ; [ 2.27710843 24.72289157],0
p2,1,0.625262,0.238541,[30 26] ; [16 11],[31.03614458 24.96385542] ; [14.96385542 12.03614458],0
p6,1,0.656443,0.197874,[11 45] ; [ 6 19],[11.75308642 44.24691358] ; [ 5.24691358 19.75308642],0
d5,1,0.676559,0.174025,[39 17] ; [20  7],[39.80722892 16.19277108] ; [19.19277108  7.80722892],0
r4,1,0.695315,0.153391,[37 19] ; [19  8],[37.78313253 18.21686747] ; [18.21686747  8.78313253],0
u3,1,0.711107,0.137174,[16 13] ; [5 3],[16.45945946 12.54054054] ; [4.54054054 3.45945946],0
s5,1,0.723484,0.125179,[ 9 47] ; [ 5 21],[ 9.56097561 46.43902439] ; [ 4.43902439 21.56097561],0
s4,1,0.72877,0.120244,[10 46] ; [ 4 23],[ 9.44578313 46.55421687] ; [ 4.55421687 22.44578313],0
s8,1,0.734103,0.115378,[ 8 48] ; [ 3 23],[ 7.51219512 48.48780488] ; [ 3.48780488 22.51219512],0
a6,1,0.747158,0.103934,[29 27] ; [15 12],[29.68674699 26.31325301] ; [14.31325301 12.68674699],0
n6,1,0.747158,0.103934,[27 29] ; [12 15],[26.31325301 29.68674699] ; [12.68674699 14.31325301],0
a7,1,0.770648,0.084988,[33 23] ; [15 12],[32.38554217 23.61445783] ; [15.61445783 11.38554217],0
d2,1,0.770648,0.084988,[23 33] ; [12 15],[23.61445783 32.38554217] ; [11.38554217 15.61445783],0
r3,1,0.770756,0.084906,[49  7] ; [23  4],[48.57831325  7.42168675] ; [23.42168675  3.57831325],0
n2,1,0.801106,0.063462,[13  9] ; [7 4],[13.33333333  8.66666667] ; [6.66666667 4.33333333],0
r2,1,0.815544,0.054419,[44 11] ; [21  6],[43.59756098 11.40243902] ; [21.40243902  5.59756098],0
p8,1,0.817104,0.053487,[18 38] ; [ 8 19],[17.54216867 38.45783133] ; [ 8.45783133 18.54216867],0
n1,1,0.849853,0.035837,[ 7 16] ; [3 8],[ 6.76470588 16.23529412] ; [3.23529412 7.76470588],0
n3,1,0.863894,0.029385,[14  7] ; [7 4],[13.78125  7.21875] ; [7.21875 3.78125],0
p7,1,0.891267,0.018687,[24 32] ; [12 15],[24.28915663 31.71084337] ; [11.71084337 15.28915663],0
p4,1,0.899024,0.016102,[22 34] ; [11 16],[22.26506024 33.73493976] ; [10.73493976 16.26506024],0
u2,1,0.931166,0.007461,[15 14] ; [4 4],[14.89189189 14.10810811] ; [4.10810811 3.89189189],0
v4,1,0.96505,0.00192,[45 11] ; [21  5],[45.07317073 10.92682927] ; [20.92682927  5.07317073],0
