Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000345,12.806402,[1 5] ; [43  9],[4.55172414 1.44827586] ; [39.44827586 12.55172414],1
v4,1,0.02274,5.188292,[4 2] ; [49  3],[5.48275862 0.51724138] ; [47.51724138  4.48275862],0
s6,1,0.030588,4.675914,[1 5] ; [32 19],[3.47368421 2.52631579] ; [29.52631579 21.47368421],0
s1,1,0.060921,3.512134,[1 5] ; [ 1 51],[0.20689655 5.79310345] ; [ 1.79310345 50.20689655],0
s3,1,0.069537,3.293926,[1 5] ; [29 23],[3.10344828 2.89655172] ; [26.89655172 25.10344828],0
d4,1,0.087023,2.9286,[3 3] ; [42 10],[4.65517241 1.34482759] ; [40.34482759 11.65517241],0
a3,1,0.101756,2.677808,[5 1] ; [25 27],[3.10344828 2.89655172] ; [26.89655172 25.10344828],0
p2,1,0.117943,2.444431,[3 3] ; [41 11],[4.55172414 1.44827586] ; [39.44827586 12.55172414],0
n2,1,0.182422,1.777778,[2 2] ; [10  2],[3. 1.] ; [9. 3.],0
b1,1,0.184101,1.764203,[2 4] ; [32 20],[3.51724138 2.48275862] ; [30.48275862 21.51724138],0
d5,1,0.194522,1.683036,[3 3] ; [39 13],[4.34482759 1.65517241] ; [37.65517241 14.34482759],0
r1,1,0.194522,1.683036,[3 3] ; [39 13],[4.34482759 1.65517241] ; [37.65517241 14.34482759],0
d1,1,0.255945,1.290557,[2 4] ; [30 22],[3.31034483 2.68965517] ; [28.68965517 23.31034483],0
v3,1,0.304779,1.053167,[3 3] ; [15 36],[1.89473684 4.10526316] ; [16.10526316 34.89473684],0
p5,1,0.318549,0.994896,[1 5] ; [ 3 49],[0.4137931 5.5862069] ; [ 3.5862069 48.4137931],0
a7,1,0.34194,0.903145,[3 3] ; [36 16],[4.03448276 1.96551724] ; [34.96551724 17.03448276],0
v2,1,0.388513,0.74359,[2 4] ; [27 25],[3. 3.] ; [26. 26.],0
a6,1,0.398364,0.713259,[3 3] ; [35 17],[3.93103448 2.06896552] ; [34.06896552 17.93103448],0
p10,1,0.457815,0.551233,[3 3] ; [18 34],[2.17241379 3.82758621] ; [18.82758621 33.17241379],0
p4,1,0.459226,0.547781,[4 1] ; [33 19],[3.24561404 1.75438596] ; [33.75438596 18.24561404],0
r2,1,0.469869,0.522285,[4 1] ; [47  5],[4.47368421 0.52631579] ; [46.52631579  5.47368421],0
s8,1,0.51106,0.431896,[1 5] ; [15 36],[1.68421053 4.31578947] ; [14.31578947 36.68421053],0
b5,1,0.519924,0.414044,[3 3] ; [33 19],[3.72413793 2.27586207] ; [32.27586207 19.72413793],0
s2,1,0.523151,0.407678,[2 4] ; [24 27],[2.73684211 3.26315789] ; [23.26315789 27.73684211],0
n5,1,0.549901,0.357495,[4 2] ; [28 24],[3.31034483 2.68965517] ; [28.68965517 23.31034483],0
b3,1,0.557867,0.343411,[1 3] ; [ 4 25],[0.60606061 3.39393939] ; [ 4.39393939 24.60606061],0
b2,1,0.557867,0.343411,[1 3] ; [ 4 25],[0.60606061 3.39393939] ; [ 4.39393939 24.60606061],0
n4,1,0.584332,0.299283,[3 3] ; [32 20],[3.62068966 2.37931034] ; [31.37931034 20.62068966],0
b4,1,0.584332,0.299283,[3 3] ; [32 20],[3.62068966 2.37931034] ; [31.37931034 20.62068966],0
d3,1,0.658925,0.194832,[4 2] ; [39 13],[4.44827586 1.55172414] ; [38.55172414 13.44827586],0
p11,1,0.787884,0.072393,[3 3] ; [29 23],[3.31034483 2.68965517] ; [28.68965517 23.31034483],0
p6,1,0.795645,0.067074,[2 4] ; [19 30],[2.29090909 3.70909091] ; [18.70909091 30.29090909],0
p3,1,0.819619,0.052,[3 3] ; [23 28],[2.73684211 3.26315789] ; [23.26315789 27.73684211],0
s7,1,0.82345,0.049778,[2 4] ; [19 31],[2.25 3.75] ; [18.75 31.25],0
a5,1,0.877076,0.023925,[4 2] ; [33 19],[3.82758621 2.17241379] ; [33.17241379 18.82758621],0
s4,1,0.935778,0.006493,[1 5] ; [ 9 41],[1.07142857 4.92857143] ; [ 8.92857143 41.07142857],0
v1,1,0.950118,0.003914,[2 4] ; [18 34],[2.06896552 3.93103448] ; [17.93103448 34.06896552],0
n3,1,1.0,0.0,[2 2] ; [6 6],[2. 2.] ; [6. 6.],0
n1,1,1.0,0.0,[2 2] ; [6 6],[2. 2.] ; [6. 6.],0
d2,1,1.0,0.0,[3 3] ; [26 26],[3. 3.] ; [26. 26.],0
