Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,33.297601,[17 34] ; [38  3],[30.48913043 20.51086957] ; [24.51086957 16.48913043],1
d5,1,1e-06,23.643929,[25 27] ; [39  2],[35.78494624 16.21505376] ; [28.21505376 12.78494624],1
d2,1,3.5e-05,17.099437,[ 8 44] ; [23 18],[17.33333333 34.66666667] ; [13.66666667 27.33333333],1
a2,1,0.003344,8.609496,[ 2 50] ; [10 31],[ 6.70967742 45.29032258] ; [ 5.29032258 35.70967742],0
a7,1,0.007251,7.209624,[28 24] ; [33  8],[34.10752688 17.89247312] ; [26.89247312 14.10752688],0
a5,1,0.008711,6.881225,[20 32] ; [27 14],[26.27956989 25.72043011] ; [20.72043011 20.27956989],0
a4,1,0.009885,6.655528,[11 41] ; [19 22],[16.77419355 35.22580645] ; [13.22580645 27.77419355],0
s5,1,0.01297,6.1732,[ 6 45] ; [13 26],[10.76666667 40.23333333] ; [ 8.23333333 30.76666667],0
s6,1,0.013466,6.106862,[19 33] ; [25 15],[24.86956522 27.13043478] ; [19.13043478 20.86956522],0
r1,1,0.019027,5.499064,[28 24] ; [31  9],[33.34782609 18.65217391] ; [25.65217391 14.34782609],0
r4,1,0.019553,5.45138,[30 22] ; [33  8],[35.22580645 16.77419355] ; [27.77419355 13.22580645],0
u1,1,0.021063,5.321546,[ 1 51] ; [ 6 35],[ 3.91397849 48.08602151] ; [ 3.08602151 37.91397849],0
r3,1,0.022267,5.224773,[38 13] ; [38  3],[42.13043478  8.86956522] ; [33.86956522  7.13043478],0
v2,1,0.030809,4.663583,[16 32] ; [21 16],[20.89411765 27.10588235] ; [16.10588235 20.89411765],0
b1,1,0.031001,4.652908,[32 20] ; [16 25],[26.83870968 25.16129032] ; [21.16129032 19.83870968],0
n5,1,0.034428,4.473339,[17 33] ; [ 6 35],[12.63736264 37.36263736] ; [10.36263736 30.63736264],0
r2,1,0.037482,4.328368,[38 14] ; [37  4],[41.93548387 10.06451613] ; [33.06451613  7.93548387],0
b4,1,0.058047,3.592319,[24 28] ; [27 14],[28.51612903 23.48387097] ; [22.48387097 18.51612903],0
a3,1,0.058047,3.592319,[24 28] ; [27 14],[28.51612903 23.48387097] ; [22.48387097 18.51612903],0
a6,1,0.083623,2.993041,[29 23] ; [30 11],[32.98924731 19.01075269] ; [26.01075269 14.98924731],0
s1,1,0.093573,2.811811,[ 6 45] ; [ 1 40],[ 3.88043478 47.11956522] ; [ 3.11956522 37.88043478],0
n2,1,0.112411,2.52,[14  6] ; [7 9],[11.66666667  8.33333333] ; [9.33333333 6.66666667],0
b5,1,0.125228,2.350679,[26 26] ; [27 14],[29.6344086 22.3655914] ; [23.3655914 17.6344086],0
p7,1,0.222517,1.488065,[26 22] ; [16 23],[23.17241379 24.82758621] ; [18.82758621 20.17241379],0
b2,1,0.237688,1.394251,[ 5 19] ; [10 18],[ 6.92307692 17.07692308] ; [ 8.07692308 19.92307692],0
b3,1,0.237688,1.394251,[ 5 19] ; [10 18],[ 6.92307692 17.07692308] ; [ 8.07692308 19.92307692],0
