Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,26.111942,[50 18] ; [ 8 29],[37.56190476 30.43809524] ; [20.43809524 16.56190476],1
p6,1,3.6e-05,17.094656,[40 29] ; [ 6 31],[29.94339623 39.05660377] ; [16.05660377 20.94339623],1
p10,1,0.000267,13.288007,[64  5] ; [24 13],[57.28301887 11.71698113] ; [30.71698113  6.28301887],1
p3,1,0.000352,12.770316,[49 20] ; [13 24],[40.35849057 28.64150943] ; [21.64150943 15.35849057],1
p9,1,0.000752,11.355462,[65  4] ; [26 11],[59.23584906  9.76415094] ; [31.76415094  5.23584906],1
p4,1,0.001381,10.230738,[53 16] ; [17 20],[45.56603774 23.43396226] ; [24.43396226 12.56603774],0
p2,1,0.001494,10.085622,[61  8] ; [23 14],[54.67924528 14.32075472] ; [29.32075472  7.67924528],0
r3,1,0.015555,5.852491,[65  3] ; [30  7],[61.52380952  6.47619048] ; [33.47619048  3.52380952],0
s5,1,0.015626,5.844425,[39 26] ; [10 20],[33.52631579 31.47368421] ; [15.47368421 14.52631579],0
n2,1,0.021985,5.246983,[12  1] ; [5 5],[9.60869565 3.39130435] ; [7.39130435 2.60869565],0
s8,1,0.023558,5.126863,[42 27] ; [14 23],[36.45283019 32.54716981] ; [19.54716981 17.45283019],0
n5,1,0.023958,5.097658,[62  7] ; [27 10],[57.93396226 11.06603774] ; [31.06603774  5.93396226],0
b5,1,0.026697,4.910292,[35 34] ; [27 10],[40.35849057 28.64150943] ; [21.64150943 15.35849057],0
p11,1,0.040245,4.207522,[57 12] ; [24 13],[52.72641509 16.27358491] ; [28.27358491  8.72641509],0
p5,1,0.040302,4.205129,[11 58] ; [ 1 36],[ 7.81132075 61.18867925] ; [ 4.18867925 32.81132075],0
v1,1,0.048101,3.906467,[40 29] ; [14 23],[35.1509434 33.8490566] ; [18.8490566 18.1509434],0
s6,1,0.082302,3.018843,[58  8] ; [26  9],[54.89108911 11.10891089] ; [29.10891089  5.89108911],0
d5,1,0.095222,2.783802,[58 11] ; [26 11],[54.67924528 14.32075472] ; [29.32075472  7.67924528],0
s7,1,0.111272,2.536066,[46 21] ; [19 17],[42.2815534 24.7184466] ; [22.7184466 13.2815534],0
u2,1,0.15631,2.009569,[ 7 12] ; [7 4],[ 8.86666667 10.13333333] ; [5.13333333 5.86666667],0
d1,1,0.164139,1.935674,[45 24] ; [19 18],[41.66037736 27.33962264] ; [22.33962264 14.66037736],0
p1,1,0.166762,1.911816,[ 7 62] ; [ 1 36],[ 5.20754717 63.79245283] ; [ 2.79245283 34.20754717],0
u3,1,0.176783,1.82446,[ 9 10] ; [8 3],[10.76666667  8.23333333] ; [6.23333333 4.76666667],0
a5,1,0.199884,1.643225,[48 21] ; [30  7],[50.77358491 18.22641509] ; [27.22641509  9.77358491],0
a7,1,0.21272,1.55282,[42 27] ; [27 10],[44.91509434 24.08490566] ; [24.08490566 12.91509434],0
v4,1,0.214505,1.540761,[67  2] ; [33  3],[65.71428571  3.28571429] ; [34.28571429  1.71428571],0
v3,1,0.218504,1.514168,[23 45] ; [ 8 28],[20.26923077 47.73076923] ; [10.73076923 25.26923077],0
v2,1,0.221377,1.495425,[35 33] ; [14 22],[32.03846154 35.96153846] ; [16.96153846 19.03846154],0
s1,1,0.329942,0.949126,[ 4 65] ; [ 4 32],[ 5.25714286 63.74285714] ; [ 2.74285714 33.25714286],0
r2,1,0.336486,0.923773,[61  8] ; [33  2],[62.36538462  6.63461538] ; [31.63461538  3.36538462],0
p12,1,0.404022,0.696324,[ 7 62] ; [ 2 35],[ 5.85849057 63.14150943] ; [ 3.14150943 33.85849057],0
b4,1,0.472572,0.515955,[36 33] ; [22 15],[37.75471698 31.24528302] ; [20.24528302 16.75471698],0
b1,1,0.489118,0.478466,[29 40] ; [13 24],[27.33962264 41.66037736] ; [14.66037736 22.33962264],0
r4,1,0.502881,0.448852,[61  8] ; [31  6],[59.88679245  9.11320755] ; [32.11320755  4.88679245],0
d4,1,0.541006,0.373678,[54 15] ; [27 10],[52.72641509 16.27358491] ; [28.27358491  8.72641509],0
a8,1,0.550214,0.356935,[ 4 62] ; [ 3 29],[ 4.71428571 61.28571429] ; [ 2.28571429 29.71428571],0
d3,1,0.607858,0.263306,[49 20] ; [28  9],[50.12264151 18.87735849] ; [26.87735849 10.12264151],0
