Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.844231,[197  49] ; [44 61],[168.90598291  77.09401709] ; [72.09401709 32.90598291],1
a6,1,0.0,45.269886,[201  46] ; [48 57],[174.72443182  72.27556818] ; [74.27556818 30.72443182],1
u1,1,2.7e-05,17.641413,[ 62 186] ; [ 6 99],[ 47.7733711 200.2266289] ; [20.2266289 84.7733711],1
a2,1,0.000234,13.53277,[ 77 171] ; [13 92],[ 63.22946176 184.77053824] ; [26.77053824 78.22946176],1
r4,1,0.00054,11.97244,[222  26] ; [79 26],[211.4674221  36.5325779] ; [89.5325779 15.4674221],1
d1,1,0.001433,10.163081,[152  96] ; [45 60],[138.40226629 109.59773371] ; [58.59773371 46.40226629],0
r1,1,0.004436,8.096087,[192  53] ; [67 38],[181.3  63.7] ; [77.7 27.3],0
p10,1,0.00478,7.960789,[221  26] ; [82 23],[212.61647727  34.38352273] ; [90.38352273 14.61647727],0
v4,1,0.007181,7.22704,[235  11] ; [92 13],[229.17948718  16.82051282] ; [97.82051282  7.17948718],0
r3,1,0.01472,5.949713,[238   8] ; [95 10],[233.38461538  12.61538462] ; [99.61538462  5.38461538],0
v2,1,0.016268,5.773726,[137  98] ; [44 56],[126.97014925 108.02985075] ; [54.02985075 45.97014925],0
b1,1,0.030632,4.673455,[ 81 167] ; [47 58],[ 89.92634561 158.07365439] ; [38.07365439 66.92634561],0
a1,1,0.031998,4.598583,[  8 240] ; [ 9 96],[ 11.94334278 236.05665722] ; [ 5.05665722 99.94334278],0
d5,1,0.037714,4.317888,[205  42] ; [77 28],[197.88068182  49.11931818] ; [84.11931818 20.88068182],0
b2,1,0.037852,4.311659,[48 94] ; [34 36],[54.9245283 87.0754717] ; [27.0754717 42.9245283],0
b3,1,0.037852,4.311659,[48 94] ; [34 36],[54.9245283 87.0754717] ; [27.0754717 42.9245283],0
b5,1,0.042585,4.111809,[174  74] ; [62 43],[165.80169972  82.19830028] ; [70.19830028 34.80169972],0
u2,1,0.052283,3.766678,[45 25] ; [10 14],[40.95744681 29.04255319] ; [14.04255319  9.95744681],0
p2,1,0.068285,3.323762,[198  50] ; [73 30],[191.47578348  56.52421652] ; [79.52421652 23.47578348],0
d4,1,0.074283,3.185742,[208  39] ; [80 25],[202.09090909  44.90909091] ; [85.90909091 19.09090909],0
n2,1,0.075198,3.165751,[43 21] ; [34  7],[46.93333333 17.06666667] ; [30.06666667 10.93333333],0
r2,1,0.083221,3.00084,[230  13] ; [94 11],[226.24137931  16.75862069] ; [97.75862069  7.24137931],0
s2,1,0.10237,2.668232,[137 109] ; [48 56],[130.02857143 115.97142857] ; [54.97142857 49.02857143],0
a5,1,0.124839,2.355539,[183  65] ; [69 36],[177.04249292  70.95750708] ; [74.95750708 30.04249292],0
s3,1,0.142005,2.156099,[148  97] ; [54 50],[141.80515759 103.19484241] ; [60.19484241 43.80515759],0
u3,1,0.151494,2.057143,[45 27] ; [11 13],[42. 30.] ; [14. 10.],0
a3,1,0.159446,1.979477,[175  73] ; [81 23],[180.36363636  67.63636364] ; [75.63636364 28.36363636],0
p4,1,0.201459,1.631768,[121 127] ; [43 61],[115.54545455 132.45454545] ; [48.45454545 55.54545455],0
s4,1,0.215728,1.532567,[ 46 199] ; [14 91],[ 42. 203.] ; [18. 87.],0
p11,1,0.278895,1.172465,[180  68] ; [82 23],[184.06798867  63.93201133] ; [77.93201133 27.06798867],0
u4,1,0.280455,1.164884,[  7 241] ; [  1 104],[  5.6203966 242.3796034] ; [  2.3796034 102.6203966],0
p5,1,0.283525,1.150115,[ 12 233] ; [ 8 94],[ 14.12103746 230.87896254] ; [ 5.87896254 96.12103746],0
n1,1,0.326707,0.961905,[22 42] ; [18 23],[24.38095238 39.61904762] ; [15.61904762 25.38095238],0
n6,1,0.327721,0.957883,[203  44] ; [80 23],[199.71714286  47.28285714] ; [83.28285714 19.71714286],0
s8,1,0.328331,0.955471,[106 142] ; [39 66],[101.86968839 146.13031161] ; [43.13031161 61.86968839],0
s6,1,0.36707,0.81356,[169  78] ; [66 38],[165.37037037  81.62962963] ; [69.62962963 34.37037037],0
a8,1,0.399114,0.710994,[ 33 191] ; [11 87],[ 30.60869565 193.39130435] ; [13.39130435 84.60869565],0
p3,1,0.409255,0.680963,[ 95 153] ; [35 69],[ 91.59090909 156.40909091] ; [38.40909091 65.59090909],0
v1,1,0.427863,0.628618,[113 126] ; [52 48],[116.32743363 122.67256637] ; [48.67256637 51.32743363],0
n5,1,0.432595,0.615848,[173  72] ; [77 26],[176.00574713  68.99425287] ; [73.99425287 29.00574713],0
p6,1,0.433467,0.613516,[ 65 182] ; [23 80],[ 62.10285714 184.89714286] ; [25.89714286 77.10285714],0
s1,1,0.496438,0.462542,[  8 236] ; [  2 101],[  7.03170029 236.96829971] ; [  2.96829971 100.03170029],0
p7,1,0.502667,0.4493,[112 131] ; [43 59],[109.17391304 133.82608696] ; [45.82608696 56.17391304],0
b4,1,0.558862,0.341678,[150  98] ; [60 45],[147.53541076 100.46458924] ; [62.46458924 42.53541076],0
p1,1,0.596596,0.280161,[ 13 235] ; [ 7 98],[ 14.0509915 233.9490085] ; [ 5.9490085 99.0509915],0
s5,1,0.68654,0.162857,[ 70 168] ; [31 67],[ 71.54166667 166.45833333] ; [29.45833333 68.54166667],0
p12,1,0.710704,0.137575,[ 14 234] ; [ 7 98],[ 14.75354108 233.24645892] ; [ 6.24645892 98.75354108],0
a4,1,0.748085,0.103147,[118 130] ; [48 57],[116.62322946 131.37677054] ; [49.37677054 55.62322946],0
d2,1,0.748566,0.10274,[121 126] ; [49 55],[119.62962963 127.37037037] ; [50.37037037 53.62962963],0
n4,1,0.761826,0.09186,[182  65] ; [75 29],[180.85185185  66.14814815] ; [76.14814815 27.85185185],0
v3,1,0.818689,0.052547,[ 79 156] ; [32 67],[ 78.0988024 156.9011976] ; [32.9011976 66.0988024],0
n3,1,0.910962,0.012505,[49 15] ; [31 10],[48.76190476 15.23809524] ; [31.23809524  9.76190476],0
s7,1,0.996685,1.7e-05,[113 127] ; [48 54],[112.98245614 127.01754386] ; [48.01754386 53.98245614],0
