Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.000499,12.118978,[21 27] ; [281 127],[31.78947368 16.21052632] ; [270.21052632 137.78947368],1
s6,1,0.003138,8.725255,[29 19] ; [155 250],[19.49668874 28.50331126] ; [164.50331126 240.49668874],0
s5,1,0.011717,6.353221,[13 34] ; [ 55 346],[ 7.13392857 39.86607143] ; [ 60.86607143 340.13392857],0
a2,1,0.025247,5.00689,[ 3 45] ; [ 79 329],[ 8.63157895 39.36842105] ; [ 73.36842105 334.63157895],0
a4,1,0.026488,4.923869,[12 36] ; [168 236],[19.11504425 28.88495575] ; [160.88495575 243.11504425],0
a8,1,0.047038,3.944038,[ 1 45] ; [ 43 322],[ 4.92457421 41.07542579] ; [ 39.07542579 325.92457421],0
n4,1,0.064971,3.405703,[28 20] ; [290 117],[33.54725275 14.45274725] ; [284.45274725 122.54725275],0
d3,1,0.075295,3.16365,[36 12] ; [252 155],[30.38241758 17.61758242] ; [257.61758242 149.38241758],0
u1,1,0.102925,2.659627,[ 2 46] ; [ 49 359],[ 5.36842105 42.63157895] ; [ 45.63157895 362.36842105],0
a7,1,0.135867,2.224152,[28 20] ; [280 126],[32.56387665 15.43612335] ; [275.43612335 130.56387665],0
r2,1,0.141356,2.163134,[39  8] ; [360  40],[41.95302013  5.04697987] ; [357.04697987  42.95302013],0
r3,1,0.188084,1.732566,[40  8] ; [363  42],[42.70198675  5.29801325] ; [360.29801325  44.70198675],0
p11,1,0.202258,1.625991,[31 17] ; [299 109],[34.73684211 13.26315789] ; [295.26315789 112.73684211],0
r1,1,0.213822,1.545359,[31 17] ; [296 109],[34.64900662 13.35099338] ; [292.35099338 112.64900662],0
b2,1,0.252386,1.310045,[ 7 21] ; [ 84 150],[ 9.72519084 18.27480916] ; [ 81.27480916 152.72519084],0
b3,1,0.252386,1.310045,[ 7 21] ; [ 84 150],[ 9.72519084 18.27480916] ; [ 81.27480916 152.72519084],0
b5,1,0.273149,1.200866,[25 23] ; [246 162],[28.52631579 19.47368421] ; [242.47368421 165.52631579],0
v3,1,0.277026,1.18162,[11 35] ; [126 271],[14.22573363 31.77426637] ; [122.77426637 274.22573363],0
v2,1,0.283159,1.151865,[20 28] ; [195 196],[23.50797267 24.49202733] ; [191.49202733 199.50797267],0
p3,1,0.303734,1.057726,[22 26] ; [155 251],[18.71365639 29.28634361] ; [158.28634361 247.71365639],0
