Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,95.953157,[353   8] ; [18 14],[340.7913486  20.2086514] ; [30.2086514  1.7913486],1
r1,1,0.0,95.853569,[319  44] ; [ 7 27],[298.08060453  64.91939547] ; [27.91939547  6.08060453],1
r3,1,0.0,47.806028,[354   9] ; [25 10],[345.67085427  17.32914573] ; [33.32914573  1.67085427],1
v4,1,0.0,30.089347,[356   8] ; [26  7],[350.24685139  13.75314861] ; [31.75314861  1.24685139],1
d5,1,1.1e-05,19.368532,[300  63] ; [18 17],[290.03517588  72.96482412] ; [27.96482412  7.03517588],1
p9,1,1.3e-05,19.020743,[320  41] ; [21 13],[311.64810127  49.35189873] ; [29.35189873  4.64810127],1
d1,1,1.6e-05,18.665964,[230 134] ; [ 9 26],[218.03508772 145.96491228] ; [20.96491228 14.03508772],1
a5,1,4.5e-05,16.632295,[281  83] ; [16 19],[270.94736842  93.05263158] ; [26.05263158  8.94736842],1
d4,1,0.000336,12.858063,[306  57] ; [21 14],[298.24371859  64.75628141] ; [28.75628141  6.24371859],1
n4,1,0.00048,12.192357,[283  80] ; [18 17],[274.53015075  88.46984925] ; [26.46984925  8.53015075],1
p2,1,0.000655,11.613392,[334  29] ; [26  9],[328.34170854  34.65829146] ; [31.65829146  3.34170854],1
a3,1,0.001009,10.811652,[253 108] ; [15 20],[244.31313131 116.68686869] ; [23.68686869 11.31313131],0
s6,1,0.001526,10.047381,[242 113] ; [14 20],[233.62467866 121.37532134] ; [22.37532134 11.62467866],0
v1,1,0.002429,9.193079,[208 150] ; [11 24],[199.49618321 158.50381679] ; [19.50381679 15.49618321],0
v2,1,0.003033,8.78776,[212 140] ; [12 23],[203.74160207 148.25839793] ; [20.25839793 14.74160207],0
n6,1,0.004191,8.199065,[312  50] ; [23 11],[306.23737374  55.76262626] ; [28.76262626  5.23737374],0
d3,1,0.00537,7.750287,[268  96] ; [18 17],[260.9122807 103.0877193] ; [25.0877193  9.9122807],0
a7,1,0.007495,7.150389,[273  90] ; [19 16],[266.32160804  96.67839196] ; [25.67839196  9.32160804],0
s1,1,0.008825,6.85796,[  6 355] ; [ 3 32],[  8.20454545 352.79545455] ; [ 0.79545455 34.20454545],0
p10,1,0.009442,6.737213,[314  49] ; [23 10],[308.91666667  54.08333333] ; [28.08333333  4.91666667],0
d2,1,0.009451,6.735644,[177 187] ; [ 9 26],[169.68421053 194.31578947] ; [16.31578947 18.68421053],0
s5,1,0.009931,6.647238,[118 237] ; [ 4 30],[111.33676093 243.66323907] ; [10.66323907 23.33676093],0
n5,1,0.012369,6.257146,[280  83] ; [19 14],[274.08333333  88.91666667] ; [24.91666667  8.08333333],0
n3,1,0.012376,6.256254,[38 10] ; [8 9],[33.96923077 14.03076923] ; [12.03076923  4.96923077],0
v3,1,0.016636,5.734329,[144 210] ; [ 7 28],[137.41388175 216.58611825] ; [13.58611825 21.41388175],0
b3,1,0.018523,5.545974,[ 73 137] ; [ 2 19],[ 68.18181818 141.81818182] ; [ 6.81818182 14.18181818],0
b2,1,0.018523,5.545974,[ 73 137] ; [ 2 19],[ 68.18181818 141.81818182] ; [ 6.81818182 14.18181818],0
a4,1,0.023659,5.119457,[154 208] ; [ 8 27],[147.71788413 214.28211587] ; [14.28211587 20.71788413],0
s4,1,0.027383,4.866497,[ 59 299] ; [11 24],[ 63.76590331 294.23409669] ; [ 6.23409669 28.76590331],0
p11,1,0.034423,4.473576,[310  54] ; [25 10],[305.61403509  58.38596491] ; [29.38596491  5.61403509],0
u1,1,0.037373,4.333338,[ 58 306] ; [ 1 34],[ 53.8245614 310.1754386] ; [ 5.1754386 29.8245614],0
s3,1,0.046017,3.980969,[201 159] ; [12 20],[195.6122449 164.3877551] ; [17.3877551 14.6122449],0
a6,1,0.04657,3.960841,[247 116] ; [18 17],[241.6959799 121.3040201] ; [23.3040201 11.6959799],0
p3,1,0.056663,3.632459,[216 147] ; [15 20],[210.68592965 152.31407035] ; [20.31407035 14.68592965],0
a2,1,0.061984,3.483486,[ 80 284] ; [ 3 32],[ 75.71929825 288.28070175] ; [ 7.28070175 27.71929825],0
a8,1,0.066942,3.356452,[ 50 278] ; [ 1 30],[ 46.59610028 281.40389972] ; [ 4.40389972 26.59610028],0
p7,1,0.084607,2.974097,[293  67] ; [22 10],[289.28571429  70.71428571] ; [25.71428571  6.28571429],0
b4,1,0.103994,2.643192,[208 156] ; [15 20],[203.43859649 160.56140351] ; [19.56140351 15.43859649],0
s8,1,0.174124,1.847077,[167 194] ; [12 23],[163.17929293 197.82070707] ; [15.82070707 19.17929293],0
p6,1,0.260031,1.26859,[159 201] ; [12 23],[155.84810127 204.15189873] ; [15.15189873 19.84810127],0
u3,1,0.281358,1.160517,[61 49] ; [ 8 11],[58.8372093 51.1627907] ; [10.1627907  8.8372093],0
b1,1,0.314876,1.010114,[135 229] ; [16 19],[137.75438596 226.24561404] ; [13.24561404 21.75438596],0
a1,1,0.326283,0.963596,[ 10 354] ; [ 2 33],[ 10.94736842 353.05263158] ; [ 1.05263158 33.94736842],0
s7,1,0.448572,0.574257,[166 180] ; [14 20],[163.89473684 182.10526316] ; [16.10526316 17.89473684],0
p12,1,0.467273,0.528418,[ 21 341] ; [ 1 34],[ 20.0604534 341.9395466] ; [ 1.9395466 33.0604534],0
n1,1,0.754754,0.09758,[19 29] ; [ 6 11],[18.46153846 29.53846154] ; [ 6.53846154 10.46153846],0
n2,1,0.786205,0.073572,[39 10] ; [13  4],[38.60606061 10.39393939] ; [13.39393939  3.60606061],0
b5,1,0.800543,0.063829,[216 148] ; [20 15],[215.29824561 148.70175439] ; [20.70175439 14.29824561],0
p1,1,0.815644,0.05436,[ 27 334] ; [ 3 32],[ 27.34848485 333.65151515] ; [ 2.65151515 32.34848485],0
u2,1,0.820772,0.051326,[58 53] ; [11  9],[58.46564885 52.53435115] ; [10.53435115  9.46564885],0
s2,1,0.825972,0.048343,[177 184] ; [16 18],[176.38734177 184.61265823] ; [16.61265823 17.38734177],0
