Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,33.971597,[104  18] ; [17 26],[89.46666667 32.53333333] ; [31.53333333 11.46666667],1
p9,1,0.0,26.386611,[111  13] ; [21 19],[99.80487805 24.19512195] ; [32.19512195  7.80487805],1
p2,1,0.00674,7.3409,[99 25] ; [26 18],[92.26190476 31.73809524] ; [32.73809524 11.26190476],0
s6,1,0.006853,7.310977,[73 49] ; [15 27],[65.46341463 56.53658537] ; [22.53658537 19.46341463],0
s7,1,0.009734,6.682911,[50 69] ; [ 8 33],[43.1375 75.8625] ; [14.8625 26.1375],0
b4,1,0.014317,5.998571,[83 42] ; [20 24],[76.18343195 48.81656805] ; [26.81656805 17.18343195],0
n5,1,0.01728,5.667759,[94 30] ; [25 19],[87.83333333 36.16666667] ; [31.16666667 12.83333333],0
r3,1,0.025785,4.970367,[114  10] ; [35  9],[109.97619048  14.02380952] ; [39.02380952  4.97619048],0
n3,1,0.028108,4.821429,[30 10] ; [6 8],[26.66666667 13.33333333] ; [9.33333333 4.66666667],0
n4,1,0.028885,4.774466,[93 32] ; [25 19],[87.27810651 37.72189349] ; [30.72189349 13.27810651],0
p8,1,0.031022,4.651724,[61 63] ; [13 30],[54.94610778 69.05389222] ; [19.05389222 23.94610778],0
p6,1,0.033016,4.544941,[45 77] ; [ 8 34],[39.42682927 82.57317073] ; [13.57317073 28.42682927],0
b1,1,0.033119,4.539614,[40 85] ; [22 22],[45.85798817 79.14201183] ; [16.14201183 27.85798817],0
s8,1,0.035422,4.424727,[44 81] ; [ 8 36],[38.46153846 86.53846154] ; [13.53846154 30.46153846],0
v1,1,0.054786,3.688574,[54 67] ; [12 31],[48.69512195 72.30487805] ; [17.30487805 25.69512195],0
u2,1,0.074462,3.181818,[24 24] ; [ 6 16],[20.57142857 27.42857143] ; [ 9.42857143 12.57142857],0
b5,1,0.074795,3.174522,[75 50] ; [33 11],[79.8816568 45.1183432] ; [28.1183432 15.8816568],0
