Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,7.1e-05,15.781674,[8 1] ; [31 89],[2.72093023 6.27906977] ; [36.27906977 83.72093023],1
s7,1,0.00109,10.667471,[6 2] ; [25 86],[2.08403361 5.91596639] ; [28.91596639 82.08403361],0
p4,1,0.002123,9.440216,[7 2] ; [34 86],[2.86046512 6.13953488] ; [38.13953488 81.86046512],0
p1,1,0.003261,8.655244,[3 6] ; [  7 111],[0.70866142 8.29133858] ; [  9.29133858 108.70866142],0
s6,1,0.005668,7.652872,[7 1] ; [45 74],[3.27559055 4.72440945] ; [48.72440945 70.27559055],0
s1,1,0.010546,6.540326,[3 6] ; [  9 110],[0.84375 8.15625] ; [ 11.15625 107.84375],0
s5,1,0.01119,6.434901,[4 5] ; [ 15 101],[1.368 7.632] ; [17.632 98.368],0
p8,1,0.011412,6.4,[5 3] ; [27 93],[2. 6.] ; [30. 90.],0
s8,1,0.011636,6.365477,[4 4] ; [ 18 101],[1.38582677 6.61417323] ; [20.61417323 98.38582677],0
s3,1,0.022905,5.175664,[7 2] ; [46 72],[3.75590551 5.24409449] ; [49.24409449 68.75590551],0
s2,1,0.048915,3.878254,[5 4] ; [30 89],[2.4609375 6.5390625] ; [32.5390625 86.4609375],0
p7,1,0.084333,2.979355,[6 3] ; [45 75],[3.55813953 5.44186047] ; [47.44186047 72.55813953],0
n6,1,0.111745,2.529368,[7 1] ; [71 49],[4.875 3.125] ; [73.125 46.875],0
n1,1,0.129076,2.303579,[3 1] ; [19 33],[1.57142857 2.42857143] ; [20.42857143 31.57142857],0
r4,1,0.180883,1.790358,[8 1] ; [81 39],[6.20930233 2.79069767] ; [82.79069767 37.20930233],0
a6,1,0.181976,1.781413,[3 6] ; [67 52],[4.921875 4.078125] ; [65.078125 53.921875],0
n2,1,0.193048,1.694204,[1 3] ; [31 22],[2.24561404 1.75438596] ; [29.75438596 23.24561404],0
v3,1,0.22425,1.476962,[3 6] ; [20 97],[1.64285714 7.35714286] ; [21.35714286 95.64285714],0
d1,1,0.237765,1.393795,[5 4] ; [43 77],[3.34883721 5.65116279] ; [44.65116279 75.34883721],0
b5,1,0.251391,1.315559,[7 2] ; [70 50],[5.37209302 3.62790698] ; [71.62790698 48.37209302],0
p9,1,0.267046,1.231856,[4 4] ; [36 80],[2.58064516 5.41935484] ; [37.41935484 78.58064516],0
n3,1,0.298698,1.08,[1 3] ; [26 24],[2. 2.] ; [25. 25.],0
u1,1,0.303953,1.056769,[2 7] ; [ 13 107],[1.04651163 7.95348837] ; [ 13.95348837 106.04651163],0
p6,1,0.313951,1.01398,[3 6] ; [23 96],[1.828125 7.171875] ; [24.171875 94.828125],0
r1,1,0.32616,0.964083,[7 2] ; [73 46],[5.625 3.375] ; [74.375 44.625],0
u3,1,0.334307,0.932143,[3 1] ; [27 27],[2.06896552 1.93103448] ; [27.93103448 26.06896552],0
b1,1,0.334672,0.930736,[6 3] ; [60 60],[4.60465116 4.39534884] ; [61.39534884 58.60465116],0
d3,1,0.347036,0.884267,[6 3] ; [60 59],[4.640625 4.359375] ; [61.359375 57.640625],0
d5,1,0.349429,0.875529,[7 2] ; [74 45],[5.6953125 3.3046875] ; [75.3046875 43.6953125],0
v4,1,0.396914,0.717655,[8 1] ; [92 28],[6.97674419 2.02325581] ; [93.02325581 26.97674419],0
b4,1,0.496662,0.462061,[6 3] ; [66 54],[5.02325581 3.97674419] ; [66.97674419 53.02325581],0
a7,1,0.507691,0.438823,[4 5] ; [67 53],[4.95348837 4.04651163] ; [66.04651163 53.95348837],0
v1,1,0.507996,0.438193,[3 6] ; [28 91],[2.1796875 6.8203125] ; [28.8203125 90.1796875],0
u2,1,0.534622,0.385599,[1 3] ; [22 32],[1.5862069 2.4137931] ; [21.4137931 32.5862069],0
r2,1,0.571631,0.319962,[8 1] ; [96 22],[7.37007874 1.62992126] ; [96.62992126 21.37007874],0
a4,1,0.700567,0.147882,[3 6] ; [47 71],[3.54330709 5.45669291] ; [46.45669291 71.54330709],0
a1,1,0.773512,0.08282,[1 8] ; [ 10 110],[0.76744186 8.23255814] ; [ 10.23255814 109.76744186],0
r3,1,0.810739,0.057347,[7 2] ; [89 31],[6.69767442 2.30232558] ; [89.30232558 30.69767442],0
b2,1,0.832636,0.044657,[2 5] ; [25 52],[2.25 4.75] ; [24.75 52.25],0
b3,1,0.832636,0.044657,[2 5] ; [25 52],[2.25 4.75] ; [24.75 52.25],0
p2,1,0.897427,0.016618,[5 4] ; [64 56],[4.81395349 4.18604651] ; [64.18604651 55.81395349],0
p11,1,0.909425,0.012942,[4 5] ; [51 69],[3.8372093 5.1627907] ; [51.1627907 68.8372093],0
a5,1,0.935706,0.006507,[5 4] ; [65 55],[4.88372093 4.11627907] ; [65.11627907 54.88372093],0
d2,1,0.938998,0.005857,[4 5] ; [54 64],[4.11023622 4.88976378] ; [53.88976378 64.11023622],0
d4,1,0.945596,0.004656,[6 3] ; [78 41],[5.90625 3.09375] ; [78.09375 40.90625],0
a3,1,0.960266,0.002482,[5 4] ; [66 51],[5.07142857 3.92857143] ; [65.92857143 51.07142857],0
a8,1,0.971578,0.001269,[1 8] ; [ 13 100],[1.03278689 7.96721311] ; [ 12.96721311 100.03278689],0
