Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,42.427677,[106  40] ; [23 59],[82.60526316 63.39473684] ; [46.39473684 35.60526316],1
d5,1,9e-06,19.671905,[116  30] ; [42 40],[101.1754386  44.8245614] ; [56.8245614 25.1754386],1
d4,1,3.1e-05,17.337036,[122  24] ; [48 34],[108.85964912  37.14035088] ; [61.14035088 20.85964912],1
a6,1,0.000162,14.222806,[106  40] ; [39 43],[92.85087719 53.14912281] ; [52.14912281 29.85087719],1
r3,1,0.000533,11.996677,[129  16] ; [58 24],[119.44933921  25.55066079] ; [67.55066079 14.44933921],1
r4,1,0.001166,10.544244,[115  31] ; [48 34],[104.37719298  41.62280702] ; [58.62280702 23.37719298],0
u1,1,0.002016,9.534737,[ 23 123] ; [ 2 80],[ 16.00877193 129.99122807] ; [ 8.99122807 73.00877193],0
d1,1,0.002195,9.378478,[77 69] ; [26 56],[65.95614035 80.04385965] ; [37.04385965 44.95614035],0
a2,1,0.002344,9.25819,[ 34 112] ; [ 6 76],[ 25.61403509 120.38596491] ; [14.38596491 67.61403509],0
v4,1,0.007949,7.045034,[127  19] ; [59 22],[119.62995595  26.37004405] ; [66.37004405 14.62995595],0
u3,1,0.008344,6.958103,[30 19] ; [10 22],[24.19753086 24.80246914] ; [15.80246914 16.19753086],0
b5,1,0.014811,5.938773,[97 49] ; [41 41],[88.36842105 57.63157895] ; [49.63157895 32.36842105],0
b1,1,0.016137,5.787886,[ 46 100] ; [39 43],[54.42982456 91.57017544] ; [30.57017544 51.42982456],0
p9,1,0.016676,5.730154,[105  38] ; [45 33],[97.05882353 45.94117647] ; [52.94117647 25.05882353],0
p10,1,0.017318,5.663844,[96 49] ; [40 40],[87.64444444 57.35555556] ; [48.35555556 31.64444444],0
r1,1,0.020789,5.344396,[104  42] ; [46 36],[96.05263158 49.94736842] ; [53.94736842 28.05263158],0
p2,1,0.027369,4.867382,[88 58] ; [37 45],[80.04385965 65.95614035] ; [44.95614035 37.04385965],0
