Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1.6e-05,18.556057,[15 28] ; [51 16],[25.8 17.2] ; [40.2 26.8],1
p1,1,0.555564,0.347444,[ 2 41] ; [ 5 62],[ 2.73636364 40.26363636] ; [ 4.26363636 62.73636364],0
s1,1,0.556299,0.346152,[ 1 42] ; [ 3 64],[ 1.56363636 41.43636364] ; [ 2.43636364 64.56363636],0
p3,1,0.557741,0.343631,[20 23] ; [35 32],[21.5 21.5] ; [33.5 33.5],0
n2,1,0.638512,0.220694,[10  4] ; [18  5],[10.59459459  3.40540541] ; [17.40540541  5.59459459],0
n5,1,0.640003,0.218738,[30 12] ; [45 22],[28.89908257 13.10091743] ; [46.10091743 20.89908257],0
r3,1,0.648438,0.207875,[38  5] ; [61  6],[38.7  4.3] ; [60.3  6.7],0
b3,1,0.664825,0.187716,[ 7 16] ; [12 35],[ 6.24285714 16.75714286] ; [12.75714286 34.24285714],0
b2,1,0.664825,0.187716,[ 7 16] ; [12 35],[ 6.24285714 16.75714286] ; [12.75714286 34.24285714],0
d3,1,0.678045,0.172335,[28 15] ; [41 26],[26.97272727 16.02727273] ; [42.02727273 24.97272727],0
b4,1,0.694253,0.15452,[26 17] ; [43 24],[26.97272727 16.02727273] ; [42.02727273 24.97272727],0
r4,1,0.725475,0.123307,[29 14] ; [43 24],[28.14545455 14.85454545] ; [43.85454545 23.14545455],0
p12,1,0.731227,0.117988,[ 4 39] ; [ 5 62],[ 3.51818182 39.48181818] ; [ 5.48181818 61.51818182],0
u2,1,0.737506,0.112331,[11  7] ; [14 11],[10.46511628  7.53488372] ; [14.53488372 10.46511628],0
u4,1,0.749661,0.101816,[ 1 42] ; [ 1 66],[ 0.78181818 42.21818182] ; [ 1.21818182 65.78181818],0
v2,1,0.785123,0.074338,[20 23] ; [31 32],[20.68867925 22.31132075] ; [30.31132075 32.68867925],0
p9,1,0.794356,0.067943,[35  8] ; [55 11],[35.50458716  7.49541284] ; [54.49541284 11.50458716],0
a8,1,0.804505,0.061267,[ 3 37] ; [ 4 60],[ 2.69230769 37.30769231] ; [ 4.30769231 59.69230769],0
n1,1,0.822818,0.050141,[6 8] ; [ 9 14],[5.67567568 8.32432432] ; [ 9.32432432 13.67567568],0
v4,1,0.825208,0.048775,[39  4] ; [59  7],[38.66055046  4.33944954] ; [59.33944954  6.66055046],0
n4,1,0.847939,0.036768,[29 14] ; [44 23],[28.53636364 14.46363636] ; [44.46363636 22.53636364],0
a4,1,0.902102,0.015131,[13 30] ; [21 46],[13.29090909 29.70909091] ; [20.70909091 46.29090909],0
d2,1,0.936419,0.006364,[17 26] ; [27 40],[17.2 25.8] ; [26.8 40.2],0
d5,1,0.959062,0.002635,[31 12] ; [48 19],[30.88181818 12.11818182] ; [48.11818182 18.88181818],0
