Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,29.748488,[47 14] ; [ 4 23],[35.35227273 25.64772727] ; [15.64772727 11.35227273],1
d2,1,0.003723,8.414249,[18 42] ; [17 10],[24.13793103 35.86206897] ; [10.86206897 16.13793103],0
d4,1,0.011568,6.375953,[52  8] ; [17 10],[47.5862069 12.4137931] ; [21.4137931  5.5862069],0
r3,1,0.014779,5.942642,[59  1] ; [23  4],[56.55172414  3.44827586] ; [25.44827586  1.55172414],0
r2,1,0.076466,3.138463,[54  5] ; [21  6],[51.45348837  7.54651163] ; [23.54651163  3.45348837],0
s4,1,0.083639,2.992735,[17 44] ; [ 3 24],[13.86363636 47.13636364] ; [ 6.13636364 20.86363636],0
s7,1,0.097418,2.74731,[31 28] ; [ 9 18],[27.44186047 31.55813953] ; [12.55813953 14.44186047],0
a2,1,0.103086,2.657137,[ 9 52] ; [ 8 19],[11.78409091 49.21590909] ; [ 5.21590909 21.78409091],0
s5,1,0.109654,2.559205,[22 36] ; [ 5 20],[18.86746988 39.13253012] ; [ 8.13253012 16.86746988],0
n2,1,0.131063,2.279865,[20  2] ; [7 3],[18.5625  3.4375] ; [8.4375 1.5625],0
b1,1,0.139785,2.180323,[28 33] ; [17 10],[31.19318182 29.80681818] ; [13.80681818 13.19318182],0
n1,1,0.16801,1.900606,[10 12] ; [2 8],[ 8.25 13.75] ; [3.75 6.25],0
a8,1,0.204803,1.60779,[ 6 52] ; [ 5 19],[ 7.7804878 50.2195122] ; [ 3.2195122 20.7804878],0
b4,1,0.205491,1.602914,[36 25] ; [12 15],[33.27272727 27.72727273] ; [14.72727273 12.27272727],0
a5,1,0.224268,1.476852,[37 24] ; [20  7],[39.51136364 21.48863636] ; [17.48863636  9.51136364],0
p4,1,0.231967,1.428759,[30 31] ; [17 10],[32.57954545 28.42045455] ; [14.42045455 12.57954545],0
a4,1,0.38976,0.739689,[17 44] ; [10 17],[18.71590909 42.28409091] ; [ 8.28409091 18.71590909],0
p3,1,0.438794,0.599434,[28 33] ; [10 17],[26.34090909 34.65909091] ; [11.65909091 15.34090909],0
v1,1,0.439528,0.597513,[27 31] ; [15 12],[28.65882353 29.34117647] ; [13.34117647 13.65882353],0
u1,1,0.46658,0.530064,[ 4 57] ; [ 3 24],[ 4.85227273 56.14772727] ; [ 2.14772727 24.85227273],0
v4,1,0.480758,0.497143,[56  4] ; [24  3],[55.17241379  4.82758621] ; [24.82758621  2.17241379],0
n4,1,0.488027,0.480874,[29 32] ; [15 12],[30.5 30.5] ; [13.5 13.5],0
r4,1,0.510826,0.432375,[49 12] ; [20  7],[47.82954545 13.17045455] ; [21.17045455  5.82954545],0
v2,1,0.518726,0.416426,[27 27] ; [15 11],[28.35 25.65] ; [13.65 12.35],0
r1,1,0.53192,0.390723,[46 14] ; [19  8],[44.82758621 15.17241379] ; [20.17241379  6.82758621],0
p10,1,0.54044,0.374725,[41 19] ; [16 10],[39.76744186 20.23255814] ; [17.23255814  8.76744186],0
a7,1,0.556943,0.345026,[39 22] ; [19  8],[40.20454545 20.79545455] ; [17.79545455  9.20454545],0
p11,1,0.570114,0.322491,[40 21] ; [16 11],[38.81818182 22.18181818] ; [17.18181818  9.81818182],0
