Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.106436,[24  2] ; [ 5 22],[14.22641509 11.77358491] ; [14.77358491 12.22641509],1
p11,1,4.2e-05,16.758621,[22  5] ; [ 7 20],[14.5 12.5] ; [14.5 12.5],1
r3,1,0.002049,9.504786,[24  3] ; [13 13],[18.8490566  8.1509434] ; [18.1509434  7.8490566],0
v4,1,0.003156,8.715004,[25  2] ; [15 11],[20.37735849  6.62264151] ; [19.62264151  6.37735849],0
n6,1,0.003269,8.650878,[22  5] ; [11 15],[16.81132075 10.18867925] ; [16.18867925  9.81132075],0
p8,1,0.003704,8.42332,[13 14] ; [ 3 23],[ 8.1509434 18.8490566] ; [ 7.8490566 18.1509434],0
r4,1,0.003892,8.333333,[23  4] ; [13 14],[18.  9.] ; [18.  9.],0
v2,1,0.003912,8.324235,[12 12] ; [ 3 22],[ 7.34693878 16.65306122] ; [ 7.65306122 17.34693878],0
s2,1,0.023552,5.1273,[12 13] ; [ 5 22],[ 8.17307692 16.82692308] ; [ 8.82692308 18.17307692],0
s8,1,0.025875,4.964353,[10 17] ; [ 3 24],[ 6.5 20.5] ; [ 6.5 20.5],0
a5,1,0.056759,3.62963,[17 10] ; [10 17],[13.5 13.5] ; [13.5 13.5],0
s7,1,0.063074,3.454665,[ 8 16] ; [ 3 23],[ 5.28 18.72] ; [ 5.72 20.28],0
v1,1,0.073671,3.19928,[14 12] ; [ 8 19],[10.79245283 15.20754717] ; [11.20754717 15.79245283],0
p4,1,0.073757,3.197368,[11 16] ; [ 5 22],[ 8. 19.] ; [ 8. 19.],0
p7,1,0.0803,3.058824,[12 14] ; [ 6 20],[ 9. 17.] ; [ 9. 17.],0
v3,1,0.097925,2.739021,[12 14] ; [ 6 19],[ 9.17647059 16.82352941] ; [ 8.82352941 16.17647059],0
s5,1,0.109407,2.562773,[ 6 19] ; [ 2 24],[ 3.92156863 21.07843137] ; [ 4.07843137 21.92156863],0
s6,1,0.1321,2.267654,[15 11] ; [10 17],[12.26415094 13.73584906] ; [12.73584906 14.26415094],0
p3,1,0.142917,2.146264,[11 16] ; [ 6 21],[ 8.5 18.5] ; [ 8.5 18.5],0
p12,1,0.159004,1.983673,[ 4 23] ; [ 1 26],[ 2.5 24.5] ; [ 2.5 24.5],0
s4,1,0.161125,1.963636,[ 7 20] ; [ 3 24],[ 5. 22.] ; [ 5. 22.],0
p6,1,0.180796,1.791072,[ 7 20] ; [ 3 23],[ 5.09433962 21.90566038] ; [ 4.90566038 21.09433962],0
a7,1,0.205621,1.601992,[14 13] ; [ 9 17],[11.71698113 15.28301887] ; [11.28301887 14.71698113],0
n5,1,0.277216,1.180687,[23  4] ; [19  7],[21.39622642  5.60377358] ; [20.60377358  5.39622642],0
n4,1,0.288295,1.127565,[16 11] ; [19  7],[17.83018868  9.16981132] ; [17.16981132  8.83018868],0
s3,1,0.328591,0.954443,[11 14] ; [ 8 18],[ 9.31372549 15.68627451] ; [ 9.68627451 16.31372549],0
a6,1,0.412931,0.670345,[16 11] ; [13 14],[14.5 12.5] ; [14.5 12.5],0
u2,1,0.436198,0.606264,[6 8] ; [ 5 12],[4.96774194 9.03225806] ; [ 6.03225806 10.96774194],0
p1,1,0.443598,0.586957,[ 5 22] ; [ 3 24],[ 4. 23.] ; [ 4. 23.],0
d3,1,0.483522,0.490909,[ 4 23] ; [ 6 21],[ 5. 22.] ; [ 5. 22.],0
a2,1,0.552453,0.352941,[ 1 26] ; [ 2 25],[ 1.5 25.5] ; [ 1.5 25.5],0
a3,1,0.554464,0.349381,[13 14] ; [10 15],[11.94230769 15.05769231] ; [11.05769231 13.94230769],0
b4,1,0.585957,0.296703,[12 15] ; [14 13],[13. 14.] ; [13. 14.],0
b2,1,0.64177,0.216435,[ 5 11] ; [ 7 11],[ 5.64705882 10.35294118] ; [ 6.35294118 11.64705882],0
b3,1,0.64177,0.216435,[ 5 11] ; [ 7 11],[ 5.64705882 10.35294118] ; [ 6.35294118 11.64705882],0
r2,1,0.668623,0.183218,[23  4] ; [21  5],[22.41509434  4.58490566] ; [21.58490566  4.41509434],0
p5,1,0.670347,0.181197,[ 3 24] ; [ 2 24],[ 2.54716981 24.45283019] ; [ 2.45283019 23.54716981],0
a4,1,0.690901,0.158111,[ 6 21] ; [ 7 19],[ 6.62264151 20.37735849] ; [ 6.37735849 19.62264151],0
d5,1,0.761264,0.092308,[ 8 19] ; [ 7 20],[ 7.5 19.5] ; [ 7.5 19.5],0
d2,1,0.761264,0.092308,[ 8 19] ; [ 7 20],[ 7.5 19.5] ; [ 7.5 19.5],0
b5,1,0.785495,0.074074,[14 13] ; [13 14],[13.5 13.5] ; [13.5 13.5],0
u3,1,0.815032,0.054728,[8 6] ; [9 8],[7.67741935 6.32258065] ; [9.32258065 7.67741935],0
n1,1,0.875975,0.024359,[3 3] ; [7 6],[3.15789474 2.84210526] ; [6.84210526 6.15789474],0
r1,1,0.907861,0.013395,[16 11] ; [15 11],[15.79245283 11.20754717] ; [15.20754717 10.79245283],0
a8,1,0.920153,0.010048,[ 3 24] ; [ 3 22],[ 3.11538462 23.88461538] ; [ 2.88461538 22.11538462],0
s1,1,1.0,0.0,[ 5 21] ; [ 5 21],[ 5. 21.] ; [ 5. 21.],0
b1,1,1.0,0.0,[15 12] ; [15 12],[15. 12.] ; [15. 12.],0
