Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,7.1e-05,15.773935,[23 73] ; [29 22],[33.95918367 62.04081633] ; [18.04081633 32.95918367],1
v3,1,0.002154,9.413059,[16 79] ; [20 30],[23.5862069 71.4137931] ; [12.4137931 37.5862069],0
r3,1,0.003245,8.664317,[68 30] ; [48  5],[75.28476821 22.71523179] ; [40.71523179 12.28476821],0
s6,1,0.005514,7.702528,[33 66] ; [30 23],[41.03289474 57.96710526] ; [21.96710526 31.03289474],0
p3,1,0.006411,7.430946,[19 80] ; [21 32],[26.05263158 72.94736842] ; [13.94736842 39.05263158],0
s2,1,0.009065,6.810067,[21 77] ; [22 31],[27.90728477 70.09271523] ; [15.09271523 37.90728477],0
s8,1,0.01287,6.186915,[12 87] ; [15 38],[17.58552632 81.41447368] ; [ 9.41447368 43.58552632],0
r2,1,0.019259,5.477821,[75 22] ; [49  4],[80.18666667 16.81333333] ; [43.81333333  9.18666667],0
r1,1,0.038176,4.297146,[58 41] ; [40 13],[63.82894737 35.17105263] ; [34.17105263 18.82894737],0
a5,1,0.04108,4.172727,[49 50] ; [36 18],[55. 44.] ; [30. 24.],0
a3,1,0.049902,3.844741,[53 45] ; [38 16],[58.67105263 39.32894737] ; [32.32894737 21.67105263],0
a2,1,0.071622,3.245455,[14 85] ; [14 40],[18.11764706 80.88235294] ; [ 9.88235294 44.11764706],0
v4,1,0.077465,3.117308,[73 25] ; [46  7],[77.23178808 20.76821192] ; [41.76821192 11.23178808],0
a8,1,0.083911,2.987475,[ 8 86] ; [ 9 40],[11.17482517 82.82517483] ; [ 5.82517483 43.17482517],0
d3,1,0.094174,2.801537,[46 52] ; [33 21],[50.93421053 47.06578947] ; [28.06578947 25.93421053],0
s3,1,0.103648,2.648501,[33 65] ; [25 28],[37.64238411 60.35761589] ; [20.35761589 32.64238411],0
n3,1,0.108338,2.578293,[27 21] ; [14  4],[29.81818182 18.18181818] ; [11.18181818  6.81818182],0
u3,1,0.11128,2.535949,[21 25] ; [11  5],[23.74193548 22.25806452] ; [8.25806452 7.74193548],0
a1,1,0.116339,2.465934,[11 88] ; [ 2 52],[ 8.41176471 90.58823529] ; [ 4.58823529 49.41176471],0
p11,1,0.137732,2.203118,[39 60] ; [28 26],[43.35294118 55.64705882] ; [23.64705882 30.35294118],0
u2,1,0.148792,2.084593,[19 26] ; [9 5],[21.3559322 23.6440678] ; [6.6440678 7.3559322],0
s7,1,0.149592,2.076403,[20 70] ; [17 34],[23.61702128 66.38297872] ; [13.38297872 37.61702128],0
r4,1,0.15115,2.060606,[62 37] ; [40 14],[66. 33.] ; [36. 18.],0
a7,1,0.152178,2.050281,[51 47] ; [34 19],[55.16556291 42.83443709] ; [29.83443709 23.16556291],0
n4,1,0.160798,1.966701,[59 40] ; [37 15],[62.94039735 36.05960265] ; [33.05960265 18.94039735],0
s4,1,0.165828,1.920262,[20 79] ; [ 6 47],[16.93421053 82.06578947] ; [ 9.06578947 43.93421053],0
p2,1,0.195768,1.67367,[46 53] ; [31 23],[49.82352941 49.17647059] ; [27.17647059 26.82352941],0
b5,1,0.222671,1.487073,[56 43] ; [36 18],[59.52941176 39.47058824] ; [32.47058824 21.52941176],0
d4,1,0.234901,1.410935,[64 32] ; [41 13],[67.2 28.8] ; [37.8 16.2],0
s5,1,0.238763,1.387883,[15 81] ; [12 39],[17.63265306 78.36734694] ; [ 9.36734694 41.63265306],0
u1,1,0.239268,1.3849,[10 89] ; [ 9 45],[12.29411765 86.70588235] ; [ 6.70588235 47.29411765],0
p5,1,0.25081,1.318788,[ 1 98] ; [ 2 52],[ 1.94117647 97.05882353] ; [ 1.05882353 52.94117647],0
u4,1,0.25081,1.318788,[ 1 98] ; [ 2 52],[ 1.94117647 97.05882353] ; [ 1.05882353 52.94117647],0
p9,1,0.421491,0.646154,[28 69] ; [19 35],[30.19205298 66.80794702] ; [16.80794702 37.19205298],0
d5,1,0.447037,0.578155,[63 35] ; [38 16],[65.11842105 32.88157895] ; [35.88157895 18.11842105],0
d2,1,0.478823,0.501543,[44 52] ; [28 26],[46.08 49.92] ; [25.92 28.08],0
b3,1,0.504512,0.445432,[21 41] ; [15 22],[22.54545455 39.45454545] ; [13.45454545 23.54545455],0
b2,1,0.504512,0.445432,[21 41] ; [15 22],[22.54545455 39.45454545] ; [13.45454545 23.54545455],0
n2,1,0.519318,0.415248,[29 21] ; [12  6],[30.14705882 19.85294118] ; [10.85294118  7.14705882],0
b4,1,0.544115,0.367965,[60 39] ; [30 24],[58.23529412 40.76470588] ; [31.76470588 22.23529412],0
d1,1,0.544115,0.367965,[39 60] ; [24 30],[40.76470588 58.23529412] ; [22.23529412 31.76470588],0
n5,1,0.58586,0.296857,[56 43] ; [27 25],[54.41721854 44.58278146] ; [28.58278146 23.41721854],0
p6,1,0.72719,0.121707,[15 83] ; [ 7 46],[14.2781457 83.7218543] ; [ 7.7218543 45.2781457],0
b1,1,0.765169,0.089222,[52 47] ; [27 27],[51.11764706 47.88235294] ; [27.88235294 26.11764706],0
n1,1,0.839129,0.041212,[18 32] ; [ 6 12],[17.64705882 32.35294118] ; [ 6.35294118 11.64705882],0
a6,1,0.861331,0.030513,[53 45] ; [30 24],[53.51315789 44.48684211] ; [29.48684211 24.51315789],0
