Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,38.494603,[62  2] ; [24 28],[47.44827586 16.55172414] ; [38.55172414 13.44827586],1
d4,1,0.0,33.741243,[63  1] ; [28 24],[50.20689655 13.79310345] ; [40.79310345 11.20689655],1
a5,1,0.0,33.336377,[58  6] ; [21 31],[43.5862069 20.4137931] ; [35.4137931 16.5862069],1
d2,1,0.0,30.283683,[41 23] ; [ 7 45],[26.48275862 37.51724138] ; [21.51724138 30.48275862],1
d3,1,1e-06,23.26005,[57  7] ; [25 27],[45.24137931 18.75862069] ; [36.75862069 15.24137931],1
p4,1,6e-06,20.538143,[52 12] ; [21 31],[40.27586207 23.72413793] ; [32.72413793 19.27586207],1
a3,1,7.7e-05,15.641802,[52 12] ; [24 28],[41.93103448 22.06896552] ; [34.06896552 17.93103448],1
s8,1,9.5e-05,15.224851,[43 21] ; [16 36],[32.55172414 31.44827586] ; [26.44827586 25.55172414],1
a2,1,0.000181,14.018896,[20 44] ; [ 2 50],[12.13793103 51.86206897] ; [ 9.86206897 42.13793103],1
u1,1,0.000325,12.921968,[19 45] ; [ 2 50],[11.5862069 52.4137931] ; [ 9.4137931 42.5862069],1
p6,1,0.000633,11.677214,[37 26] ; [14 38],[27.93913043 35.06086957] ; [23.06086957 28.93913043],1
a4,1,0.001002,10.824773,[34 30] ; [12 40],[25.37931034 38.62068966] ; [20.62068966 31.37931034],0
r4,1,0.001604,9.955156,[61  3] ; [39 13],[55.17241379  8.82758621] ; [44.82758621  7.17241379],0
r2,1,0.005649,7.658859,[63  1] ; [44  8],[59.03448276  4.96551724] ; [47.96551724  4.03448276],0
s6,1,0.005849,7.596311,[60  4] ; [37 12],[54.9380531  9.0619469] ; [42.0619469  6.9380531],0
b3,1,0.006531,7.397692,[13 25] ; [ 2 28],[ 8.38235294 29.61764706] ; [ 6.61764706 23.38235294],0
b2,1,0.006531,7.397692,[13 25] ; [ 2 28],[ 8.38235294 29.61764706] ; [ 6.61764706 23.38235294],0
r1,1,0.009683,6.692308,[54 10] ; [33 19],[48. 16.] ; [39. 13.],0
p3,1,0.011004,6.4646,[41 23] ; [21 31],[34.20689655 29.79310345] ; [27.79310345 24.20689655],0
p10,1,0.013534,6.097963,[61  3] ; [42 10],[56.82758621  7.17241379] ; [46.17241379  5.82758621],0
s2,1,0.017524,5.643135,[51 13] ; [29 20],[45.30973451 18.69026549] ; [34.69026549 14.30973451],0
s7,1,0.042356,4.120903,[45 19] ; [27 25],[39.72413793 24.27586207] ; [32.27586207 19.72413793],0
a6,1,0.044504,4.037348,[46 18] ; [28 24],[40.82758621 23.17241379] ; [33.17241379 18.82758621],0
p2,1,0.046148,3.976172,[57  7] ; [39 13],[52.96551724 11.03448276] ; [43.03448276  8.96551724],0
a7,1,0.046478,3.964202,[47 17] ; [29 23],[41.93103448 22.06896552] ; [34.06896552 17.93103448],0
v1,1,0.047527,3.92665,[37 27] ; [20 31],[31.72173913 32.27826087] ; [25.27826087 25.72173913],0
p9,1,0.050504,3.824659,[61  3] ; [44  8],[57.93103448  6.06896552] ; [47.06896552  4.93103448],0
n4,1,0.050965,3.809431,[50 14] ; [32 20],[45.24137931 18.75862069] ; [36.75862069 15.24137931],0
n6,1,0.062055,3.481592,[59  5] ; [41 10],[55.65217391  8.34782609] ; [44.34782609  6.65217391],0
s5,1,0.080674,3.051273,[35 26] ; [19 28],[30.5 30.5] ; [23.5 23.5],0
p5,1,0.098638,2.727431,[ 8 56] ; [ 2 50],[ 5.51724138 58.48275862] ; [ 4.48275862 47.51724138],0
s3,1,0.099591,2.71208,[51 13] ; [33 17],[47.15789474 16.84210526] ; [36.84210526 13.15789474],0
p7,1,0.114167,2.495573,[47 15] ; [31 19],[43.17857143 18.82142857] ; [34.82142857 15.17857143],0
p8,1,0.140988,2.167147,[40 21] ; [27 25],[36.16814159 24.83185841] ; [30.83185841 21.16814159],0
p1,1,0.155657,2.015916,[ 7 57] ; [ 2 50],[ 4.96551724 59.03448276] ; [ 4.03448276 47.96551724],0
b5,1,0.197148,1.663378,[42 22] ; [28 24],[38.62068966 25.37931034] ; [31.37931034 20.62068966],0
n5,1,0.204722,1.60836,[53 11] ; [38 14],[50.20689655 13.79310345] ; [40.79310345 11.20689655],0
r3,1,0.269329,1.220163,[62  2] ; [48  4],[60.68965517  3.31034483] ; [49.31034483  2.68965517],0
n2,1,0.276986,1.181818,[10  3] ; [12  1],[11.  2.] ; [11.  2.],0
v3,1,0.278475,1.174515,[21 42] ; [12 38],[18.39823009 44.60176991] ; [14.60176991 35.39823009],0
v2,1,0.290773,1.11604,[31 31] ; [20 30],[28.23214286 33.76785714] ; [22.76785714 27.23214286],0
n1,1,0.420113,0.65,[4 9] ; [6 7],[5. 8.] ; [5. 8.],0
v4,1,0.471318,0.518884,[62  2] ; [48  3],[61.2173913  2.7826087] ; [48.7826087  2.2173913],0
s1,1,0.576963,0.31117,[ 4 60] ; [ 2 49],[ 3.33913043 60.66086957] ; [ 2.66086957 48.33913043],0
n3,1,0.658387,0.195489,[9 4] ; [10  3],[9.5 3.5] ; [9.5 3.5],0
a1,1,0.685037,0.164511,[ 2 62] ; [ 1 51],[ 1.65517241 62.34482759] ; [ 1.34482759 50.65517241],0
u3,1,0.72158,0.126984,[8 4] ; [17 11],[7.5 4.5] ; [17.5 10.5],0
b1,1,0.81435,0.05514,[21 43] ; [16 36],[20.4137931 43.5862069] ; [16.5862069 35.4137931],0
a8,1,0.885356,0.020789,[ 3 59] ; [ 2 45],[ 2.8440367 59.1559633] ; [ 2.1559633 44.8440367],0
b4,1,0.979076,0.000688,[38 26] ; [31 21],[38.06896552 25.93103448] ; [30.93103448 21.06896552],0
p12,1,0.980801,0.000579,[ 5 59] ; [ 4 48],[ 4.96551724 59.03448276] ; [ 4.03448276 47.96551724],0
u2,1,1.0,0.0,[6 6] ; [14 14],[6. 6.] ; [14. 14.],0
