Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,54.133444,[22 64] ; [124  44],[49.43307087 36.56692913] ; [96.56692913 71.43307087],1
a6,1,0.0,28.504004,[36 50] ; [128  41],[55.30980392 30.69019608] ; [108.69019608  60.30980392],1
d5,1,2e-06,22.469494,[44 42] ; [135  34],[60.36862745 25.63137255] ; [118.63137255  50.36862745],1
r3,1,0.000165,14.190762,[63 23] ; [153  15],[73.13385827 12.86614173] ; [142.86614173  25.13385827],1
a2,1,0.000187,13.960493,[ 3 83] ; [ 36 133],[13.15294118 72.84705882] ; [ 25.84705882 143.15294118],1
r1,1,0.000672,11.565345,[44 42] ; [122  46],[56.20472441 29.79527559] ; [109.79527559  58.20472441],1
d4,1,0.000721,11.433456,[51 35] ; [134  35],[62.39215686 23.60784314] ; [122.60784314  46.39215686],1
d1,1,0.000937,10.948365,[29 57] ; [94 75],[41.48235294 44.51764706] ; [81.51764706 87.48235294],1
p10,1,0.001004,10.820863,[41 43] ; [117  50],[52.87649402 31.12350598] ; [105.12350598  61.87649402],0
a5,1,0.001225,10.452068,[40 46] ; [114  55],[51.9372549 34.0627451] ; [102.0627451  66.9372549],0
r4,1,0.001463,10.125065,[54 32] ; [137  32],[64.41568627 21.58431373] ; [126.58431373  42.41568627],0
u1,1,0.006376,7.440771,[ 1 85] ; [ 18 151],[ 6.40784314 79.59215686] ; [ 12.59215686 156.40784314],0
p9,1,0.013662,6.081284,[49 35] ; [123  44],[57.56175299 26.43824701] ; [114.43824701  52.56175299],0
b5,1,0.017275,5.668212,[40 46] ; [105  64],[48.90196078 37.09803922] ; [96.09803922 72.90196078],0
p2,1,0.043031,4.094164,[51 33] ; [123  45],[58. 26.] ; [116.  52.],0
r2,1,0.075507,3.159042,[68 15] ; [151  17],[72.41832669 10.58167331] ; [146.58167331  21.41832669],0
v4,1,0.092768,2.825668,[69 17] ; [148  20],[73.47244094 12.52755906] ; [143.52755906  24.47244094],0
p11,1,0.101661,2.679294,[54 32] ; [123  46],[59.69411765 26.30588235] ; [117.30588235  51.69411765],0
a3,1,0.114926,2.485136,[47 38] ; [110  58],[52.74703557 32.25296443] ; [104.25296443  63.74703557],0
s5,1,0.118694,2.43447,[13 70] ; [ 15 151],[ 9.33333333 73.66666667] ; [ 18.66666667 147.33333333],0
n2,1,0.12976,2.295379,[24  9] ; [24 19],[20.84210526 12.15789474] ; [27.15789474 15.84210526],0
p4,1,0.13754,2.205263,[26 56] ; [70 99],[31.3625498 50.6374502] ; [ 64.6374502 104.3625498],0
a4,1,0.157422,1.998821,[26 59] ; [ 67 102],[31.12204724 53.87795276] ; [ 61.87795276 107.12204724],0
