Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,9e-06,19.682856,[28 12] ; [26 65],[16.48854962 23.51145038] ; [37.51145038 53.48854962],1
p4,1,1.8e-05,18.385888,[23 17] ; [18 73],[12.51908397 27.48091603] ; [28.48091603 62.51908397],1
p6,1,2.1e-05,18.085543,[16 24] ; [ 8 83],[ 7.32824427 32.67175573] ; [16.67175573 74.32824427],1
p8,1,0.001172,10.534712,[19 21] ; [18 73],[11.29770992 28.70229008] ; [25.70229008 65.29770992],0
p2,1,0.001503,10.074681,[29 11] ; [40 54],[20.59701493 19.40298507] ; [48.40298507 45.59701493],0
v1,1,0.002724,8.984009,[20 20] ; [22 71],[12.63157895 27.36842105] ; [29.36842105 63.63157895],0
s6,1,0.002848,8.902501,[21 19] ; [24 69],[13.53383459 26.46616541] ; [31.46616541 61.53383459],0
r4,1,0.003567,8.492212,[32  8] ; [50 44],[24.47761194 15.52238806] ; [57.52238806 36.47761194],0
r3,1,0.009534,6.719875,[34  6] ; [58 35],[27.66917293 12.33082707] ; [64.33082707 28.66917293],0
u3,1,0.029135,4.759615,[10  6] ; [12 27],[6.4 9.6] ; [15.6 23.4],0
s4,1,0.04466,4.031429,[ 9 31] ; [ 9 85],[ 5.37313433 34.62686567] ; [12.62686567 81.37313433],0
d1,1,0.053335,3.733385,[23 17] ; [37 57],[17.91044776 22.08955224] ; [42.08955224 51.91044776],0
v4,1,0.064483,3.418159,[35  5] ; [67 25],[30.90909091  9.09090909] ; [71.09090909 20.90909091],0
n3,1,0.068667,3.314596,[6 1] ; [23 24],[3.75925926 3.24074074] ; [25.24074074 21.75925926],0
d4,1,0.076173,3.14472,[32  8] ; [60 33],[27.66917293 12.33082707] ; [64.33082707 28.66917293],0
s7,1,0.086281,2.942422,[11 27] ; [14 75],[ 7.48031496 30.51968504] ; [17.51968504 71.48031496],0
n2,1,0.11145,2.533539,[6 1] ; [27 23],[4.05263158 2.94736842] ; [28.94736842 21.05263158],0
p5,1,0.112319,2.521282,[ 4 36] ; [ 3 89],[ 2.12121212 37.87878788] ; [ 4.87878788 87.12121212],0
a7,1,0.14298,2.145587,[29 11] ; [55 38],[25.26315789 14.73684211] ; [58.73684211 34.26315789],0
s8,1,0.152819,2.043879,[ 8 32] ; [10 83],[ 5.41353383 34.58646617] ; [12.58646617 80.41353383],0
s3,1,0.153951,2.032663,[13 27] ; [19 72],[ 9.77099237 30.22900763] ; [22.22900763 68.77099237],0
n4,1,0.158505,1.988433,[28 12] ; [53 40],[24.36090226 15.63909774] ; [56.63909774 36.36090226],0
r2,1,0.16048,1.969697,[36  4] ; [72 18],[33.23076923  6.76923077] ; [74.76923077 15.23076923],0
r1,1,0.179047,1.805513,[28 12] ; [53 39],[24.54545455 15.45454545] ; [56.45454545 35.54545455],0
s5,1,0.180874,1.79043,[ 9 31] ; [12 79],[ 6.41221374 33.58778626] ; [14.58778626 76.41221374],0
p10,1,0.197979,1.657221,[19 21] ; [32 58],[15.69230769 24.30769231] ; [35.30769231 54.69230769],0
p9,1,0.221329,1.495734,[21 19] ; [36 52],[17.8125 22.1875] ; [39.1875 48.8125],0
d5,1,0.22513,1.471369,[31  9] ; [63 31],[28.05970149 11.94029851] ; [65.94029851 28.05970149],0
b2,1,0.293622,1.102941,[ 6 18] ; [19 32],[ 8. 16.] ; [17. 34.],0
b3,1,0.293622,1.102941,[ 6 18] ; [19 32],[ 8. 16.] ; [17. 34.],0
d3,1,0.296258,1.090965,[25 15] ; [49 44],[22.2556391 17.7443609] ; [51.7443609 41.2556391],0
a8,1,0.320385,0.987373,[ 5 31] ; [ 7 80],[ 3.51219512 32.48780488] ; [ 8.48780488 78.51219512],0
n6,1,0.329184,0.952105,[26 14] ; [52 41],[23.45864662 16.54135338] ; [54.54135338 38.45864662],0
b1,1,0.364047,0.823884,[23 17] ; [46 48],[20.59701493 19.40298507] ; [48.40298507 45.59701493],0
a4,1,0.38475,0.755468,[18 22] ; [34 58],[15.75757576 24.24242424] ; [36.24242424 55.75757576],0
