Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,46.722188,[50 80] ; [235  88],[81.78807947 48.21192053] ; [203.21192053 119.78807947],1
p6,1,0.0,40.439246,[35 93] ; [195 127],[65.42222222 62.57777778] ; [164.57777778 157.42222222],1
p8,1,0.0,28.814001,[64 63] ; [246  76],[87.68374165 39.31625835] ; [222.31625835  99.68374165],1
p2,1,1e-06,24.380448,[105  25] ; [307  15],[118.49557522  11.50442478] ; [293.50442478  28.49557522],1
p5,1,1.3e-05,19.015938,[  6 124] ; [ 69 252],[ 21.61862528 108.38137472] ; [ 53.38137472 267.61862528],1
v1,1,0.000507,12.090027,[59 67] ; [206 112],[75.2027027 50.7972973] ; [189.7972973 128.2027027],1
d3,1,0.001031,10.770503,[77 52] ; [243  80],[91.32743363 37.67256637] ; [228.67256637  94.32743363],0
p11,1,0.001208,10.478563,[99 31] ; [285  38],[110.1986755  19.8013245] ; [273.8013245  49.1986755],0
d1,1,0.001473,10.111559,[67 63] ; [218 105],[81.78807947 48.21192053] ; [203.21192053 119.78807947],0
a5,1,0.002645,9.03747,[87 43] ; [259  64],[99.29359823 30.70640177] ; [246.70640177  76.29359823],0
p9,1,0.002748,8.967959,[103  23] ; [296  27],[111.9688196  14.0311804] ; [287.0311804  35.9688196],0
p10,1,0.00284,8.907403,[103  25] ; [292  30],[112.35555556  15.64444444] ; [282.64444444  39.35555556],0
u1,1,0.008738,6.875631,[ 16 114] ; [ 75 248],[ 26.11479029 103.88520971] ; [ 64.88520971 258.11479029],0
d2,1,0.017992,5.596911,[54 75] ; [175 148],[65.35619469 63.64380531] ; [163.64380531 159.35619469],0
v3,1,0.018361,5.561383,[47 82] ; [152 160],[58.21088435 70.78911565] ; [140.78911565 171.21088435],0
s6,1,0.020938,5.331985,[81 47] ; [231  80],[90.97038724 37.02961276] ; [221.02961276  89.97038724],0
a8,1,0.027271,4.873593,[30 89] ; [ 46 244],[22.11246944 96.88753056] ; [ 53.88753056 236.11246944],0
a2,1,0.029895,4.715307,[ 26 104] ; [ 97 226],[35.29801325 94.70198675] ; [ 87.70198675 235.29801325],0
n6,1,0.034034,4.492985,[110  19] ; [295  26],[116.1  12.9] ; [288.9  32.1],0
d4,1,0.034671,4.461295,[100  29] ; [276  46],[107.54767184  21.45232816] ; [268.45232816  53.54767184],0
a1,1,0.037233,4.339701,[  3 127] ; [ 24 299],[  7.74834437 122.25165563] ; [ 19.25165563 303.74834437],0
s5,1,0.038944,4.263326,[41 87] ; [133 179],[50.61818182 77.38181818] ; [123.38181818 188.61818182],0
s7,1,0.049161,3.869837,[62 63] ; [184 123],[71.18055556 53.81944444] ; [174.81944444 132.18055556],0
r1,1,0.052789,3.750581,[101  27] ; [277  44],[107.75946548  20.24053452] ; [270.24053452  50.75946548],0
s2,1,0.058408,3.582027,[61 69] ; [181 138],[70.06681514 59.93318486] ; [171.93318486 147.06681514],0
n5,1,0.058727,3.572973,[107  22] ; [288  34],[112.98226164  16.01773836] ; [282.01773836  39.98226164],0
a6,1,0.06204,3.481989,[80 48] ; [231  92],[88.26607539 39.73392461] ; [222.73392461 100.26607539],0
a4,1,0.080367,3.05747,[53 77] ; [160 161],[61.39689579 68.60310421] ; [151.60310421 169.39689579],0
p1,1,0.109301,2.564294,[  8 121] ; [ 36 287],[ 12.55752212 116.44247788] ; [ 31.44247788 291.55752212],0
p12,1,0.109818,2.556836,[  7 121] ; [ 33 290],[ 11.35254989 116.64745011] ; [ 28.64745011 294.35254989],0
s1,1,0.114569,2.490038,[  7 121] ; [  8 312],[  4.28571429 123.71428571] ; [ 10.71428571 309.28571429],0
r4,1,0.121808,2.393923,[117  13] ; [304  19],[120.81677704   9.18322296] ; [300.18322296  22.81677704],0
u3,1,0.127679,2.320505,[16 21] ; [45 32],[19.79824561 17.20175439] ; [41.20175439 35.79824561],0
a7,1,0.134502,2.239756,[87 43] ; [238  84],[93.47345133 36.52654867] ; [231.52654867  90.47345133],0
s8,1,0.148205,2.090626,[59 70] ; [171 150],[65.93333333 63.06666667] ; [164.06666667 156.93333333],0
d5,1,0.156532,2.007411,[105  24] ; [279  43],[109.83592018  19.16407982] ; [274.16407982  47.83592018],0
b5,1,0.161286,1.962127,[81 49] ; [178 145],[74.32671082 55.67328918] ; [184.67328918 138.32671082],0
b4,1,0.230264,1.439232,[66 64] ; [184 139],[71.74392936 58.25607064] ; [178.25607064 144.74392936],0
u4,1,0.237364,1.396181,[  1 129] ; [  8 314],[  2.58849558 127.41150442] ; [  6.41150442 315.58849558],0
s4,1,0.253097,1.306125,[ 16 113] ; [ 53 264],[ 19.9573991 109.0426009] ; [ 49.0426009 267.9573991],0
