Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,26.51352,[107  36] ; [33 49],[88.97777778 54.02222222] ; [51.02222222 30.97777778],1
b1,1,0.22568,1.467881,[60 84] ; [41 41],[64.3539823 79.6460177] ; [36.6460177 45.3539823],0
r1,1,0.22908,1.446563,[113  30] ; [59 23],[109.31555556  33.68444444] ; [62.68444444 19.31555556],0
a5,1,0.250337,1.321423,[97 47] ; [49 33],[93.02654867 50.97345133] ; [52.97345133 29.02654867],0
v4,1,0.265671,1.238965,[136   7] ; [74  7],[134.0625   8.9375] ; [75.9375  5.0625],0
p6,1,0.266521,1.234568,[48 96] ; [33 48],[51.84 92.16] ; [29.16 51.84],0
p10,1,0.271134,1.211002,[111  31] ; [58 23],[107.61434978  34.38565022] ; [61.38565022 19.61434978],0
p1,1,0.271164,1.210849,[ 11 131] ; [10 72],[ 13.3125 128.6875] ; [ 7.6875 74.3125],0
p8,1,0.31362,1.015369,[71 72] ; [35 47],[67.36888889 75.63111111] ; [38.63111111 43.36888889],0
v1,1,0.334966,0.929602,[52 88] ; [35 45],[55.36363636 84.63636364] ; [31.63636364 48.36363636],0
b2,1,0.344023,0.89538,[26 61] ; [21 35],[28.59440559 58.40559441] ; [18.40559441 37.59440559],0
b3,1,0.344023,0.89538,[26 61] ; [21 35],[28.59440559 58.40559441] ; [18.40559441 37.59440559],0
p5,1,0.413935,0.66747,[ 17 123] ; [13 68],[ 19.00452489 120.99547511] ; [10.99547511 70.00452489],0
s4,1,0.488482,0.479869,[ 36 106] ; [24 57],[ 38.20627803 103.79372197] ; [21.79372197 59.20627803],0
p11,1,0.506261,0.441786,[103  41] ; [62 20],[105.13274336  38.86725664] ; [59.86725664 22.13274336],0
n2,1,0.51116,0.431691,[25  9] ; [21  5],[26.06666667  7.93333333] ; [19.93333333  6.06666667],0
a1,1,0.516589,0.420698,[  6 138] ; [ 5 77],[  7.00884956 136.99115044] ; [ 3.99115044 78.00884956],0
a4,1,0.524705,0.404636,[63 81] ; [39 42],[65.28 78.72] ; [36.72 44.28],0
b4,1,0.529455,0.395438,[80 64] ; [42 40],[77.73451327 66.26548673] ; [44.26548673 37.73451327],0
s7,1,0.558744,0.341884,[78 59] ; [47 30],[80.02336449 56.97663551] ; [44.97663551 32.02336449],0
p7,1,0.567144,0.327484,[82 54] ; [52 29],[83.98156682 52.01843318] ; [50.01843318 30.98156682],0
u4,1,0.635826,0.224243,[  3 141] ; [ 1 81],[  2.54867257 141.45132743] ; [ 1.45132743 80.54867257],0
d2,1,0.650806,0.204886,[69 74] ; [37 45],[67.36888889 75.63111111] ; [38.63111111 43.36888889],0
n4,1,0.668555,0.183297,[110  33] ; [61 21],[108.68  34.32] ; [62.32 19.68],0
s1,1,0.671374,0.179999,[ 11 132] ; [ 5 76],[ 10.21428571 132.78571429] ; [ 5.78571429 75.21428571],0
a8,1,0.740766,0.109454,[ 20 115] ; [10 66],[ 19.1943128 115.8056872] ; [10.8056872 65.1943128],0
s5,1,0.814126,0.055275,[54 84] ; [33 48],[54.82191781 83.17808219] ; [32.17808219 48.82191781],0
p12,1,0.858802,0.031648,[  8 135] ; [ 5 76],[  8.29910714 134.70089286] ; [ 4.70089286 76.29910714],0
s8,1,0.92003,0.010079,[71 73] ; [41 41],[71.36283186 72.63716814] ; [40.63716814 41.36283186],0
a3,1,0.933799,0.0069,[97 47] ; [55 26],[97.28 46.72] ; [54.72 26.28],0
n5,1,0.95901,0.002642,[108  36] ; [61 20],[108.16  35.84] ; [60.84 20.16],0
p3,1,0.999016,2e-06,[68 75] ; [39 43],[68.00444444 74.99555556] ; [38.99555556 43.00444444],0
n1,1,1.0,0.0,[17 17] ; [13 13],[17. 17.] ; [13. 13.],0
