Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,111.415167,[223  50] ; [157 231],[156.94402421 116.05597579] ; [223.05597579 164.94402421],1
v1,1,0.0,41.755204,[193  81] ; [176 214],[152.26807229 121.73192771] ; [216.73192771 173.26807229],1
s7,1,9e-06,19.609631,[156 107] ; [162 227],[128.27300613 134.72699387] ; [189.72699387 199.27300613],1
s8,1,6.2e-05,16.044367,[148 126] ; [154 247],[122.58962963 151.41037037] ; [179.41037037 221.58962963],1
p5,1,0.000129,14.663607,[ 50 226] ; [ 33 366],[ 33.93777778 242.06222222] ; [ 49.06222222 349.93777778],1
n5,1,0.000135,14.569804,[235  42] ; [288 110],[214.6237037  62.3762963] ; [308.3762963  89.6237037],1
p3,1,0.000136,14.56061,[167 107] ; [184 216],[142.69139466 131.30860534] ; [208.30860534 191.69139466],1
p12,1,0.000185,13.973131,[ 39 234] ; [ 23 375],[ 25.22503726 247.77496274] ; [ 36.77496274 361.22503726],1
d1,1,0.000203,13.807037,[183  95] ; [207 195],[159.44117647 118.55882353] ; [230.55882353 171.44117647],1
n4,1,0.000384,12.606963,[239  38] ; [302 100],[220.70250368  56.29749632] ; [320.29749632  81.70250368],1
a3,1,0.001502,10.076004,[215  61] ; [268 134],[196.61946903  79.38053097] ; [286.38053097 115.61946903],0
n6,1,0.004238,8.178844,[253  24] ; [336  65],[240.63864307  36.36135693] ; [348.36135693  52.63864307],0
u4,1,0.005364,7.752283,[  9 269] ; [  2 400],[  4.49705882 273.50294118] ; [  6.50294118 395.49705882],0
p7,1,0.008025,7.027784,[197  71] ; [247 141],[181.3902439  86.6097561] ; [262.6097561 125.3902439],0
r4,1,0.008633,6.897118,[267  11] ; [365  37],[258.37647059  19.62352941] ; [373.62352941  28.37647059],0
p1,1,0.009496,6.727102,[ 33 243] ; [ 25 374],[ 23.71555556 252.28444444] ; [ 34.28444444 364.71555556],0
d2,1,0.009612,6.705337,[143 132] ; [168 233],[126.51627219 148.48372781] ; [184.48372781 216.51627219],0
r1,1,0.010317,6.579372,[238  40] ; [311  89],[225.10619469  52.89380531] ; [323.89380531  76.10619469],0
a1,1,0.011049,6.457451,[ 21 257] ; [ 13 389],[ 13.9 264.1] ; [ 20.1 381.9],0
s4,1,0.020257,5.389587,[ 33 241] ; [ 74 321],[ 43.82361734 230.17638266] ; [ 63.17638266 331.82361734],0
a5,1,0.033093,4.540952,[216  61] ; [284 118],[203.97643594  73.02356406] ; [296.02356406 105.97643594],0
s3,1,0.035641,4.414219,[163 106] ; [210 191],[149.75671642 119.24328358] ; [223.24328358 177.75671642],0
p10,1,0.036341,4.381035,[244  29] ; [333  65],[234.75558867  38.24441133] ; [342.24441133  55.75558867],0
r3,1,0.039401,4.243481,[273   4] ; [385  17],[268.43298969   8.56701031] ; [389.56701031  12.43298969],0
s2,1,0.040153,4.211427,[151 124] ; [187 212],[137.90801187 137.09198813] ; [200.09198813 198.90801187],0
p9,1,0.058643,3.575359,[247  25] ; [343  56],[239.16542474  32.83457526] ; [350.83457526  48.16542474],0
a4,1,0.058991,3.56554,[131 145] ; [161 240],[119.04283604 156.95716396] ; [172.95716396 228.04283604],0
p8,1,0.061104,3.507152,[167 103] ; [216 180],[155.27027027 114.72972973] ; [227.72972973 168.27027027],0
d5,1,0.063486,3.443899,[229  47] ; [310  92],[219.4159292  56.5840708] ; [319.5840708  82.4159292],0
s5,1,0.071436,3.249719,[102 166] ; [122 268],[ 91.23404255 176.76595745] ; [132.76595745 257.23404255],0
r2,1,0.079185,3.081542,[268   8] ; [375  23],[263.30563798  12.69436202] ; [379.69436202  18.30563798],0
d4,1,0.080351,3.057787,[232  42] ; [319  83],[223.33431953  50.66568047] ; [327.66568047  74.33431953],0
p4,1,0.08077,3.04933,[179  94] ; [235 164],[168.1875 104.8125] ; [245.8125 153.1875],0
u1,1,0.096578,2.761159,[ 55 223] ; [ 60 342],[ 47.01470588 230.98529412] ; [ 67.98529412 334.01470588],0
a2,1,0.120746,2.407615,[ 70 208] ; [ 81 321],[ 61.73235294 216.26764706] ; [ 89.26764706 312.73235294],0
d3,1,0.143372,2.141394,[196  80] ; [264 138],[187.25663717  88.74336283] ; [272.74336283 129.25663717],0
b3,1,0.195682,1.674313,[ 78 108] ; [ 87 156],[ 71.53846154 114.46153846] ; [ 93.46153846 149.53846154],0
b2,1,0.195682,1.674313,[ 78 108] ; [ 87 156],[ 71.53846154 114.46153846] ; [ 93.46153846 149.53846154],0
b5,1,0.232719,1.424164,[156 122] ; [244 158],[163.52941176 114.47058824] ; [236.47058824 165.52941176],0
u2,1,0.290098,1.119165,[41 22] ; [76 57],[37.60714286 25.39285714] ; [79.39285714 53.60714286],0
s6,1,0.3155,1.00751,[188  83] ; [260 136],[182.02098951  88.97901049] ; [265.97901049 130.02098951],0
p6,1,0.374695,0.788035,[109 161] ; [146 249],[103.53383459 166.46616541] ; [151.46616541 243.53383459],0
p2,1,0.538878,0.377622,[241  34] ; [344  56],[238.33333333  36.66666667] ; [346.66666667  53.33333333],0
a7,1,0.65308,0.20204,[200  75] ; [286 116],[197.41506647  77.58493353] ; [288.58493353 113.41506647],0
n3,1,0.790528,0.070556,[34 13] ; [67 23],[34.64963504 12.35036496] ; [66.35036496 23.64963504],0
b4,1,0.793113,0.068786,[166 112] ; [236 166],[164.34705882 113.65294118] ; [237.65294118 164.34705882],0
u3,1,0.814308,0.055165,[39 24] ; [80 53],[38.25 24.75] ; [80.75 52.25],0
a8,1,0.819973,0.051793,[ 35 212] ; [ 51 326],[ 34.04166667 212.95833333] ; [ 51.95833333 325.04166667],0
a6,1,0.825558,0.048577,[191  84] ; [276 126],[189.6971935  85.3028065] ; [277.3028065 124.6971935],0
b1,1,0.831636,0.045201,[ 96 182] ; [142 260],[ 97.3 180.7] ; [140.7 261.3],0
n1,1,0.898347,0.01632,[16 29] ; [31 59],[15.66666667 29.33333333] ; [31.33333333 58.66666667],0
n2,1,0.932582,0.007157,[36 10] ; [71 19],[36.19117647  9.80882353] ; [70.80882353 19.19117647],0
s1,1,0.960696,0.002429,[  7 265] ; [ 10 388],[  6.90149254 265.09850746] ; [ 10.09850746 387.90149254],0
