Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,42.564232,[73 29] ; [ 42 101],[47.87755102 54.12244898] ; [67.12244898 75.87755102],1
p7,1,1e-06,24.144598,[78 22] ; [65 75],[59.58333333 40.41666667] ; [83.41666667 56.58333333],1
p8,1,1.6e-05,18.650899,[63 38] ; [50 95],[46.39430894 54.60569106] ; [66.60569106 78.39430894],1
s7,1,0.000415,12.464539,[55 43] ; [46 93],[41.76371308 56.23628692] ; [59.23628692 79.76371308],1
p6,1,0.000976,10.872862,[41 57] ; [ 32 113],[29.44032922 68.55967078] ; [ 43.55967078 101.44032922],1
p5,1,0.001006,10.81714,[18 84] ; [  7 138],[10.32388664 91.67611336] ; [ 14.67611336 130.32388664],0
a5,1,0.003484,8.53466,[70 32] ; [73 73],[58.81451613 43.18548387] ; [84.18548387 61.81451613],0
p2,1,0.006523,7.399717,[89 12] ; [108  38],[80.55465587 20.44534413] ; [116.44534413  29.55465587],0
n4,1,0.009291,6.766084,[78 24] ; [88 57],[68.55060729 33.44939271] ; [97.44939271 47.55060729],0
v3,1,0.021483,5.287142,[40 59] ; [ 38 106],[31.77777778 67.22222222] ; [46.22222222 97.77777778],0
s2,1,0.023139,5.158062,[55 47] ; [57 88],[46.25101215 55.74898785] ; [65.74898785 79.25101215],0
d2,1,0.036557,4.370941,[ 6 95] ; [ 21 125],[11.04048583 89.95951417] ; [ 15.95951417 130.04048583],0
d5,1,0.046735,3.954912,[72 30] ; [85 61],[64.57258065 37.42741935] ; [92.42741935 53.57258065],0
v2,1,0.050405,3.827934,[55 43] ; [61 80],[47.56485356 50.43514644] ; [68.43514644 72.56485356],0
p11,1,0.062231,3.476906,[82 20] ; [102  44],[75.67741935 26.32258065] ; [108.32258065  37.67741935],0
b5,1,0.064533,3.41687,[53 49] ; [93 53],[60.0483871 41.9516129] ; [85.9516129 60.0483871],0
s5,1,0.073887,3.194488,[36 61] ; [ 37 104],[29.75210084 67.24789916] ; [43.24789916 97.75210084],0
n6,1,0.078784,3.089807,[84 18] ; [104  39],[78.26938776 23.73061224] ; [109.73061224  33.26938776],0
b1,1,0.082192,3.021016,[49 53] ; [54 92],[42.36290323 59.63709677] ; [60.63709677 85.36290323],0
n3,1,0.093403,2.814715,[14  3] ; [25 17],[11.23728814  5.76271186] ; [27.76271186 14.23728814],0
s8,1,0.099581,2.712238,[39 63] ; [ 41 104],[33.03643725 68.96356275] ; [46.96356275 98.03643725],0
v1,1,0.107541,2.589993,[55 46] ; [62 79],[48.83057851 52.16942149] ; [68.16942149 72.83057851],0
s6,1,0.131011,2.280489,[68 32] ; [83 59],[62.39669421 37.60330579] ; [88.60330579 53.39669421],0
p10,1,0.142843,2.147066,[79 21] ; [101  42],[74.07407407 25.92592593] ; [105.92592593  37.07407407],0
r2,1,0.191492,1.7061,[91  9] ; [123  21],[87.70491803 12.29508197] ; [126.29508197  17.70491803],0
n5,1,0.191884,1.703096,[71 30] ; [89 54],[66.2295082 34.7704918] ; [93.7704918 49.2295082],0
d3,1,0.196886,1.665324,[46 56] ; [78 68],[51. 51.] ; [73. 73.],0
v4,1,0.19803,1.656843,[95  7] ; [127  17],[92.04878049  9.95121951] ; [129.95121951  14.04878049],0
a7,1,0.219306,1.508909,[63 38] ; [102  44],[67.46963563 33.53036437] ; [97.53036437 48.46963563],0
b2,1,0.323106,0.976331,[24 30] ; [28 50],[21.27272727 32.72727273] ; [30.72727273 47.27272727],0
b3,1,0.323106,0.976331,[24 30] ; [28 50],[21.27272727 32.72727273] ; [30.72727273 47.27272727],0
p1,1,0.342081,0.902616,[ 7 94] ; [  6 138],[ 5.35918367 95.64081633] ; [  7.64081633 136.35918367],0
r4,1,0.35998,0.837963,[87 15] ; [118  28],[84.31451613 17.68548387] ; [120.68548387  25.31451613],0
a3,1,0.453252,0.562507,[66 36] ; [87 58],[63.18218623 38.81781377] ; [89.81781377 55.18218623],0
u1,1,0.465342,0.533016,[ 3 99] ; [  7 139],[ 4.11290323 97.88709677] ; [  5.88709677 140.11290323],0
r3,1,0.467071,0.528896,[96  6] ; [132  12],[94.53658537  7.46341463] ; [133.46341463  10.53658537],0
s3,1,0.509644,0.434799,[55 47] ; [71 72],[52.45714286 49.54285714] ; [73.54285714 69.45714286],0
p12,1,0.53475,0.385358,[ 6 95] ; [  6 137],[ 4.96721311 96.03278689] ; [  7.03278689 135.96721311],0
p9,1,0.581797,0.303339,[82 20] ; [110  32],[80.26229508 21.73770492] ; [111.73770492  30.26229508],0
u3,1,0.597942,0.278111,[21 14] ; [31 26],[19.7826087 15.2173913] ; [32.2173913 24.7826087],0
n1,1,0.612093,0.257138,[ 7 10] ; [14 27],[ 6.15517241 10.84482759] ; [14.84482759 26.15517241],0
